frame,elapsed_s,sensor_timestamp,frame_age_s,fresh,capture_ms,vision_ms,control_status,target_source,near_extrapolation,near_uncertainty_px,near_offset,preview_error,requested_throttle,requested_steering,pwm_enabled,stop_reason
1,0.10621924800034321,12007209475000,0.089196317,True,37.03395000047749,64.64507800046704,ready,paired,,,-0.121875,-0.27187500000000003,370,406,True,
2,0.15565210100066906,12007303705000,0.046197547,True,21.49806399938825,25.157816999126226,ready,paired,,,-0.1260416666666666,-0.2697916666666667,370,405,True,
3,0.20481542100060324,12007350818000,0.048227997,True,20.15815999948245,26.23487300115812,ready,paired,,,-0.1296875,-0.26796875,370,405,True,
4,0.24843816700013122,12007397935000,0.044748317,True,16.776753998783533,24.090761000479688,ready,paired,,,-0.1203125,-0.27265625000000004,370,406,True,
5,0.29690370300158975,12007445049000,0.046120186,True,20.339602000603918,25.387998000951484,ready,paired,,,-0.1229166666666666,-0.27135416666666673,400,406,True,
6,0.3448778210004093,12007492165000,0.046974063,True,18.88233000136097,26.35135299897229,ready,paired,,,-0.115625,-0.27031250000000007,400,406,True,
7,0.3911542450005072,12007539280000,0.04612908,True,18.213379000371788,25.31496199844696,ready,paired,,,-0.11875,-0.26875000000000004,400,405,True,
8,0.4380673810010194,12007586395000,0.04590229,True,18.8633679990744,25.276685000790167,ready,paired,,,-0.12083333333333321,-0.2723958333333334,400,406,True,
9,0.4850216080012615,12007633511000,0.045760962,True,19.12140100102988,25.081113999476656,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
10,0.532059871000456,12007680626000,0.045697965,True,19.187398998838034,25.111207000009017,ready,paired,,,-0.12083333333333321,-0.2723958333333334,400,406,True,
11,0.5790106730000844,12007727742000,0.045556915,True,20.090179999897373,24.14509300069767,ready,paired,,,-0.1171875,-0.27421875,400,406,True,
12,0.6264486890013359,12007774857000,0.045862042,True,19.41950700165762,25.267240998800844,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
13,0.6762315730011323,12007821973000,0.048519611,True,21.861502000319888,25.179612999636447,ready,paired,,,-0.11875,-0.2734375,400,406,True,
14,0.7208958020000864,12007869089000,0.046059248,True,16.756514000007883,25.155520999760483,ready,paired,,,-0.12083333333333321,-0.2723958333333334,400,406,True,
15,0.7682769300008658,12007916204000,0.046340838,True,19.119807999231853,25.52553299938154,ready,paired,,,-0.11875,-0.26875000000000004,400,405,True,
16,0.8149094030013657,12007963320000,0.045863312,True,18.667481999727897,25.23657500023546,ready,paired,,,-0.12083333333333321,-0.2723958333333334,400,406,True,
17,0.8619144630010851,12008010435000,0.045756853,True,19.110992998321308,25.166724000882823,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
18,0.9093055360008293,12008057550000,0.046000241,True,19.36772900080541,25.26401899922348,ready,paired,,,-0.11875,-0.26875000000000004,400,405,True,
19,0.9561451170011424,12008104666000,0.045760303,True,18.93551500143076,25.182130999382935,ready,paired,,,-0.12083333333333321,-0.2723958333333334,400,406,True,
20,1.0032801190009195,12008151781000,0.045768583,True,19.246416999521898,25.15240900174831,ready,paired,,,-0.11875,-0.26875000000000004,400,405,True,
21,1.0505137310010468,12008198896000,0.045892232,True,19.311415999254677,25.19214899984945,ready,paired,,,-0.12083333333333321,-0.2723958333333334,400,406,True,
22,1.0972730170014984,12008246012000,0.045528907,True,19.062993998886668,24.960837999969954,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
23,1.1478755910011387,12008293128000,0.049021777,True,22.78357899922412,25.088651000260143,ready,paired,,,-0.11875,-0.26875000000000004,400,405,True,
24,1.1919722000002366,12008340244000,0.045997127,True,16.184598000108963,25.180372000249918,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
25,1.2388747800014244,12008387358000,0.045788318,True,18.982495999807725,25.18720499938354,ready,paired,,,-0.12083333333333321,-0.2723958333333334,400,406,True,
26,1.2860387270011415,12008434474000,0.045838876,True,19.383154998649843,25.04976300042472,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
27,1.3333503560006648,12008481589000,0.046012339,True,19.236675998399733,25.32357400014007,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
28,1.3801311229999556,12008528705000,0.045693921,True,18.96695799950976,25.078947999645607,ready,paired,,,-0.11875,-0.2734375,400,406,True,
29,1.4275373430009495,12008575821000,0.045985363,True,19.390784000279382,25.27898200060008,ready,paired,,,-0.11875,-0.2734375,400,406,True,
30,1.4743397960010043,12008622936000,0.045680334,True,19.086049000179628,24.99054199870443,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
31,1.521444280000651,12008670052000,0.045661762,True,19.348230000105104,25.02463400014676,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
32,1.5684364510016167,12008717167000,0.045539304,True,19.30110099965532,24.956282999482937,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
33,1.6162362940012827,12008764282000,0.046219944,True,19.94233099867415,25.119132000327227,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
34,1.6631725590013957,12008811398000,0.046057171,True,18.938865998279653,25.276278000092134,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
35,1.7099242160002177,12008858513000,0.045684495,True,18.937069999083178,25.08418800061918,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
36,1.7575665800013667,12008905629000,0.046212896,True,19.3507670010149,25.564124998709303,ready,paired,,,-0.12083333333333321,-0.2723958333333334,400,406,True,
37,1.8042482010005187,12008952744000,0.045787776,True,18.771313998513506,25.190668000504957,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
38,1.8517436980000639,12008999859000,0.046154217,True,19.55818900023587,25.201612999808276,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
39,1.8995478740016551,12009046975000,0.046849671,True,20.07171800141805,25.004522998642642,ready,paired,,,-0.11666666666666661,-0.2744791666666667,400,406,True,
40,1.9455628210016584,12009094091000,0.045738526,True,18.1536390009569,25.124039999354864,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
41,1.9926944530016044,12009141206000,0.045746158,True,19.311007999931462,25.073707000046852,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
42,2.039973083001314,12009188322000,0.045901677,True,19.306637999761733,25.217204000000493,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
43,2.0879778110011102,12009235437000,0.046815516,True,20.306175998484832,24.96982000047865,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
44,2.133931222000683,12009282553000,0.045654816,True,18.1804160001775,25.04243000112183,ready,paired,,,-0.1229166666666666,-0.2666666666666667,400,405,True,
45,2.1811654630000703,12009329668000,0.045770076,True,19.436691000009887,25.067893000596086,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
46,2.2281960230011464,12009376783000,0.045680728,True,19.25602799929038,25.037299999894458,ready,paired,,,-0.12083333333333321,-0.2723958333333334,400,406,True,
47,2.2754059320013766,12009423899000,0.045776025,True,19.37165500021365,25.102798999796505,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
48,2.3226888020017213,12009471014000,0.045947081,True,19.348378000358935,25.202389999321895,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
49,2.3695358650002163,12009518130000,0.045679106,True,19.06667799994466,25.04963399951521,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
50,2.417059083001732,12009565245000,0.046080176,True,19.54231899981096,25.242149000405334,ready,paired,,,-0.12083333333333321,-0.26770833333333344,400,405,True,
