frame,elapsed_s,sensor_timestamp,frame_age_s,fresh,capture_ms,vision_ms,control_status,target_source,near_extrapolation,near_uncertainty_px,near_offset,preview_error,requested_throttle,requested_steering,pwm_enabled,stop_reason
1,0.07842644399988785,2176277383000,0.082283564,True,16.714665000108653,57.654934999845864,ready,paired,,,0.065625,0.023437499999999986,370,361,True,
2,0.15257671500012293,2176371610000,0.063517902,True,30.256504000135465,41.127359999791224,ready,paired,,,0.065625,0.02812499999999999,370,361,True,
3,0.18449411199981114,2176418725000,0.048327965,True,1.664613999764697,27.501967000262084,ready,paired,,,0.065625,0.02812499999999999,370,361,True,
4,0.23172023799997987,2176465840000,0.048430498,True,16.96221499969397,27.50787400009358,ready,paired,,,0.065625,0.023437499999999986,370,361,True,
5,0.2785288909999508,2176512956000,0.04814928,True,16.631851000056486,27.44772699998066,ready,paired,,,0.065625,0.023437499999999986,400,361,True,
6,0.32551826300004905,2176560070000,0.048018337,True,16.93447500019829,27.31861799975377,ready,paired,,,0.065625,0.02812499999999999,400,361,True,
7,0.37256744799969965,2176607187000,0.047950763,True,16.983937000077276,27.32835899996644,ready,paired,,,0.065625,0.023437499999999986,400,361,True,
8,0.41988423900011185,2176654302000,0.048138925,True,17.07993499985605,27.48726300023918,ready,paired,,,0.065625,0.023437499999999986,400,361,True,
9,0.4697059430000081,2176701417000,0.050871425,True,19.554293000055623,27.542113999970752,ready,paired,,,0.065625,0.01874999999999999,400,362,True,
10,0.5141766060000919,2176748531000,0.048231365,True,14.296620000095572,27.450374999716587,ready,paired,,,0.065625,0.014062499999999992,400,363,True,
11,0.5612090879999414,2176795647000,0.04814694,True,16.808976999982406,27.50176300014573,ready,paired,,,0.053125,0.020312499999999997,400,362,True,
12,0.6087104680000266,2176842763000,0.048500618,True,17.07615799978157,27.669481999964773,ready,paired,,,0.053125,0.015624999999999993,400,363,True,
13,0.6556413230000544,2176889878000,0.048340046,True,16.446300000097835,27.75070199959373,ready,paired,,,0.05,0.017187499999999994,400,362,True,
14,0.700122134999674,2176936993000,0.045702172,True,16.756181999880937,24.990406000142684,ready,paired,,,0.046875,0.014062499999999999,400,363,True,
15,0.7498542670000461,2176984108000,0.048331341,True,19.46431299984397,27.544041000055586,ready,paired,,,0.04375,0.010937499999999996,400,363,True,
16,0.7976002529999278,2177031224000,0.048957087,True,16.96323400028632,28.055677999873296,ready,paired,,,0.034375,0.015624999999999993,400,363,True,
17,0.8432833369997752,2177078339000,0.047523264,True,16.252544000053604,26.700483000240638,ready,paired,,,0.04583333333333339,0.005208333333333294,400,364,True,
18,0.891984785999739,2177125455000,0.049095324,True,17.548721999901318,28.41052200028571,ready,paired,,,0.04375,-0.007812500000000007,400,366,True,
19,0.9386598500000218,2177172570000,0.048674165,True,16.048621999743773,27.90034800000285,ready,paired,,,0.044791666666666605,-0.013020833333333315,400,367,True,
20,0.9864535019996765,2177219685000,0.04934604,True,16.446021999854565,28.616740999950707,ready,paired,,,0.03984375,0.017578125,400,362,True,
21,1.0346020550000503,2177266801000,0.050368,True,15.675593000196386,29.731977000210463,ready,paired,,,0.04375,0.006249999999999992,400,364,True,
22,1.0817204429999947,2177313916000,0.050384018,True,14.679112999601784,29.708830000345188,ready,paired,,,0.03125,0.007812499999999993,400,364,True,
23,1.126968757999748,2177361031000,0.048508907,True,15.0140509999801,27.498151999679976,ready,paired,,,0.021875,0.003124999999999996,400,365,True,
24,1.1749414989999423,2177408146000,0.049371333,True,16.568704999826878,28.671814000063023,ready,paired,,,0.01875,-0.009375000000000005,400,366,True,
25,1.2204619750000347,2177455261000,0.047775457,True,15.882606999639393,26.903053000296495,ready,paired,,,0.015625,-0.021875000000000012,400,368,True,
26,1.2665539949998674,2177502375000,0.046765977,True,17.437945999972726,25.929090999852633,ready,paired,,,0.009375,-0.018750000000000003,400,368,True,
27,1.3134386100000484,2177549491000,0.0464985,True,18.382927999937237,25.743391000105476,ready,paired,,,0.0,-0.028125000000000004,400,369,True,
28,1.362830638000105,2177596606000,0.048799305,True,18.754957000055583,27.90134799988664,ready,paired,,,0.0078125,-0.04140625000000001,400,371,True,
29,1.4122897940001167,2177643723000,0.051141332,True,17.353336999804014,29.37209600031565,ready,paired,,,0.021875,-0.062499999999999924,400,374,True,
30,1.4590400229999432,2177690838000,0.05074532,True,14.086679999763874,29.898881999997684,ready,paired,,,0.00625,-0.012500000000000006,400,367,True,
31,1.505044081000051,2177737953000,0.049641046,True,14.358416000050056,28.885623999940435,ready,paired,,,-0.003125,-0.017187500000000005,400,368,True,
32,1.5520460459997594,2177785068000,0.049536529,True,15.536706999682792,28.715832000216324,ready,paired,,,-0.00625,-0.025,400,369,True,
33,1.5968773509998755,2177832184000,0.047274407,True,15.699777000008908,26.40360099985628,ready,paired,,,-0.0125,-0.03593750000000001,400,370,True,
34,1.644537673999821,2177879299000,0.047818619,True,17.871364000257017,27.057290999891848,ready,paired,,,-0.025,-0.034375,400,370,True,
35,1.6924351389998264,2177926414000,0.04859464,True,17.420836000383133,27.74094400001559,ready,paired,,,-0.0140625,-0.03515625000000001,400,370,True,
36,1.740792706999855,2177973530000,0.049838948,True,16.629444000045623,28.996844999710447,ready,paired,,,0.0125,-0.0062500000000000056,400,366,True,
37,1.7874401240001134,2178020645000,0.049375161,True,15.335766000134754,28.582167999957164,ready,paired,,,0.003125,-0.006250000000000003,400,366,True,
38,1.8359835579999526,2178067761000,0.050793948,True,15.81831300018166,29.988491000040085,ready,paired,,,0.0,-0.009375000000000003,400,366,True,
