image,track_status,height_ratio,white_x,yellow_x,center_x
3332_cam_image_array_.jpg,selected,0.8,137.5,22.5,80.0
3332_cam_image_array_.jpg,selected,0.75,132.0,26.5,79.25
3332_cam_image_array_.jpg,selected,0.7,125.5,,
3332_cam_image_array_.jpg,selected,0.65,119.0,40.0,79.5
3332_cam_image_array_.jpg,selected,0.6,,,
3332_cam_image_array_.jpg,selected,0.55,106.5,,
3392_cam_image_array_.jpg,selected,0.9,157.5,30.0,93.75
3392_cam_image_array_.jpg,selected,0.85,155.0,31.0,93.0
3392_cam_image_array_.jpg,selected,0.8,150.0,,
3392_cam_image_array_.jpg,selected,0.75,144.0,48.0,96.0
3392_cam_image_array_.jpg,selected,0.7,137.0,48.5,92.75
3392_cam_image_array_.jpg,selected,0.65,130.5,52.5,91.5
3392_cam_image_array_.jpg,selected,0.6,,,
3392_cam_image_array_.jpg,selected,0.55,117.5,61.5,89.5
3453_cam_image_array_.jpg,selected,0.9,157.0,,
3453_cam_image_array_.jpg,selected,0.85,154.0,,
3453_cam_image_array_.jpg,selected,0.8,148.5,38.0,93.25
3453_cam_image_array_.jpg,selected,0.75,156.0,41.0,98.5
3453_cam_image_array_.jpg,selected,0.7,152.0,44.0,98.0
3453_cam_image_array_.jpg,selected,0.65,148.5,47.0,97.75
3453_cam_image_array_.jpg,selected,0.6,,,
3453_cam_image_array_.jpg,selected,0.55,157.5,57.5,107.5
3514_cam_image_array_.jpg,selected,0.9,154.5,18.5,86.5
3514_cam_image_array_.jpg,selected,0.85,150.0,20.5,85.25
3514_cam_image_array_.jpg,selected,0.8,142.0,24.5,83.25
3514_cam_image_array_.jpg,selected,0.75,134.5,25.5,80.0
3514_cam_image_array_.jpg,selected,0.7,125.5,,
3514_cam_image_array_.jpg,selected,0.65,117.0,32.5,74.75
3514_cam_image_array_.jpg,selected,0.6,106.5,33.0,69.75
3514_cam_image_array_.jpg,selected,0.55,97.5,,
3574_cam_image_array_.jpg,selected,0.9,153.5,,
3574_cam_image_array_.jpg,selected,0.85,148.5,23.5,86.0
3574_cam_image_array_.jpg,selected,0.8,142.0,24.5,83.25
3574_cam_image_array_.jpg,selected,0.75,137.0,26.5,81.75
3574_cam_image_array_.jpg,selected,0.7,129.0,29.0,79.0
3574_cam_image_array_.jpg,selected,0.65,120.0,,
3574_cam_image_array_.jpg,selected,0.6,109.0,36.0,72.5
3574_cam_image_array_.jpg,selected,0.55,98.5,36.0,67.25
3635_cam_image_array_.jpg,selected,0.9,151.5,,
3635_cam_image_array_.jpg,selected,0.85,145.5,17.5,81.5
3635_cam_image_array_.jpg,selected,0.8,138.0,19.0,78.5
3635_cam_image_array_.jpg,selected,0.75,131.0,21.5,76.25
3635_cam_image_array_.jpg,selected,0.7,122.5,25.5,74.0
3635_cam_image_array_.jpg,selected,0.65,114.0,30.0,72.0
3635_cam_image_array_.jpg,selected,0.6,104.5,32.5,68.5
3635_cam_image_array_.jpg,selected,0.55,95.0,32.0,63.5
3695_cam_image_array_.jpg,selected,0.9,149.0,,
3695_cam_image_array_.jpg,selected,0.85,144.0,16.0,80.0
3695_cam_image_array_.jpg,selected,0.8,138.0,20.0,79.0
3695_cam_image_array_.jpg,selected,0.75,132.0,21.0,76.5
3695_cam_image_array_.jpg,selected,0.7,125.5,,
3695_cam_image_array_.jpg,selected,0.65,117.5,34.0,75.75
3695_cam_image_array_.jpg,selected,0.6,108.5,36.0,72.25
3695_cam_image_array_.jpg,selected,0.55,100.0,40.0,70.0
3756_cam_image_array_.jpg,selected,0.9,153.5,,
3756_cam_image_array_.jpg,selected,0.85,149.0,20.0,84.5
3756_cam_image_array_.jpg,selected,0.8,142.0,25.0,83.5
3756_cam_image_array_.jpg,selected,0.75,134.5,25.5,80.0
3756_cam_image_array_.jpg,selected,0.7,126.0,,
3756_cam_image_array_.jpg,selected,0.65,117.0,36.5,76.75
3756_cam_image_array_.jpg,selected,0.6,108.0,39.0,73.5
3756_cam_image_array_.jpg,selected,0.55,99.5,,
3817_cam_image_array_.jpg,selected,0.9,154.0,,
3817_cam_image_array_.jpg,selected,0.85,149.0,19.5,84.25
3817_cam_image_array_.jpg,selected,0.8,142.0,,
3817_cam_image_array_.jpg,selected,0.75,134.5,,
3817_cam_image_array_.jpg,selected,0.7,126.5,30.0,78.25
3817_cam_image_array_.jpg,selected,0.65,117.0,32.0,74.5
3817_cam_image_array_.jpg,selected,0.6,106.5,35.0,70.75
3817_cam_image_array_.jpg,selected,0.55,97.5,36.0,66.75
3877_cam_image_array_.jpg,selected,0.9,146.0,,
3877_cam_image_array_.jpg,selected,0.85,141.0,,
3877_cam_image_array_.jpg,selected,0.8,135.5,21.5,78.5
3877_cam_image_array_.jpg,selected,0.75,130.0,26.0,78.0
3877_cam_image_array_.jpg,selected,0.7,123.5,28.5,76.0
3877_cam_image_array_.jpg,selected,0.65,118.0,,
3877_cam_image_array_.jpg,selected,0.6,111.5,43.5,77.5
3877_cam_image_array_.jpg,selected,0.55,106.0,47.0,76.5
3938_cam_image_array_.jpg,selected,0.9,156.5,27.0,91.75
3938_cam_image_array_.jpg,selected,0.85,154.5,31.5,93.0
3938_cam_image_array_.jpg,selected,0.8,149.5,37.0,93.25
3938_cam_image_array_.jpg,selected,0.75,156.5,,
3938_cam_image_array_.jpg,selected,0.7,153.0,,
3938_cam_image_array_.jpg,selected,0.65,,,
3938_cam_image_array_.jpg,selected,0.6,,,
3938_cam_image_array_.jpg,selected,0.55,,,
3998_cam_image_array_.jpg,selected,0.9,158.0,36.0,97.0
3998_cam_image_array_.jpg,selected,0.85,155.0,34.5,94.75
3998_cam_image_array_.jpg,selected,0.8,150.5,36.5,93.5
3998_cam_image_array_.jpg,selected,0.75,144.5,41.0,92.75
3998_cam_image_array_.jpg,selected,0.7,145.5,43.5,94.5
3998_cam_image_array_.jpg,selected,0.65,,,
3998_cam_image_array_.jpg,selected,0.6,,,
3998_cam_image_array_.jpg,selected,0.55,,,
4059_cam_image_array_.jpg,selected,0.9,158.5,32.0,95.25
4059_cam_image_array_.jpg,selected,0.85,155.5,34.5,95.0
4059_cam_image_array_.jpg,selected,0.8,151.0,37.5,94.25
4059_cam_image_array_.jpg,selected,0.75,145.0,39.0,92.0
4059_cam_image_array_.jpg,selected,0.7,137.5,,
4059_cam_image_array_.jpg,selected,0.65,128.5,46.0,87.25
4059_cam_image_array_.jpg,selected,0.6,118.5,47.5,83.0
4059_cam_image_array_.jpg,selected,0.55,110.0,,
4119_cam_image_array_.jpg,selected,0.9,150.5,,
4119_cam_image_array_.jpg,selected,0.85,143.5,15.0,79.25
4119_cam_image_array_.jpg,selected,0.8,136.5,14.5,75.5
4119_cam_image_array_.jpg,selected,0.75,129.0,,
4119_cam_image_array_.jpg,selected,0.7,121.0,28.0,74.5
4119_cam_image_array_.jpg,selected,0.65,112.0,29.0,70.5
4119_cam_image_array_.jpg,selected,0.6,102.5,29.5,66.0
4119_cam_image_array_.jpg,selected,0.55,93.0,,
4180_cam_image_array_.jpg,selected,0.9,145.5,11.0,78.25
4180_cam_image_array_.jpg,selected,0.85,140.5,10.5,75.5
4180_cam_image_array_.jpg,selected,0.8,134.5,,
4180_cam_image_array_.jpg,selected,0.75,128.0,,
4180_cam_image_array_.jpg,selected,0.7,121.0,28.5,74.75
4180_cam_image_array_.jpg,selected,0.65,114.0,30.0,72.0
4180_cam_image_array_.jpg,selected,0.6,,,
4180_cam_image_array_.jpg,selected,0.55,98.0,38.0,68.0
4241_cam_image_array_.jpg,selected,0.9,147.0,,
4241_cam_image_array_.jpg,selected,0.85,141.0,,
4241_cam_image_array_.jpg,selected,0.8,135.0,16.5,75.75
4241_cam_image_array_.jpg,selected,0.75,128.0,18.5,73.25
4241_cam_image_array_.jpg,selected,0.7,120.0,22.5,71.25
4241_cam_image_array_.jpg,selected,0.65,112.0,,
4241_cam_image_array_.jpg,selected,0.6,103.5,33.0,68.25
4241_cam_image_array_.jpg,selected,0.55,94.5,34.0,64.25
4301_cam_image_array_.jpg,selected,0.9,141.0,,
4301_cam_image_array_.jpg,selected,0.85,135.0,9.5,72.25
4301_cam_image_array_.jpg,selected,0.8,128.0,11.0,69.5
4301_cam_image_array_.jpg,selected,0.75,120.5,15.5,68.0
4301_cam_image_array_.jpg,selected,0.7,113.0,16.5,64.75
4301_cam_image_array_.jpg,selected,0.65,105.0,23.5,64.25
4301_cam_image_array_.jpg,selected,0.6,115.5,25.5,70.5
4301_cam_image_array_.jpg,selected,0.55,111.0,28.0,69.5
4362_cam_image_array_.jpg,selected,0.9,155.0,,
4362_cam_image_array_.jpg,selected,0.85,151.5,,
4362_cam_image_array_.jpg,selected,0.8,146.5,34.5,90.5
4362_cam_image_array_.jpg,selected,0.75,141.0,38.0,89.5
4362_cam_image_array_.jpg,selected,0.7,135.0,43.5,89.25
4362_cam_image_array_.jpg,selected,0.65,129.0,,
4362_cam_image_array_.jpg,selected,0.6,123.5,55.5,89.5
4362_cam_image_array_.jpg,selected,0.55,116.5,59.0,87.75
4422_cam_image_array_.jpg,selected,0.9,157.0,27.5,92.25
4422_cam_image_array_.jpg,selected,0.85,154.0,27.5,90.75
4422_cam_image_array_.jpg,selected,0.8,148.0,,
4422_cam_image_array_.jpg,selected,0.75,155.5,,
4422_cam_image_array_.jpg,selected,0.7,151.5,42.5,97.0
4422_cam_image_array_.jpg,selected,0.65,147.5,46.5,97.0
4422_cam_image_array_.jpg,selected,0.6,,,
4422_cam_image_array_.jpg,selected,0.55,157.0,55.0,106.0
4483_cam_image_array_.jpg,selected,0.9,154.5,19.0,86.75
4483_cam_image_array_.jpg,selected,0.85,150.0,20.0,85.0
4483_cam_image_array_.jpg,selected,0.8,144.0,,
4483_cam_image_array_.jpg,selected,0.75,137.5,,
4483_cam_image_array_.jpg,selected,0.7,127.0,31.5,79.25
4483_cam_image_array_.jpg,selected,0.65,118.0,33.5,75.75
4483_cam_image_array_.jpg,selected,0.6,108.0,35.5,71.75
4483_cam_image_array_.jpg,selected,0.55,98.5,37.0,67.75
4544_cam_image_array_.jpg,selected,0.9,145.0,,
4544_cam_image_array_.jpg,selected,0.85,139.0,11.0,75.0
4544_cam_image_array_.jpg,selected,0.8,132.5,16.0,74.25
4544_cam_image_array_.jpg,selected,0.75,125.0,15.0,70.0
4544_cam_image_array_.jpg,selected,0.7,117.5,,
4544_cam_image_array_.jpg,selected,0.65,110.0,26.5,68.25
4544_cam_image_array_.jpg,selected,0.6,101.0,29.0,65.0
4544_cam_image_array_.jpg,selected,0.55,92.5,32.0,62.25
4604_cam_image_array_.jpg,selected,0.9,138.0,4.5,71.25
4604_cam_image_array_.jpg,selected,0.85,133.0,7.0,70.0
4604_cam_image_array_.jpg,selected,0.8,127.5,10.5,69.0
4604_cam_image_array_.jpg,selected,0.75,121.5,11.5,66.5
4604_cam_image_array_.jpg,selected,0.7,115.0,,
4604_cam_image_array_.jpg,selected,0.65,107.0,25.5,66.25
4604_cam_image_array_.jpg,selected,0.6,98.5,27.0,62.75
4604_cam_image_array_.jpg,selected,0.55,91.0,32.5,61.75
4665_cam_image_array_.jpg,selected,0.9,133.0,,
4665_cam_image_array_.jpg,selected,0.85,126.5,6.0,66.25
4665_cam_image_array_.jpg,selected,0.8,120.0,6.5,63.25
4665_cam_image_array_.jpg,selected,0.75,113.0,10.0,61.5
4665_cam_image_array_.jpg,selected,0.7,106.0,,
4665_cam_image_array_.jpg,selected,0.65,98.5,17.5,58.0
4665_cam_image_array_.jpg,selected,0.6,90.0,19.5,54.75
4665_cam_image_array_.jpg,selected,0.55,81.5,19.5,50.5
4725_cam_image_array_.jpg,selected,0.9,149.0,,
4725_cam_image_array_.jpg,selected,0.85,143.0,,
4725_cam_image_array_.jpg,selected,0.8,137.0,20.5,78.75
4725_cam_image_array_.jpg,selected,0.75,129.5,23.5,76.5
4725_cam_image_array_.jpg,selected,0.7,122.0,29.0,75.5
4725_cam_image_array_.jpg,selected,0.65,114.5,30.0,72.25
4725_cam_image_array_.jpg,selected,0.6,106.5,36.0,71.25
4725_cam_image_array_.jpg,selected,0.55,98.0,38.0,68.0
4786_cam_image_array_.jpg,selected,0.9,158.0,30.0,94.0
4786_cam_image_array_.jpg,selected,0.85,155.5,35.0,95.25
4786_cam_image_array_.jpg,selected,0.8,151.5,,
4786_cam_image_array_.jpg,selected,0.75,146.0,,
4786_cam_image_array_.jpg,selected,0.7,147.0,54.5,100.75
4786_cam_image_array_.jpg,selected,0.65,,,
4786_cam_image_array_.jpg,selected,0.6,,,
4786_cam_image_array_.jpg,selected,0.55,,,
4847_cam_image_array_.jpg,selected,0.9,158.0,29.0,93.5
4847_cam_image_array_.jpg,selected,0.85,155.5,35.0,95.25
4847_cam_image_array_.jpg,selected,0.8,151.0,,
4847_cam_image_array_.jpg,selected,0.75,145.5,,
4847_cam_image_array_.jpg,selected,0.7,146.0,47.0,96.5
4847_cam_image_array_.jpg,selected,0.65,,,
4847_cam_image_array_.jpg,selected,0.6,,,
4847_cam_image_array_.jpg,selected,0.55,,,
4907_cam_image_array_.jpg,selected,0.9,158.5,,
4907_cam_image_array_.jpg,selected,0.85,158.5,45.0,101.75
4907_cam_image_array_.jpg,selected,0.8,149.0,40.0,94.5
4907_cam_image_array_.jpg,selected,0.75,145.5,42.0,93.75
4907_cam_image_array_.jpg,selected,0.7,146.0,47.5,96.75
4907_cam_image_array_.jpg,selected,0.65,130.0,,
4907_cam_image_array_.jpg,selected,0.6,120.5,50.0,85.25
4907_cam_image_array_.jpg,selected,0.55,111.5,50.5,81.0
4968_cam_image_array_.jpg,selected,0.9,146.5,,
4968_cam_image_array_.jpg,selected,0.85,139.5,9.0,74.25
4968_cam_image_array_.jpg,selected,0.8,131.5,10.0,70.75
4968_cam_image_array_.jpg,selected,0.75,123.0,,
4968_cam_image_array_.jpg,selected,0.7,114.5,21.5,68.0
4968_cam_image_array_.jpg,selected,0.65,106.0,22.5,64.25
4968_cam_image_array_.jpg,selected,0.6,96.0,,
4968_cam_image_array_.jpg,selected,0.55,87.0,26.5,56.75
5028_cam_image_array_.jpg,selected,0.9,140.0,,
5028_cam_image_array_.jpg,selected,0.85,133.5,,
5028_cam_image_array_.jpg,selected,0.8,126.5,10.0,68.25
5028_cam_image_array_.jpg,selected,0.75,119.5,13.0,66.25
5028_cam_image_array_.jpg,selected,0.7,112.0,15.5,63.75
5028_cam_image_array_.jpg,selected,0.65,104.0,21.0,62.5
5028_cam_image_array_.jpg,selected,0.6,,,
5028_cam_image_array_.jpg,selected,0.55,103.5,,
5089_cam_image_array_.jpg,selected,0.9,133.0,1.5,67.25
5089_cam_image_array_.jpg,selected,0.85,126.0,3.0,64.5
5089_cam_image_array_.jpg,selected,0.8,119.5,2.5,61.0
5089_cam_image_array_.jpg,selected,0.75,113.0,,
5089_cam_image_array_.jpg,selected,0.7,105.0,15.0,60.0
5089_cam_image_array_.jpg,selected,0.65,96.5,16.5,56.5
5089_cam_image_array_.jpg,selected,0.6,88.0,19.0,53.5
5089_cam_image_array_.jpg,selected,0.55,80.0,20.5,50.25
5149_cam_image_array_.jpg,selected,0.9,146.5,10.5,78.5
5149_cam_image_array_.jpg,selected,0.85,141.0,12.5,76.75
5149_cam_image_array_.jpg,selected,0.8,134.5,16.5,75.5
5149_cam_image_array_.jpg,selected,0.75,127.5,18.0,72.75
5149_cam_image_array_.jpg,selected,0.7,121.0,,
5149_cam_image_array_.jpg,selected,0.65,113.5,30.5,72.0
5149_cam_image_array_.jpg,selected,0.6,,,
5149_cam_image_array_.jpg,selected,0.55,97.0,37.5,67.25
5210_cam_image_array_.jpg,selected,0.9,153.5,,
5210_cam_image_array_.jpg,selected,0.85,149.5,27.0,88.25
5210_cam_image_array_.jpg,selected,0.8,144.5,29.5,87.0
5210_cam_image_array_.jpg,selected,0.75,140.0,35.5,87.75
5210_cam_image_array_.jpg,selected,0.7,136.0,38.0,87.0
5210_cam_image_array_.jpg,selected,0.65,128.5,52.0,90.25
5210_cam_image_array_.jpg,selected,0.6,122.0,54.5,88.25
5210_cam_image_array_.jpg,selected,0.55,117.5,,
5271_cam_image_array_.jpg,selected,0.9,153.5,,
5271_cam_image_array_.jpg,selected,0.85,150.5,,
5271_cam_image_array_.jpg,selected,0.8,147.0,32.0,89.5
5271_cam_image_array_.jpg,selected,0.75,138.0,34.0,86.0
5271_cam_image_array_.jpg,selected,0.7,132.0,38.5,85.25
5271_cam_image_array_.jpg,selected,0.65,125.0,39.5,82.25
5271_cam_image_array_.jpg,selected,0.6,,,
5271_cam_image_array_.jpg,selected,0.55,112.0,52.0,82.0
5331_cam_image_array_.jpg,selected,0.9,157.0,,
5331_cam_image_array_.jpg,selected,0.85,154.0,,
5331_cam_image_array_.jpg,selected,0.8,148.0,,
5331_cam_image_array_.jpg,selected,0.75,140.5,34.0,87.25
5331_cam_image_array_.jpg,selected,0.7,132.0,36.0,84.0
5331_cam_image_array_.jpg,selected,0.65,123.5,38.0,80.75
5331_cam_image_array_.jpg,selected,0.6,114.0,41.5,77.75
5331_cam_image_array_.jpg,selected,0.55,104.0,42.5,73.25
5392_cam_image_array_.jpg,selected,0.9,150.0,,
5392_cam_image_array_.jpg,selected,0.85,143.5,,
5392_cam_image_array_.jpg,selected,0.8,136.5,,
5392_cam_image_array_.jpg,selected,0.75,128.0,22.0,75.0
5392_cam_image_array_.jpg,selected,0.7,119.5,23.0,71.25
5392_cam_image_array_.jpg,selected,0.65,110.5,25.5,68.0
5392_cam_image_array_.jpg,selected,0.6,101.0,28.0,64.5
5392_cam_image_array_.jpg,selected,0.55,92.0,,
5452_cam_image_array_.jpg,selected,0.9,145.0,,
5452_cam_image_array_.jpg,selected,0.85,138.0,11.0,74.5
5452_cam_image_array_.jpg,selected,0.8,131.0,14.0,72.5
5452_cam_image_array_.jpg,selected,0.75,124.0,16.0,70.0
5452_cam_image_array_.jpg,selected,0.7,116.5,,
5452_cam_image_array_.jpg,selected,0.65,108.0,26.0,67.0
5452_cam_image_array_.jpg,selected,0.6,99.0,27.0,63.0
5452_cam_image_array_.jpg,selected,0.55,90.5,27.5,59.0
5513_cam_image_array_.jpg,selected,0.9,152.5,,
5513_cam_image_array_.jpg,selected,0.85,145.5,,
5513_cam_image_array_.jpg,selected,0.8,139.5,,
5513_cam_image_array_.jpg,selected,0.75,132.5,25.5,79.0
5513_cam_image_array_.jpg,selected,0.7,126.0,29.5,77.75
5513_cam_image_array_.jpg,selected,0.65,117.5,31.0,74.25
5513_cam_image_array_.jpg,selected,0.6,109.0,36.5,72.75
5513_cam_image_array_.jpg,selected,0.55,101.0,39.0,70.0
5574_cam_image_array_.jpg,selected,0.9,145.0,9.0,77.0
5574_cam_image_array_.jpg,selected,0.85,140.0,12.0,76.0
5574_cam_image_array_.jpg,selected,0.8,134.5,,
5574_cam_image_array_.jpg,selected,0.75,128.5,,
5574_cam_image_array_.jpg,selected,0.7,121.5,25.0,73.25
5574_cam_image_array_.jpg,selected,0.65,113.0,28.5,70.75
5574_cam_image_array_.jpg,selected,0.6,104.5,29.5,67.0
5574_cam_image_array_.jpg,selected,0.55,97.0,35.0,66.0
5634_cam_image_array_.jpg,selected,0.9,139.0,,
5634_cam_image_array_.jpg,selected,0.85,132.5,9.5,71.0
5634_cam_image_array_.jpg,selected,0.8,127.5,12.0,69.75
5634_cam_image_array_.jpg,selected,0.75,120.5,16.0,68.25
5634_cam_image_array_.jpg,selected,0.7,114.5,16.5,65.5
5634_cam_image_array_.jpg,selected,0.65,108.0,30.5,69.25
5634_cam_image_array_.jpg,selected,0.6,101.5,31.5,66.5
5634_cam_image_array_.jpg,selected,0.55,96.0,,
5695_cam_image_array_.jpg,selected,0.9,152.5,17.5,85.0
5695_cam_image_array_.jpg,selected,0.85,148.0,22.0,85.0
5695_cam_image_array_.jpg,selected,0.8,142.0,23.5,82.75
5695_cam_image_array_.jpg,selected,0.75,136.5,,
5695_cam_image_array_.jpg,selected,0.7,130.5,41.0,85.75
5695_cam_image_array_.jpg,selected,0.65,124.0,41.5,82.75
5695_cam_image_array_.jpg,selected,0.6,116.0,48.5,82.25
5695_cam_image_array_.jpg,selected,0.55,112.0,55.5,83.75
5755_cam_image_array_.jpg,selected,0.9,155.5,,
5755_cam_image_array_.jpg,selected,0.85,152.5,28.5,90.5
5755_cam_image_array_.jpg,selected,0.8,146.0,30.5,88.25
5755_cam_image_array_.jpg,selected,0.75,140.5,35.0,87.75
5755_cam_image_array_.jpg,selected,0.7,132.5,39.5,86.0
5755_cam_image_array_.jpg,selected,0.65,129.0,,
5755_cam_image_array_.jpg,selected,0.6,,,
5755_cam_image_array_.jpg,selected,0.55,111.0,51.5,81.25
5816_cam_image_array_.jpg,selected,0.9,151.0,16.5,83.75
5816_cam_image_array_.jpg,selected,0.85,144.5,15.5,80.0
5816_cam_image_array_.jpg,selected,0.8,138.5,19.5,79.0
5816_cam_image_array_.jpg,selected,0.75,131.0,19.5,75.25
5816_cam_image_array_.jpg,selected,0.7,123.5,,
5816_cam_image_array_.jpg,selected,0.65,115.0,32.5,73.75
5816_cam_image_array_.jpg,selected,0.6,106.0,34.5,70.25
5816_cam_image_array_.jpg,selected,0.55,98.0,,
5877_cam_image_array_.jpg,selected,0.9,132.5,,
5877_cam_image_array_.jpg,selected,0.85,126.0,5.5,65.75
5877_cam_image_array_.jpg,selected,0.8,120.0,7.0,63.5
5877_cam_image_array_.jpg,selected,0.75,113.5,11.5,62.5
5877_cam_image_array_.jpg,selected,0.7,107.0,14.0,60.5
5877_cam_image_array_.jpg,selected,0.65,99.5,,
5877_cam_image_array_.jpg,selected,0.6,92.0,22.0,57.0
5877_cam_image_array_.jpg,selected,0.55,84.5,22.5,53.5
5937_cam_image_array_.jpg,selected,0.9,149.5,17.0,83.25
5937_cam_image_array_.jpg,selected,0.85,143.5,15.5,79.5
5937_cam_image_array_.jpg,selected,0.8,136.5,19.0,77.75
5937_cam_image_array_.jpg,selected,0.75,129.5,21.5,75.5
5937_cam_image_array_.jpg,selected,0.7,122.0,,
5937_cam_image_array_.jpg,selected,0.65,113.5,30.5,72.0
5937_cam_image_array_.jpg,selected,0.6,105.0,32.0,68.5
5937_cam_image_array_.jpg,selected,0.55,96.0,33.5,64.75
5998_cam_image_array_.jpg,selected,0.9,144.5,,
5998_cam_image_array_.jpg,selected,0.85,138.5,,
5998_cam_image_array_.jpg,selected,0.8,132.0,14.5,73.25
5998_cam_image_array_.jpg,selected,0.75,124.5,15.0,69.75
5998_cam_image_array_.jpg,selected,0.7,117.0,19.0,68.0
5998_cam_image_array_.jpg,selected,0.65,108.5,20.5,64.5
5998_cam_image_array_.jpg,selected,0.6,101.0,30.5,65.75
5998_cam_image_array_.jpg,selected,0.55,93.5,31.5,62.5
6058_cam_image_array_.jpg,selected,0.9,138.0,7.5,72.75
6058_cam_image_array_.jpg,selected,0.85,132.5,6.0,69.25
6058_cam_image_array_.jpg,selected,0.8,125.5,10.0,67.75
6058_cam_image_array_.jpg,selected,0.75,119.0,12.5,65.75
6058_cam_image_array_.jpg,selected,0.7,111.5,,
6058_cam_image_array_.jpg,selected,0.65,105.0,24.5,64.75
6058_cam_image_array_.jpg,selected,0.6,97.5,27.5,62.5
6058_cam_image_array_.jpg,selected,0.55,91.0,,
6119_cam_image_array_.jpg,selected,0.9,154.0,,
6119_cam_image_array_.jpg,selected,0.85,150.5,,
6119_cam_image_array_.jpg,selected,0.8,145.5,32.5,89.0
6119_cam_image_array_.jpg,selected,0.75,140.0,36.5,88.25
6119_cam_image_array_.jpg,selected,0.7,134.5,41.0,87.75
6119_cam_image_array_.jpg,selected,0.65,128.5,,
6119_cam_image_array_.jpg,selected,0.6,122.5,55.0,88.75
6119_cam_image_array_.jpg,selected,0.55,116.5,58.0,87.25
6179_cam_image_array_.jpg,selected,0.9,156.0,25.0,90.5
6179_cam_image_array_.jpg,selected,0.85,153.5,28.5,91.0
6179_cam_image_array_.jpg,selected,0.8,147.5,32.0,89.75
6179_cam_image_array_.jpg,selected,0.75,155.5,,
6179_cam_image_array_.jpg,selected,0.7,151.5,,
6179_cam_image_array_.jpg,selected,0.65,147.5,46.5,97.0
6179_cam_image_array_.jpg,selected,0.6,,,
6179_cam_image_array_.jpg,selected,0.55,134.0,,
6240_cam_image_array_.jpg,selected,0.9,157.0,23.0,90.0
6240_cam_image_array_.jpg,selected,0.85,153.5,26.0,89.75
6240_cam_image_array_.jpg,selected,0.8,147.0,24.5,85.75
6240_cam_image_array_.jpg,selected,0.75,139.5,,
6240_cam_image_array_.jpg,selected,0.7,130.5,33.5,82.0
6240_cam_image_array_.jpg,selected,0.65,121.0,37.5,79.25
6240_cam_image_array_.jpg,selected,0.6,111.5,37.5,74.5
6240_cam_image_array_.jpg,selected,0.55,100.5,39.5,70.0
6301_cam_image_array_.jpg,selected,0.9,147.0,,
6301_cam_image_array_.jpg,selected,0.85,141.5,9.5,75.5
6301_cam_image_array_.jpg,selected,0.8,135.5,,
6301_cam_image_array_.jpg,selected,0.75,129.0,24.5,76.75
6301_cam_image_array_.jpg,selected,0.7,122.0,27.0,74.5
6301_cam_image_array_.jpg,selected,0.65,114.0,29.5,71.75
6301_cam_image_array_.jpg,selected,0.6,105.5,33.0,69.25
6301_cam_image_array_.jpg,selected,0.55,97.5,35.5,66.5
6361_cam_image_array_.jpg,selected,0.9,140.5,5.5,73.0
6361_cam_image_array_.jpg,selected,0.85,135.5,7.5,71.5
6361_cam_image_array_.jpg,selected,0.8,129.0,11.0,70.0
6361_cam_image_array_.jpg,selected,0.75,123.0,,
6361_cam_image_array_.jpg,selected,0.7,116.5,,
6361_cam_image_array_.jpg,selected,0.65,109.0,24.5,66.75
6361_cam_image_array_.jpg,selected,0.6,99.5,26.5,63.0
6361_cam_image_array_.jpg,selected,0.55,92.0,32.5,62.25
6422_cam_image_array_.jpg,selected,0.9,137.0,,
6422_cam_image_array_.jpg,selected,0.85,131.0,16.0,73.5
6422_cam_image_array_.jpg,selected,0.8,124.5,12.0,68.25
6422_cam_image_array_.jpg,selected,0.75,118.0,15.5,66.75
6422_cam_image_array_.jpg,selected,0.7,111.5,20.0,65.75
6422_cam_image_array_.jpg,selected,0.65,104.5,21.5,63.0
6422_cam_image_array_.jpg,selected,0.6,98.0,30.5,64.25
6422_cam_image_array_.jpg,selected,0.55,91.5,33.0,62.25
6482_cam_image_array_.jpg,selected,0.9,138.5,,
6482_cam_image_array_.jpg,selected,0.85,132.5,,
6482_cam_image_array_.jpg,selected,0.8,124.5,8.5,66.5
6482_cam_image_array_.jpg,selected,0.75,116.5,9.0,62.75
6482_cam_image_array_.jpg,selected,0.7,109.5,15.5,62.5
6482_cam_image_array_.jpg,selected,0.65,101.5,,
6482_cam_image_array_.jpg,selected,0.6,92.5,23.5,58.0
6482_cam_image_array_.jpg,selected,0.55,84.5,25.5,55.0
6543_cam_image_array_.jpg,selected,0.9,158.0,29.5,93.75
6543_cam_image_array_.jpg,selected,0.85,155.5,,
6543_cam_image_array_.jpg,selected,0.8,151.5,,
6543_cam_image_array_.jpg,selected,0.75,146.0,47.0,96.5
6543_cam_image_array_.jpg,selected,0.7,147.0,49.5,98.25
6543_cam_image_array_.jpg,selected,0.65,,,
6543_cam_image_array_.jpg,selected,0.6,,,
6543_cam_image_array_.jpg,selected,0.55,,,
6604_cam_image_array_.jpg,selected,0.9,155.0,21.0,88.0
6604_cam_image_array_.jpg,selected,0.85,152.0,25.5,88.75
6604_cam_image_array_.jpg,selected,0.8,146.0,30.0,88.0
6604_cam_image_array_.jpg,selected,0.75,140.0,29.5,84.75
6604_cam_image_array_.jpg,selected,0.7,133.0,,
6604_cam_image_array_.jpg,selected,0.65,126.5,45.5,86.0
6604_cam_image_array_.jpg,selected,0.6,,,
