frame,elapsed_s,capture_wait_ms,processing_ms,track_status,target_status,offset
46,2.1621401239999614,11.08515099986107,9.196563999921636,selected,direct,-0.16875
47,2.209106324000004,37.79605999989144,9.105455000280926,selected,direct,-0.16875
48,2.2602374309999504,41.84922900003585,9.217528000135644,selected,direct,-0.16875
49,2.3033003479999934,33.990239999639016,9.008419000110734,selected,direct,-0.16875
50,2.3512946819996614,37.85055900016232,10.079220000079658,selected,direct,-0.16875
51,2.399131536999903,37.672506000035355,10.09479399999691,selected,direct,-0.16875
52,2.446076124999763,36.78188799995041,10.094183000092016,selected,direct,-0.16875
53,2.491654675999598,36.40139400022235,9.11143599978459,selected,direct,-0.16875
54,2.5385858939998798,37.88479900003949,8.982864000245172,selected,direct,-0.16875
55,2.5876821399997425,38.747695999973075,10.28375399982906,selected,direct,-0.16875
56,2.6364829629997075,38.562234999972134,10.169032999783667,selected,direct,-0.16875
57,2.6816858149995824,35.010781999972096,10.12375600021187,selected,direct,-0.16875
58,2.728782752999905,36.90060899998571,10.128219000307581,selected,direct,-0.16875
59,2.7759177469997667,37.00421900020956,10.061497000151576,selected,direct,-0.16875
60,2.8228466679997837,36.75079699996786,10.10969999970257,selected,direct,-0.16875
61,2.8700801049999427,36.98764499995377,10.177422000197112,selected,direct,-0.16875
62,2.917037896999773,36.90734900010284,9.982017999845993,selected,direct,-0.16875
63,2.964001373999963,36.82549899986043,10.069997999835323,selected,direct,-0.16875
64,3.011317254000005,37.09038400029385,10.158181999941007,selected,direct,-0.16875
65,3.058730557999752,37.2060119998423,10.134367000318889,selected,direct,-0.16875
66,3.1064670249998017,37.18012400031512,10.486528999990696,selected,direct,-0.16875
67,3.1525224029996934,35.96304699976827,10.022924000168132,selected,direct,-0.16875
68,3.1988203329997305,10.887672000080784,9.330117999979848,selected,direct,-0.16875
69,3.247497528999702,39.50111199992534,9.111880000091332,selected,direct,-0.16875
70,3.2915426370000205,35.79558699993868,8.183725999970193,selected,direct,-0.16875
71,3.3386278899997706,38.831324000057066,8.194744999855175,selected,direct,-0.16875
72,3.3898870509997323,41.102071999830514,10.096441999849048,selected,direct,-0.16875
73,3.435516489999827,35.44236900006581,10.116885999650549,selected,direct,-0.16875
74,3.4827390569998897,37.01531100023203,10.13781099982225,selected,direct,-0.16875
75,3.529668218999632,36.771999999928084,10.087997000027826,selected,direct,-0.16875
76,3.576625084999705,36.81357300001764,10.074794000047405,selected,direct,-0.16875
77,3.623705263999909,36.99462599979597,10.011942999881285,selected,direct,-0.16875
78,3.6760017639999205,42.026763999729155,10.196811000241723,selected,direct,-0.16875
79,3.7181262679996507,32.03896900004111,10.015665000082663,selected,direct,-0.16875
80,3.76545651799961,37.12936500005526,10.133645000223623,selected,direct,-0.16875
81,3.8124355499999183,36.88836800029094,10.022257999935391,selected,direct,-0.16875
82,3.861480351999944,38.80786099989564,10.16940399995292,selected,direct,-0.16875
83,3.9066148709998743,35.02854099997421,10.038812999937363,selected,direct,-0.16875
84,3.95377654899994,37.03082900028676,10.063071999866224,selected,direct,-0.16875
85,4.000913097999728,37.05718099990918,10.011888000008184,selected,direct,-0.16875
86,4.048128756999631,36.92546100000982,10.223107000001619,selected,direct,-0.16875
87,4.095156825999766,36.799814000005426,10.161256000174035,selected,direct,-0.16875
88,4.1453886679996685,39.94481000017913,10.218366000117385,selected,direct,-0.16875
89,4.189700567999807,33.99768400004177,10.244624999813823,selected,direct,-0.16875
90,4.236838801999966,10.639564000030077,10.291660999882879,selected,direct,-0.16875
91,4.283720705999713,36.75857400003224,10.055090000150813,selected,direct,-0.16875
92,4.327817757999583,35.91263999987859,8.116133999919839,selected,direct,-0.16875
93,4.374967695999658,38.86841700023069,8.21785500011174,selected,direct,-0.16875
94,4.424849467999593,39.78490500003318,10.033905000000232,selected,direct,-0.16875
95,4.474164339999788,38.9706189998833,10.276162000081968,selected,direct,-0.16875
96,4.519311266999921,34.89257899991571,10.187810999923386,selected,direct,-0.16875
97,4.566285946999869,36.764166000011755,10.141515000213985,selected,direct,-0.16875
98,4.619910021999658,43.317728000147326,10.056015999907686,selected,direct,-0.16875
99,4.660898466999697,30.91950199996063,9.999962000165397,selected,direct,-0.16875
100,4.7079784789998484,36.996810999880836,10.0160169999981,selected,direct,-0.16875
101,4.755633742999635,37.48728599975948,10.10092300020915,selected,direct,-0.16875
102,4.801957709999897,36.11134199991284,10.14420000001337,selected,direct,-0.16875
103,4.849000019999949,36.92694199980906,10.048332000224036,selected,direct,-0.16875
104,4.895920052999827,36.83436900018933,10.017367999807902,selected,direct,-0.16875
105,4.943044027999804,36.96499699981359,10.090183000102115,selected,direct,-0.16875
106,4.99036224099973,37.06305100013196,10.184773999753816,selected,direct,-0.16875
107,5.037369883999872,36.78194399981294,10.155848000067635,selected,direct,-0.16875
108,5.086473073999969,38.8955450002868,10.138163999727112,selected,direct,-0.16875
109,5.131933033999758,35.367869999845425,10.02327600008357,selected,direct,-0.16875
110,5.178712753999662,36.574891000327625,10.130588999800239,selected,direct,-0.16875
111,5.2258090069999525,36.91934900007254,10.106423000252107,selected,direct,-0.16875
112,5.273226644999795,11.034447999918484,10.169162999773107,selected,direct,-0.16875
113,5.318230517999837,37.04090300016105,7.857767999666976,selected,direct,-0.16875
114,5.360148764999849,36.283450000155426,5.58694600022136,selected,direct,-0.16875
115,5.407320201999937,41.56226999975843,5.562260000260721,selected,direct,-0.16875
116,5.454320067000026,41.371884000000136,5.583093000041117,selected,direct,-0.16875
117,5.501506078999682,41.49090100008834,5.648536999615317,selected,direct,-0.16875
118,5.548680719999993,41.52203000012378,5.607407999832503,selected,direct,-0.16875
119,5.595798212999853,41.466271999979654,5.605573999673652,selected,direct,-0.16875
120,5.64286207799978,41.33429100011199,5.683258999852114,selected,direct,-0.16875
121,5.691357497999888,42.875253000147495,5.574797000008402,selected,direct,-0.16875
122,5.736972343999696,40.02377200004048,5.5428529999517195,selected,direct,-0.16875
123,5.784246316999997,41.58682500019495,5.641056000058597,selected,direct,-0.16875
124,5.83133864499996,41.49345599989829,5.552982999688538,selected,direct,-0.16875
125,5.878582858999835,41.59982500004844,5.600242000127764,selected,direct,-0.16875
126,5.9255520759998035,41.27842200023224,5.6444259998897905,selected,direct,-0.16875
127,5.972668459000033,41.39736400020411,5.6732409998403455,selected,direct,-0.16875
128,6.019852284999615,41.51130800028113,5.627222999919468,selected,direct,-0.16875
129,6.066865409000002,41.35316199972294,5.614760000298702,selected,direct,-0.16875
130,6.113970291999976,41.48114200006603,5.575055999997858,selected,direct,-0.16875
131,6.16103387899966,41.44403100008276,5.5747609999343695,selected,direct,-0.16875
132,6.208217185999729,41.518436999922415,5.619371000193496,selected,direct,-0.16875
133,6.255356845999813,41.46425299995826,5.628907999835064,selected,direct,-0.16875
134,6.302450024999871,27.02936800005773,5.641647999709676,selected,direct,-0.16875
135,6.34951481600001,41.41664300004777,5.603277999853162,selected,direct,-0.16875
136,6.396607531999962,41.467825999916386,5.579408999892621,selected,direct,-0.16875
137,6.444039909999901,41.80765599994629,5.577851999987615,selected,direct,-0.16875
138,6.491023312999914,41.26640300000872,5.669147999924462,selected,direct,-0.16875
139,6.538091917999736,41.38642099997014,5.63524100016366,selected,direct,-0.16875
140,6.584976044999621,41.31899499998326,5.519557999832614,selected,direct,-0.16875
141,6.632317738999973,41.69275000003836,5.604241000128241,selected,direct,-0.16875
142,6.679274289999739,41.37734599999021,5.533908999950654,selected,direct,-0.16875
143,6.726484337999864,41.51530699982686,5.650019000313478,selected,direct,-0.16875
144,6.773541887999727,41.44353100036824,5.5676679999123735,selected,direct,-0.16875
145,6.820610677999866,41.492345000278874,5.530519999865646,selected,direct,-0.16875
146,6.8677747639999325,41.47353100006512,5.644888999995601,selected,direct,-0.16875
147,6.914816146999783,41.42754899976353,5.567853000229661,selected,direct,-0.16875
148,6.962037490999592,41.56689899991761,5.608296999980666,selected,direct,-0.16875
149,7.009318704999714,41.601268999784224,5.634277999888582,selected,direct,-0.16875
150,7.05618547999984,41.280513999936375,5.535705000056623,selected,direct,-0.16875
151,7.103313583999807,41.55956599970523,5.523112999981095,selected,direct,-0.16875
152,7.150496335999833,41.507825999815395,5.628871000226354,selected,direct,-0.16875
153,7.197593107999637,41.480659999706404,5.569723000007798,selected,direct,-0.16875
154,7.244634287999816,41.4805109999179,5.515187000128208,selected,direct,-0.16875
155,7.291865205999784,41.616602999965835,5.570297000303981,selected,direct,-0.16875
156,7.339066179999918,27.010238999991998,5.646665999847755,selected,direct,-0.16875
157,7.386144839999815,41.37606899985258,5.657037000219134,selected,direct,-0.16875
158,7.4332529079997585,41.481973999907495,5.581000999882235,selected,direct,-0.16875
159,7.480155607999677,41.285792000053334,5.541445999824646,selected,direct,-0.16875
160,7.527529394999874,41.74437899973782,5.584019000252738,selected,direct,-0.16875
161,7.574958050999612,41.66888000008839,5.71549899996171,selected,direct,-0.16875
162,7.623216306999893,42.612478000137344,5.599983000138309,selected,direct,-0.16875
163,7.668808653999804,40.0078279999434,5.537927000204945,selected,direct,-0.16875
164,7.715971239999817,41.50043799972991,5.61761100016156,selected,direct,-0.16875
165,7.763078658999802,41.4129010000579,5.649593000271125,selected,direct,-0.16875
166,7.810079783999754,41.38964200001283,5.567408999922918,selected,direct,-0.16875
167,7.857213110999965,41.48117900012949,5.607667000276706,selected,direct,-0.16875
168,7.90443549199972,41.598251000323216,5.578797999987728,selected,direct,-0.16875
169,7.9514821159996245,41.46569700014879,5.534427999918989,selected,direct,-0.16875
170,7.99835059399993,41.27362600002016,5.549761000111175,selected,direct,-0.16875
171,8.045699861999765,41.724156999862316,5.580222999924445,selected,direct,-0.16875
172,8.09279165299995,41.511122999963845,5.5349459998979,selected,direct,-0.16875
173,8.14000544099963,41.65767599988612,5.511075999947934,selected,direct,-0.16875
174,8.18703893599968,41.446585999892704,5.539131000205089,selected,direct,-0.16875
175,8.23422281699959,41.5114369998264,5.627222999919468,selected,direct,-0.16875
176,8.28126894199977,41.3839759999064,5.618038000193337,selected,direct,-0.16875
177,8.328376786999797,41.49127099981342,5.540445999940857,selected,direct,-0.16875
178,8.375763406999795,27.093495999906736,5.7164629997714655,selected,direct,-0.16875
179,8.422744642999987,41.30856899973878,5.625223000151891,selected,direct,-0.16875
180,8.469731026999852,41.34580999971149,5.593981999936659,selected,direct,-0.16875
181,8.516858056999808,41.480844999568944,5.601334000402858,selected,direct,-0.16875
182,8.564017568999589,41.49388199994064,5.619518999992579,selected,direct,-0.16875
183,8.611129358999733,41.493232999982865,5.572778999976435,selected,direct,-0.16875
184,8.658403164999982,41.52567800019824,5.702702999769826,selected,direct,-0.16875
185,8.705585324999902,41.54123400030585,5.593722999947204,selected,direct,-0.16875
186,8.752398710999842,41.216738000002806,5.550760000005539,selected,direct,-0.16875
187,8.79962455499981,41.616139999860025,5.564409000271553,selected,direct,-0.16875
188,8.846769677999873,41.47030900003301,5.627296000056958,selected,direct,-0.16875
189,8.89381274599964,41.40318000008847,5.59462999990501,selected,direct,-0.16875
190,8.942433441999583,42.97760300005393,5.593259999841393,selected,direct,-0.16875
191,8.987966160999804,39.938086999882216,5.5488349998995545,selected,direct,-0.16875
192,9.03514382000003,41.55101099968306,5.581501000051503,selected,direct,-0.16875
193,9.082205684999735,41.37273499964067,5.643852000048355,selected,direct,-0.16875
194,9.129274993999843,41.48603000021467,5.536742000003869,selected,direct,-0.16875
195,9.176523540999824,41.51101200022822,5.54883399991013,selected,direct,-0.16875
196,9.223577479999676,41.46619700031806,5.5415379997612035,selected,direct,-0.16875
197,9.271131207999588,41.809711000041716,5.6987029997799254,selected,direct,-0.16875
198,9.31985768100003,43.137157000273874,5.543057000068075,selected,direct,-0.16875
199,9.364946589999818,39.53014900025664,5.513223999969341,selected,direct,-0.16875
200,9.412132638000003,27.10125599969615,5.5862409999463125,selected,direct,-0.16875
201,9.459343352999895,41.5427519997138,5.622148000384186,selected,direct,-0.16875
202,9.506411605999801,41.32886600018537,5.691110999578086,selected,direct,-0.16875
203,9.553417526999965,41.394532000140316,5.564852999668801,selected,direct,-0.16875
204,9.600406355999894,41.41405000018494,5.528408999907697,selected,direct,-0.16875
205,9.647699957999976,41.630824000094435,5.617759999950067,selected,direct,-0.16875
206,9.694912135999857,41.4747710001393,5.690924999726121,selected,direct,-0.16875
207,9.741834390999884,41.24038500003735,5.636259999846516,selected,direct,-0.16875
208,9.791907141999673,44.42693600003622,5.600852000043233,selected,direct,-0.16875
209,9.836258875999647,38.75378800012186,5.552871999952913,selected,direct,-0.16875
210,9.883195333999993,41.34930999998687,5.540853000184143,selected,direct,-0.16875
211,9.930293420999988,41.43051200026093,5.620870999791805,selected,direct,-0.16875
212,9.977532264999809,41.54101099993568,5.651537000176177,selected,direct,-0.16875
213,10.024403927999629,41.28518100014844,5.540056999961962,selected,direct,-0.16875
214,10.071621993999997,41.64663899973675,5.5265020000661025,selected,direct,-0.16875
215,10.11868476699965,41.46571599994786,5.551500999899872,selected,direct,-0.16875
216,10.165833759999714,41.540437000094244,5.563871000049403,selected,direct,-0.16875
217,10.212889883999651,41.48373399993943,5.526465000002645,selected,direct,-0.16875
218,10.263928769999893,45.38249699999142,5.611760000192589,selected,direct,-0.16875
219,10.307238498999595,37.72233799963942,5.541076000099565,selected,direct,-0.16875
220,10.36322096899994,44.49978699994972,11.437719999776164,selected,direct,-0.16875
221,10.41071353199959,35.94886200016845,11.467812999853777,selected,direct,-0.16875
222,10.454506383999615,9.218787000008888,9.357914000247547,selected,direct,-0.16875
223,10.501120586999605,37.58711799991943,8.962419999988924,selected,direct,-0.16875
224,10.548351671999626,38.16711099989334,9.000918999845453,selected,direct,-0.16875
225,10.595328722999966,37.92957700034094,8.985177999875305,selected,direct,-0.16875
226,10.64557713799968,39.99147600006836,10.191533000124764,selected,direct,-0.16875
227,10.691339501999664,35.625088999950094,10.066572000141605,selected,direct,-0.16875
228,10.738453531999767,36.91086799972254,10.135256000012305,selected,direct,-0.16875
229,10.785570451999774,36.96497900000395,10.08283000010124,selected,direct,-0.16875
230,10.832595964999655,36.86646200003452,10.08984899999632,selected,direct,-0.16875
231,10.881952669999919,39.107766000142874,10.18314399971132,selected,direct,-0.16875
232,10.926964764999866,34.703785000147036,10.239384999749745,selected,direct,-0.16875
233,10.974368236999908,37.24430800002665,10.089552999943407,selected,direct,-0.16875
234,11.021127104999778,36.65196400015702,10.033813000063674,selected,direct,-0.16875
235,11.068376540999907,36.98673799999597,10.194792000220332,selected,direct,-0.16875
236,11.1153666109999,36.69911199995113,10.22408800008634,selected,direct,-0.16875
237,11.162547917999746,37.02723700007482,10.085626999625674,selected,direct,-0.16875
238,11.213144254999861,40.35002699993129,10.176774000228761,selected,direct,-0.16875
239,11.256546833999892,33.323841000310495,10.010425000018586,selected,direct,-0.16875
240,11.303949638999711,37.1709760001977,10.163422000005085,selected,direct,-0.16875
241,11.350974225999835,36.82035099973291,10.13629299995955,selected,direct,-0.16875
242,11.39788622299966,36.8034439998155,10.04155400005402,selected,direct,-0.16875
243,11.444932161999986,36.948979000044346,10.029646000020875,selected,direct,-0.16875
244,11.494468808999954,13.048162999893975,10.280587000124797,selected,direct,-0.16875
245,11.539773566999884,35.11007699989932,10.125015000085114,selected,direct,-0.16875
246,11.583528844999819,35.542663000342145,8.143448999817338,selected,direct,-0.16875
247,11.630722225999762,38.99176699997042,8.141596999848844,selected,direct,-0.16875
248,11.686646159999782,44.32821499995043,11.535663999893586,selected,direct,-0.16875
249,11.729614392999792,31.429422000201157,11.463701000138826,selected,direct,-0.16875
250,11.775773028999993,35.9201960000064,10.164811000322516,selected,direct,-0.16875
251,11.822157179999977,36.12550800016834,10.191995999775827,selected,direct,-0.16875
252,11.869033324999691,36.860906000129035,9.946239999862883,selected,direct,-0.16875
253,11.914724485999614,36.617668999952,9.009806999983994,selected,direct,-0.16875
254,11.961872867999773,38.05272399995374,9.03182599995489,selected,direct,-0.16875
255,12.010513933999846,38.45586599982198,10.123164000106044,selected,direct,-0.16875
256,12.05770011200002,37.01523700010512,10.102127000209293,selected,direct,-0.16875
257,12.107291424999858,39.17041300019264,10.35225299983722,selected,direct,-0.16875
258,12.15204546799987,34.44136300004175,10.242921000099159,selected,direct,-0.16875
259,12.198943963999682,36.6577419999885,10.168384999815316,selected,direct,-0.16875
260,12.246039642999676,36.94125699985307,10.085163999974611,selected,direct,-0.16875
261,12.293176914000014,37.02397799997925,10.042441999758012,selected,direct,-0.16875
262,12.340390128999843,36.96220100027858,10.182106999764073,selected,direct,-0.16875
263,12.387292902999889,36.73570399996606,10.098701000060828,selected,direct,-0.16875
264,12.43451174699976,37.060198999824934,10.08920100002797,selected,direct,-0.16875
265,12.481869070999892,36.944016000234114,10.343420000026526,selected,direct,-0.16875
266,12.529155450999951,10.722137999891856,10.27634600040983,selected,direct,-0.16875
267,12.575685488999625,36.549260999890976,9.91181500012317,selected,direct,-0.16875
268,12.619472637999934,38.196906999928615,5.543074999877717,selected,direct,-0.16875
269,12.663320284999827,38.183370000297145,5.6174809997173725,selected,direct,-0.16875
270,12.711636706999798,42.66360700012228,5.603870999948413,selected,direct,-0.16875
271,12.757234053999582,40.00588299959418,5.54344600004697,selected,direct,-0.16875
272,12.804427101999863,41.53902999996717,5.608204000054684,selected,direct,-0.16875
273,12.851648186999682,41.631417000189685,5.542871999750787,selected,direct,-0.16875
274,12.898692607999692,41.3447549999546,5.653925999922649,selected,direct,-0.16875
275,12.945757175999915,41.42203099991093,5.5968710003071465,selected,direct,-0.16875
276,12.992852298999878,41.497456000342936,5.550482999751694,selected,direct,-0.16875
277,13.040015921999839,41.50178899999446,5.615390000002662,selected,direct,-0.16875
278,13.08725233999985,41.606380000303034,5.58376099979796,selected,direct,-0.16875
279,13.134295500999997,41.33731000001717,5.658665999817458,selected,direct,-0.16875
280,13.181256829999711,41.36527299988302,5.549446000259195,selected,direct,-0.16875
281,13.228762540999924,41.78754400027174,5.63862999979392,selected,direct,-0.16875
282,13.275528501999815,41.16527499991207,5.554816000312712,selected,direct,-0.16875
283,13.322682254000028,41.505345000132365,5.602111999905901,selected,direct,-0.16875
284,13.369800599999962,41.49738200021602,5.574037999849679,selected,direct,-0.16875
285,13.416812890999608,41.43062299999656,5.5353170000671525,selected,direct,-0.16875
286,13.464018975999807,41.63862099994731,5.521428000065498,selected,direct,-0.16875
287,13.511167061999913,41.484807999950135,5.612944999938918,selected,direct,-0.16875
288,13.558554773999731,22.882070999912685,5.738406000091345,selected,direct,-0.16875
289,13.605572194999695,41.22870099990905,5.740016999880027,selected,direct,-0.16875
290,13.652595744999871,41.34953199991287,5.6272040001204005,selected,direct,-0.16875
291,13.69962227699989,41.31060700001399,5.5561680001119385,selected,direct,-0.16875
292,13.746719234000011,41.47654899998088,5.574057000103494,selected,direct,-0.16875
293,13.794016816999829,41.66932399994039,5.582445000072767,selected,direct,-0.16875
294,13.84094394299973,41.36043999960748,5.519668000033562,selected,direct,-0.16875
295,13.887981085999854,41.453919999639766,5.5372050001096795,selected,direct,-0.16875
296,13.935233077999783,41.662323999844375,5.543593999846053,selected,direct,-0.16875
297,13.982313478999913,41.404846000205,5.628258999877289,selected,direct,-0.16875
298,14.030936211999688,42.91543699991962,5.661795999913011,selected,direct,-0.16875
299,14.07652174399982,39.984364999781974,5.553464000058739,selected,direct,-0.16875
300,14.123532312999941,41.34371700001793,5.620555999939825,selected,direct,-0.16875
301,14.170986338999683,41.73439699980008,5.673463000221091,selected,direct,-0.16875
302,14.217872557999726,41.200830999969185,5.639017999783391,selected,direct,-0.16875
303,14.264973995999753,41.50584399985746,5.548704999910115,selected,direct,-0.16875
304,14.312092785999994,41.4789380001821,5.593964000127016,selected,direct,-0.16875
305,14.359565052999642,41.801489000135916,5.6237969997710024,selected,direct,-0.16875
306,14.406382828000005,41.1872750000839,5.582889999914187,selected,direct,-0.16875
307,14.4535816169996,41.49923399972977,5.653426000208128,selected,direct,-0.16875
308,14.500581370999953,41.36510599983012,5.5885370002215495,selected,direct,-0.16875
309,14.547783901000003,41.5484740001375,5.607574999885401,selected,direct,-0.16875
310,14.59487698699968,26.969147000272642,5.6511109996790765,selected,direct,-0.16875
311,14.642008554999848,41.403623999940464,5.6809070001691,selected,direct,-0.16875
312,14.689055752999593,41.41405000018494,5.586000999755925,selected,direct,-0.16875
313,14.736166986999706,41.49788199993054,5.567168000197853,selected,direct,-0.16875
314,14.783361090999733,41.52671500014549,5.621592999887071,selected,direct,-0.16875
315,14.83036223399995,41.3420509999014,5.611852000129147,selected,direct,-0.16875
316,14.8774925419998,41.48484600000302,5.598500000360218,selected,direct,-0.16875
317,14.924719034999725,41.63451000022178,5.54638999983581,selected,direct,-0.16875
318,14.971773343999757,41.42821699997512,5.5780380002943275,selected,direct,-0.16875
319,15.018794375999732,41.39199400015059,5.580983000072592,selected,direct,-0.16875
320,15.065990719999718,41.51551099994322,5.634519000068394,selected,direct,-0.16875
321,15.113053436999962,41.47391900005459,5.541761000131373,selected,direct,-0.16875
322,15.16014639299965,41.50799299986829,5.539520000183984,selected,direct,-0.16875
323,15.207263275999594,41.52223299979596,5.547817000206123,selected,direct,-0.16875
324,15.254446693999853,41.52130800002851,5.616481999823009,selected,direct,-0.16875
325,15.301556780999817,41.41332700010025,5.650110999795288,selected,direct,-0.16875
326,15.350082347999887,42.88434599993707,5.595519000053173,selected,direct,-0.16875
327,15.395774674999757,40.03878999992594,5.607815000075789,selected,direct,-0.16875
328,15.442939723999643,41.50112300021647,5.6178889999500825,selected,direct,-0.16875
329,15.490320787999735,41.62480700006199,5.709553999622585,selected,direct,-0.16875
330,15.537013954000031,41.10870200020145,5.537611999898218,selected,direct,-0.16875
331,15.58426692699959,41.60591700019722,5.601278999620263,selected,direct,-0.16875
332,15.631484048999937,27.058738000050653,5.631426000036299,selected,direct,-0.16875
333,15.67852958100002,41.364253999745415,5.63207400000465,selected,direct,-0.16875
334,15.725621370999761,41.374606000317726,5.667276999702153,selected,direct,-0.16875
335,15.772749382999791,41.53136300010374,5.550834999667131,selected,direct,-0.16875
336,15.819760710999617,41.40925399997286,5.556149000312871,selected,direct,-0.16875
337,15.866977221999605,41.610232000039105,5.560427000091295,selected,direct,-0.16875
338,15.91400769799975,41.292032999990624,5.691370000022289,selected,direct,-0.16875
339,15.961323651999919,41.61956600000849,5.64938900015477,selected,direct,-0.16875
340,16.008324424999955,41.42553099973156,5.5276870002671785,selected,direct,-0.16875
341,16.055630322999605,41.6763240000364,5.584482000358548,selected,direct,-0.16875
342,16.102631299999757,41.29536599975836,5.658630000198173,selected,direct,-0.16875
343,16.149651997999626,41.378883000106725,5.593446000148106,selected,direct,-0.16875
344,16.196866212999794,41.50256699995225,5.664814999818191,selected,direct,-0.16875
345,16.243899892999707,41.44225300024118,5.544982999708736,selected,direct,-0.16875
346,16.291302567999992,41.65310200005479,5.702684999960184,selected,direct,-0.16875
347,16.338105027999973,41.16736800006038,5.588815000010072,selected,direct,-0.16875
348,16.385322149999865,41.473678999864205,5.695833000118,selected,direct,-0.16875
349,16.432254478999766,41.32890299979408,5.554649000259815,selected,direct,-0.16875
350,16.479394583999692,41.531621999638446,5.561871000281826,selected,direct,-0.16875
351,16.526500317999762,41.45703099993625,5.601371000011568,selected,direct,-0.16875
352,16.573715773999993,41.50458599997364,5.662962999849697,selected,direct,-0.16875
353,16.62099545000001,41.68045400001574,5.55198299980475,selected,direct,-0.16875
354,16.669452703999923,28.304647999902954,5.648278000080609,selected,direct,-0.16875
355,16.715039457999865,39.93603200024154,5.600723000043217,selected,direct,-0.16875
356,16.762155043999883,41.41497599994182,5.654573999890999,selected,direct,-0.16875
357,16.809256889999688,41.513197000313085,5.542056999729539,selected,direct,-0.16875
358,16.856437845999608,41.482179000013275,5.61550000020361,selected,direct,-0.16875
359,16.903572876,41.54051099976641,5.5482980001215765,selected,direct,-0.16875
360,16.950624999999945,41.33029200011151,5.675517999861768,selected,direct,-0.16875
361,16.99769071699984,41.42229099988981,5.597260000286042,selected,direct,-0.16875
362,17.04471248899972,41.426456999943184,5.548150000322494,selected,direct,-0.16875
363,17.092016868999963,41.64067600004273,5.616723000002821,selected,direct,-0.16875
364,17.139081640999848,41.48154899985457,5.536501000278804,selected,direct,-0.16875
