frame,elapsed_s,capture_wait_ms,processing_ms,track_status,target_status,offset,steering_pwm
83,3.9082500410004286,37.194310998529545,9.681961000751471,selected,unavailable,,350
84,3.9554082160011603,37.402697000288754,9.685961000286625,selected,unavailable,,350
85,4.002921090001109,37.27618000084476,10.169119999773102,selected,unavailable,,350
86,4.049376239001504,36.791279999306425,9.595722000085516,selected,unavailable,,350
87,4.096634672001528,37.34306799924525,9.848532001342392,selected,unavailable,,350
88,4.146410751000076,39.576089000547654,10.132362000149442,selected,unavailable,,350
89,4.191510976001155,34.90566199980094,10.126230999958352,selected,unavailable,,350
90,4.238294157001292,8.557904000554117,9.854457999608712,selected,unavailable,,350
91,4.282916445999945,36.119623999184114,8.435906000158866,selected,unavailable,,350
92,4.330022400001326,38.595808000536636,8.4520540003723,selected,unavailable,,350
93,4.3819430750008905,41.15112100043916,10.705815000619623,selected,unavailable,,350
94,4.42826215200148,35.189528000046266,11.049088001527707,selected,unavailable,,350
95,4.4742833450000035,36.09119900102087,9.855161999439588,selected,unavailable,,350
96,4.52083947400024,36.43571200154838,9.893290000036359,selected,unavailable,,350
97,4.568609510000897,37.33356799966714,10.36926499909896,selected,unavailable,,350
98,4.6154687630005355,36.6339499996684,10.156674999961979,selected,unavailable,,350
99,4.662207612000202,36.84390899979917,9.827977000895771,selected,unavailable,,350
100,4.70964248600103,37.25205100090534,10.115361999851302,selected,unavailable,,350
101,4.757002121001278,37.59947199978342,9.693146001154673,selected,unavailable,,350
102,4.803541621000477,36.64881999975478,9.822273999816389,selected,unavailable,,350
103,4.850826720001351,37.165367999477894,10.051269000541652,selected,unavailable,,350
104,4.8983649630008586,37.195865999819944,10.274321999531821,selected,unavailable,,350
105,4.945029942000474,36.5135249994637,10.082418000820326,selected,unavailable,,350
106,4.992786867000177,37.064145999465836,10.622780000630883,selected,unavailable,,350
107,5.0394491240003845,36.59295000034035,10.001732998716761,selected,unavailable,,350
108,5.086294970000381,36.81605800011312,9.960974999557948,selected,unavailable,,350
109,5.133130058000461,37.11549800027569,9.652256998379016,selected,unavailable,,350
110,5.180724985000779,37.54786199897353,9.97601100061729,selected,unavailable,,350
111,5.2279029010005615,36.819040000409586,10.291914000845281,selected,unavailable,,350
112,5.275025354001627,10.124231999725453,10.036603000116884,selected,unavailable,,350
113,5.319686494000052,36.41678699932527,8.177243000318413,selected,unavailable,,350
114,5.368137464000029,39.71793900018383,8.675697999933618,selected,unavailable,,350
115,5.417424847000802,38.392960001147,10.836182998900767,selected,unavailable,,350
116,5.464572096001575,36.1105129995849,10.963145001369412,selected,unavailable,,350
117,5.511739363000743,37.0123689990578,10.083177001433796,selected,unavailable,,350
118,5.5580626070004655,35.81474000020535,10.439633999340003,selected,unavailable,,350
119,5.604917620001288,36.58645099858404,10.199619000559323,selected,unavailable,,350
120,5.651912390001598,36.859093999737524,10.066529001051094,selected,unavailable,,350
121,5.698947882001448,36.878593999063014,10.08730600005947,selected,unavailable,,350
122,5.746185185000286,36.96194499934791,10.204767000686843,selected,unavailable,,350
123,5.7932693239999935,36.92866699930164,10.089010000228882,selected,unavailable,,350
124,5.839841988999979,36.84963100022287,9.653998000430875,selected,unavailable,,350
125,5.887599192001289,37.827190000825794,9.862884000540362,selected,unavailable,,350
126,5.93452755600083,36.79711400036467,10.063268999147112,selected,unavailable,,350
127,5.982227722000971,37.36145699986082,10.271581000779406,selected,unavailable,,350
128,6.028618409000046,36.36247299982642,9.959326000171131,selected,unavailable,,350
129,6.0760162840015255,37.065091000840766,10.264265998557676,selected,unavailable,,350
130,6.123186311000609,37.03881399997044,10.059917000035057,selected,unavailable,,350
131,6.170174914001109,36.81129899996449,10.107693999088951,selected,unavailable,,350
132,6.217330034000042,37.0770529989386,10.011030000896426,selected,unavailable,,350
133,6.264497042000585,36.8687600002886,10.232377999273012,selected,unavailable,,350
134,6.31208695100031,9.984345000702888,10.310358000424458,selected,unavailable,,350
135,6.356026657000257,35.456024001177866,8.417201999691315,selected,unavailable,,350
136,6.403081149001082,38.572900999497506,8.421147000262863,selected,unavailable,,350
137,6.455723035000119,41.27204500036896,11.282731999017415,selected,unavailable,,350
138,6.501305771000261,34.627426000952255,10.8828859993082,selected,unavailable,,350
139,6.547562738000124,36.0454950005078,10.136786999282776,selected,interpolated,-0.2,358
140,6.594625562000147,37.292662000254495,9.6977009998227,selected,unavailable,,350
141,6.641279856001347,36.35250899969833,10.235118999844417,selected,unavailable,,350
142,6.688405179000256,37.02588799933437,10.031936999439495,selected,unavailable,,350
143,6.7356789270015724,36.978629999794066,10.227933000351186,selected,unavailable,,350
144,6.7822653880011785,36.651355998401414,9.866773001704132,selected,unavailable,,350
145,6.829729503000635,37.31560599953809,10.081806000016513,selected,interpolated,-0.1291666666666666,355
146,6.876721550001093,36.8002430004708,10.118898000655463,selected,unavailable,,350
147,6.923773468000945,37.167477999901166,9.817902999202488,selected,unavailable,,350
148,6.970996882000691,37.11784900042403,10.034585000539664,selected,unavailable,,350
149,7.018340425000133,37.43460400073673,9.841273000347428,selected,unavailable,,350
150,7.064880257001278,36.6641710006661,9.803459000977455,selected,unavailable,,350
151,7.112569646000338,37.37799299960898,10.243525999612757,selected,unavailable,,350
152,7.15920418099995,36.66105999946012,9.907178999128519,selected,unavailable,,350
153,7.20719828700021,37.75417300130357,10.172860998864053,selected,unavailable,,350
154,7.253740601001482,36.44241599977249,10.03199200022209,selected,unavailable,,350
155,7.300938109001436,36.96064799987653,10.169860001042252,selected,unavailable,,350
156,7.348184004000359,10.21524799944018,10.112824998941505,selected,unavailable,,350
157,7.392471150000347,35.889108999981545,8.33018600133073,selected,unavailable,,350
158,7.439672898000936,38.77413800000795,8.367480999368127,selected,unavailable,,350
159,7.491563981000581,41.1203799994837,10.711685999922338,selected,unavailable,,350
160,7.537051107001389,35.11073200024839,10.300283998731175,selected,unavailable,,350
161,7.584417890000623,37.47997399841552,9.812495000005583,selected,unavailable,,350
162,7.630525525000849,36.061032998986775,9.977030000300147,selected,unavailable,,350
163,7.677869790000841,37.13392299869156,10.14373100042576,selected,unavailable,,350
164,7.724951392001458,36.990757998864865,10.025511001003906,selected,unavailable,,350
165,7.772029438001482,37.00679600115109,10.002565999457147,selected,unavailable,,350
166,7.8197489000012865,37.92433600028744,9.726737998789758,selected,unavailable,,350
167,7.866069903000607,36.32680599912419,9.924234000209253,selected,unavailable,,350
168,7.913698607000697,37.3366600015288,10.223933999441215,selected,unavailable,,350
169,7.96027142100138,36.65646800072864,9.849587999269716,selected,unavailable,,350
170,8.007568501001515,37.31766100099776,9.910623999530799,selected,unavailable,,350
171,8.054567381001107,37.053423999168444,9.878254000796005,selected,unavailable,,350
172,8.101731297001606,37.11112700148078,9.979029999158229,selected,unavailable,,350
173,8.149098376001348,37.62439700039977,9.675589999460499,selected,unavailable,,350
174,8.19601859100112,36.84040900043328,10.009345000071335,selected,unavailable,,350
175,8.24401429000136,37.65643299993826,10.272415000144974,selected,interpolated,-0.128125,355
176,8.28995498400036,36.140789999990375,9.727368000312708,selected,unavailable,,350
177,8.337593892001678,37.26001399991219,10.311969001122634,selected,unavailable,,350
178,8.38454816200101,9.787496001081308,9.675515999333584,selected,unavailable,,350
179,8.431556728000942,38.445569000032265,8.495738000419806,selected,unavailable,,350
180,8.476144498001304,36.05823599900759,8.471275999909267,selected,unavailable,,350
181,8.523102656999981,38.52708600061305,8.374036999157397,selected,unavailable,,350
182,8.573056029001236,39.77390000000014,10.095362000356545,selected,unavailable,,350
183,8.619651009001245,36.81472400057828,9.712682998724631,selected,unavailable,,350
184,8.666764851001062,37.321475998396636,9.724441000798834,selected,unavailable,,350
185,8.71452568300083,37.841040999410325,9.85125499937567,selected,unavailable,,350
186,8.761388880000595,36.78835400023672,10.006862999944133,selected,unavailable,,350
187,8.808257948001483,36.907723000695114,9.893382999507594,selected,unavailable,,350
188,8.855378383001153,37.2611799994047,9.787293000044883,selected,unavailable,,350
189,8.90265735200046,37.33093799928611,9.879197999907774,selected,unavailable,,350
190,8.950182021000728,37.146921999010374,10.311840000213124,selected,unavailable,,350
191,8.996770852001646,36.54804299912939,9.83503300085431,selected,unavailable,,350
192,9.044808921000367,38.19855499932601,9.770348000529339,selected,unavailable,,350
193,9.091088868000952,36.305972000263864,9.905086999424384,selected,unavailable,,350
194,9.13786719700147,37.00351799852797,9.67977500113193,selected,unavailable,,350
195,9.185377218000212,37.73809900121705,9.704275000331108,selected,unavailable,,350
196,9.232882609001535,37.05761000128405,10.38168999912159,selected,interpolated,-0.128125,355
197,9.28000148800129,37.156440999751794,9.889069000564632,selected,unavailable,,350
198,9.327373715001158,36.88190799948643,10.420337999676121,selected,unavailable,,350
199,9.37441546500122,36.47343299962813,10.500021999177989,selected,unavailable,,350
200,9.421385513000132,9.889995000776253,10.23178499963251,selected,unavailable,,350
201,9.466610570001649,36.84074299962958,8.317407000504318,selected,unavailable,,350
202,9.51250702300058,37.666358999558724,8.16622499951336,selected,unavailable,,350
203,9.559779881001305,38.85400699982711,8.359982000911259,selected,unavailable,,350
204,9.609034523000446,39.61297699970601,9.584295001332066,selected,unavailable,,350
205,9.65813413000069,38.98437499992724,10.047806999864406,selected,unavailable,,350
206,9.703909067000495,35.415801999988616,10.293820998413139,selected,unavailable,,350
207,9.750702951001585,36.67757800030813,10.047214000223903,selected,unavailable,,350
208,9.797965679001209,37.127181998585,10.066492000987637,selected,unavailable,,350
209,9.845592291001594,37.28143899934366,10.276637000060873,selected,unavailable,,350
210,9.892040495000401,36.579764000634896,9.801885000342736,selected,unavailable,,350
211,9.939417777000926,37.20992099988507,10.099436000018613,selected,interpolated,-0.09791666666666679,354
212,9.986734560001423,36.91622299993469,10.326951000024565,selected,unavailable,,350
213,10.03356429500127,36.6843189985957,10.076825001306133,selected,unavailable,,350
214,10.080388697000672,37.00568400017801,9.751236999363755,selected,unavailable,,350
215,10.12755111200022,37.267216999680386,9.824310000112746,selected,unavailable,,350
216,10.174786064000727,37.252717000228586,9.914104999552364,selected,unavailable,,350
217,10.221837054001298,37.09788599917374,9.885162000500713,selected,unavailable,,350
218,10.270764887000041,38.26220199880481,10.59615000121994,selected,unavailable,,350
219,10.315975536001133,35.27354399921023,9.869531999356695,selected,unavailable,,350
220,10.36290715800169,37.24640299878956,9.615869001208921,selected,unavailable,,350
221,10.4105958250002,37.87915199973213,9.743127000547247,selected,unavailable,,350
222,10.45784179400107,9.365742998852511,10.103287000674754,selected,unavailable,,350
223,10.503368308000063,36.722372999065556,8.735938999961945,selected,unavailable,,350
224,10.549324741999953,37.445194999236264,8.452609999949345,selected,unavailable,,350
225,10.59634736299995,38.64308499942126,8.31990799997584,selected,unavailable,,350
226,10.646033035000073,39.6933079991868,9.932197999660275,selected,unavailable,,350
227,10.693275708001238,36.97833300066122,10.19841499874019,selected,unavailable,,350
228,10.740539844000523,36.91074199923605,10.284858000886743,selected,unavailable,,350
229,10.787150359999941,36.758853999344865,9.783015000721207,selected,unavailable,,350
230,10.834690232000867,37.3092159989028,10.162972001126036,selected,unavailable,,350
231,10.883372050000617,38.3909770007449,10.22148899937747,selected,interpolated,-0.1291666666666666,355
232,10.928725437001049,35.20745199966768,10.071918000903679,selected,unavailable,,350
233,10.97619005100023,37.51132500110543,9.885678999125957,selected,unavailable,,350
234,11.022951121000006,36.712151999381604,9.977011000955827,selected,unavailable,,350
235,11.070567751001363,37.07672000018647,10.472373998709372,selected,unavailable,,350
236,11.117290080001112,36.4587849999225,10.194934000537614,selected,unavailable,,350
237,11.164522216000478,36.96525899977132,10.200156000792049,selected,unavailable,,350
238,11.211462357001437,36.86666799876548,10.005214000557316,selected,unavailable,,350
239,11.25729697800125,36.58595000160858,9.183913000015309,selected,unavailable,,350
240,11.304678816000887,37.73813500083634,9.582537000824232,selected,unavailable,,350
241,11.352599274001477,38.15690699957486,9.69955199980177,selected,unavailable,,350
242,11.400107666000622,37.300902000424685,10.139452999283094,selected,interpolated,-0.10416666666666678,354
243,11.446729848001269,36.72666999955254,9.8190880016773,selected,unavailable,,350
244,11.496377650000795,12.651357999857282,10.197731000516796,selected,unavailable,,350
245,11.538998302999971,34.20307900159969,8.349832998646889,selected,unavailable,,350
246,11.58548546900056,38.36527400017076,8.062949000304798,selected,unavailable,,350
247,11.636687339001583,41.17756399864447,9.965197001292836,selected,unavailable,,350
248,11.682595181000579,35.90838700074528,9.93147499866609,selected,unavailable,,350
249,11.73007155400046,37.27597600118315,10.131267999895499,selected,unavailable,,350
250,11.776935641000819,36.677096000858,10.120083999936469,selected,unavailable,,350
251,11.823537879001378,36.868889999823296,9.662978998676408,selected,unavailable,,350
252,11.869509201000255,36.991554999985965,8.916804999898886,selected,unavailable,,350
253,11.916762726001252,38.01424199991743,9.175708999464405,selected,unavailable,,350
254,11.964682166000784,38.4994199994253,9.354984000310651,selected,unavailable,,350
255,12.01210244700087,37.48562100008712,9.864198000286706,selected,unavailable,,350
256,12.059462285000336,37.430677000884316,9.860217000095872,selected,unavailable,,350
257,12.108770185001049,38.99143099988578,10.246952000670717,selected,unavailable,,350
258,12.153580007001437,34.97702999993635,9.765089000211447,selected,unavailable,,350
259,12.200545740000962,37.039258000731934,9.855827998762834,selected,unavailable,,350
260,12.247572139000113,37.18314400066447,9.774755999387708,selected,unavailable,,350
261,12.29526754500148,37.3751409988472,10.25050800126337,selected,unavailable,,350
262,12.342091076001452,36.781003000214696,9.97275200097647,selected,unavailable,,350
263,12.388796869001453,36.97907399873657,9.657145999881322,selected,unavailable,,350
264,12.436039005000566,37.45241800061194,9.72029299919086,selected,unavailable,,350
265,12.483153476001462,37.33592000025965,9.709940999528044,selected,unavailable,,350
266,12.5307484390014,9.126024999204674,9.982067000237294,selected,unavailable,,350
267,12.57501484400018,35.87559100014914,8.314852000694373,selected,unavailable,,350
268,12.6221877400003,38.88635799921758,8.227484000599361,selected,unavailable,,350
269,12.674592184001085,41.66879700096615,10.677222999220248,selected,unavailable,,350
270,12.721888838001178,36.669745000835974,10.549057999014622,selected,unavailable,,350
271,12.766659771001287,34.80166299959819,9.893031001411146,selected,unavailable,,350
272,12.812820924000334,36.571189999449416,9.51959300073213,selected,unavailable,,350
273,12.86027270500017,37.43597399989085,9.94751200050814,selected,unavailable,,350
274,12.9074560450008,37.089997000293806,10.022733000369044,selected,unavailable,,350
275,12.95441555600155,37.08283099877008,9.80632900063938,selected,unavailable,,350
276,13.001420268999937,37.176348001594306,9.761088998857304,selected,unavailable,,350
277,13.048507407000216,37.239160999888554,9.777626000868622,selected,unavailable,,350
278,13.095981484000731,37.46680699987337,9.936233998814714,selected,unavailable,,350
279,13.143106733001332,37.10053399845492,9.953067001333693,selected,unavailable,,350
280,13.190259407001577,37.162366999837104,9.896531000777031,selected,unavailable,,350
281,13.23832278900045,37.62124800050515,10.374449999289936,selected,unavailable,,350
282,13.28420639000069,36.11421599998721,9.698941999886301,selected,unavailable,,350
283,13.332702673000313,38.715787000910495,9.705107999252505,selected,unavailable,,350
284,13.378531220001605,36.027291000209516,9.731811998790363,selected,unavailable,,350
285,13.425476231001085,37.05249800077581,9.684681999715394,selected,unavailable,,350
286,13.472942622000119,37.32115999991947,10.075120999317733,selected,unavailable,,350
287,13.519660599000417,36.944110001059016,9.701498000140418,selected,unavailable,,350
288,13.56826227000056,11.14784499986854,10.640018999765744,selected,unavailable,,350
289,13.61179355600143,35.03439999985858,8.426276001046062,selected,unavailable,,350
290,13.658727622001607,38.66519499933929,8.208761999412673,selected,unavailable,,350
291,13.709793994001302,40.205375000368804,10.80060999993293,selected,unavailable,,350
292,13.756763283001419,36.127344999840716,10.766073999548098,selected,unavailable,,350
293,13.802986175000115,36.253751000913326,9.893067999655614,selected,unavailable,,350
294,13.849929167001392,36.84355599943956,10.027973999967799,selected,unavailable,,350
295,13.896747735001554,36.97481399831304,9.774663001735462,selected,unavailable,,350
296,13.946112208001068,39.30781499911973,9.987437000745558,selected,unavailable,,350
297,13.99132844900123,35.04032599994389,10.107804999279324,selected,unavailable,,350
298,14.03814187000171,37.09149700080161,9.653998000430875,selected,unavailable,,350
299,14.08513750900056,37.431029000799754,9.495981999862124,selected,unavailable,,350
300,14.132640474001164,37.36604799996712,10.066621000078158,selected,unavailable,,350
301,14.179891184001463,37.08325599836826,10.095843001181493,selected,unavailable,,350
302,14.226908323000316,37.10258899991459,9.845124999628752,selected,unavailable,,350
303,14.27380889000051,37.08857099991292,9.742071000800934,selected,unavailable,,350
304,14.321132209001007,37.14079299970763,10.112638999999035,selected,interpolated,-0.044791666666666785,352
305,14.36821357000008,37.163717999646906,9.842662000664859,selected,unavailable,,350
306,14.415284986000188,37.176069999986794,9.825402001297334,selected,unavailable,,350
307,14.462389957001506,37.1434959997714,9.889957000268623,selected,unavailable,,350
308,14.509627778001231,37.216439999610884,9.952751999662723,selected,unavailable,,350
309,14.5567835260008,36.835685999903944,10.24893300018448,selected,unavailable,,350
310,14.602789847000167,9.734922999996343,8.922823999455431,selected,unavailable,,350
311,14.643905097000243,35.3795609989902,5.689263000022038,selected,unavailable,,350
312,14.691141417000836,41.56474299998081,5.624449000606546,selected,unavailable,,350
313,14.738215259001663,41.26498699952208,5.762299999332754,selected,unavailable,,350
314,14.785326897001141,41.41620799964585,5.650189999869326,selected,unavailable,,350
315,14.832695086000967,41.36711600040144,5.955852000624873,selected,interpolated,-0.2,358
316,14.87959120800042,41.064176000872976,5.783280999821727,selected,unavailable,,350
317,14.926778734001346,41.366078999999445,5.7733729991014116,selected,unavailable,,350
318,14.97374194800068,41.31052500088117,5.605467998975655,selected,unavailable,,350
319,15.021065712000564,41.464410000116914,5.813428000692511,selected,unavailable,,350
320,15.06793035300143,41.22167300010915,5.596783999862964,selected,unavailable,,350
321,15.115245673001482,41.38674500063644,5.882149000171921,selected,interpolated,-0.1291666666666666,355
322,15.163618531001703,42.7387979998457,5.583542999374913,selected,unavailable,,350
323,15.209488892000081,40.04511799939792,5.780170000434737,selected,unavailable,,350
324,15.256312664001598,41.13382300056401,5.643413000143482,selected,unavailable,,350
325,15.303626650000297,41.45463300119445,5.811483999423217,selected,unavailable,,350
326,15.350806583001031,41.286579998995876,5.847057000210043,selected,unavailable,,350
327,15.397945424001591,41.255099000409245,5.837112999870442,selected,unavailable,,350
328,15.44509713500156,41.19422999974631,5.911575000936864,selected,unavailable,,350
329,15.492191735000233,41.32289500012121,5.724947999624419,selected,unavailable,,350
330,15.539072950001355,41.18510000080278,5.650301000059699,selected,unavailable,,350
331,15.586157811001613,41.39804100123001,5.615635000140173,selected,unavailable,,350
332,15.633554981000998,26.809508999576792,5.778299000667175,selected,unavailable,,350
333,15.680314142000498,41.11224900043453,5.599320000328589,selected,unavailable,,350
334,15.727594036001392,41.51000199999544,5.721393001294928,selected,unavailable,,350
335,15.77477533900128,41.32622799988894,5.807427998661296,selected,unavailable,,350
336,15.821435761999965,41.310246000648476,5.305009999574395,selected,unavailable,,350
337,15.86886791300094,41.726536001078784,5.658874999426189,selected,unavailable,,350
338,15.916148436001095,41.55416899993725,5.680467000274803,selected,unavailable,,350
339,15.963450349001505,41.40583700063871,5.849076000231435,selected,unavailable,,350
340,16.01034436000009,41.13485999914701,5.712928999855649,selected,unavailable,,350
341,16.057826047001072,41.54835400004231,5.887408000489813,selected,interpolated,-0.1322916666666666,355
342,16.10473896500116,40.96675199980382,5.896167000173591,selected,unavailable,,350
343,16.151646310001524,41.05804699975124,5.802928000775864,selected,unavailable,,350
344,16.199069665000934,41.47196600024472,5.904667999857338,selected,unavailable,,350
345,16.24589771400133,41.02763999981107,5.731670000386657,selected,unavailable,,350
346,16.293007444000978,41.384281999853556,5.679930000042077,selected,unavailable,,350
347,16.340172692000124,41.39309600031993,5.725356000766624,selected,interpolated,-0.12708333333333338,355
348,16.387612676000572,41.41654100021697,5.973870000161696,selected,unavailable,,350
349,16.434551001000727,40.994528999362956,5.8962050006812206,selected,unavailable,,350
350,16.481813673000943,41.534223999406095,5.681319000359508,selected,unavailable,,350
351,16.528820646000895,40.93145600018033,6.028720999893267,selected,unavailable,,350
352,16.575975801000823,41.082859999733046,6.027961999279796,selected,unavailable,,350
353,16.622991310001453,41.26643200106628,5.703355000150623,selected,unavailable,,350
354,16.67004518900103,26.09813100025349,5.856149000464939,selected,unavailable,,350
355,16.71707699400031,41.20309999962046,5.781595000371453,selected,unavailable,,350
356,16.764224705000743,41.310431000965764,5.791132000013022,selected,unavailable,,350
357,16.811314324000705,41.275838999354164,5.768262000856339,selected,unavailable,,350
358,16.858322260000932,41.33985699991172,5.621820000669686,selected,unavailable,,350
359,16.905616042000474,41.5437789997668,5.705188999854727,selected,unavailable,,350
360,16.952573127000505,41.22824700061756,5.682503999196342,selected,unavailable,,350
361,16.99981805800053,41.449891999945976,5.743300000176532,selected,unavailable,,350
362,17.046777253000982,41.258209999796236,5.655634000504506,selected,unavailable,,350
363,17.09407516600004,41.50000300069223,5.751168999267975,selected,unavailable,,350
364,17.14111847100139,41.33143100079906,5.66617100048461,selected,unavailable,,350
365,17.188380012999914,41.4289660002396,5.787984000562574,selected,unavailable,,350
366,17.235525539001173,41.31413499999326,5.78587299969513,selected,unavailable,,350
367,17.282617751001453,41.211006999219535,5.835798001498915,selected,unavailable,,350
368,17.329734036000445,41.32063500037475,5.750225000156206,selected,unavailable,,350
369,17.37685621000128,41.12361899933603,5.952647999947658,selected,unavailable,,350
