frame,elapsed_s,sensor_timestamp,frame_age_s,fresh,capture_ms,vision_ms,control_status,near_offset,preview_error,requested_throttle,requested_steering,pwm_enabled,stop_reason
1,0.04137149700000009,7411803439000,0.043597136,True,17.83159499973408,19.07492500049557,ready,0.003125,-0.025000000000000005,370,369,True,
2,0.08662461200037797,7411850552000,0.041749768,True,23.762843000440625,17.01242400031333,ready,0.003125,-0.025000000000000005,370,369,True,
3,0.12421100800020213,7411897668000,0.032600344,True,23.19968599931599,10.29569000002084,ready,0.003125,-0.025000000000000005,370,369,True,
4,0.17128327600039484,7411944783000,0.032574389,True,32.66037199955463,10.34618900030182,ready,0.003125,-0.025000000000000005,370,369,True,
5,0.22457939800005988,7411991897000,0.038532422,True,36.24199400019279,12.761979999595496,ready,0.00625,-0.026562500000000003,400,369,True,
6,0.2692864099999497,7412039014000,0.036112398,True,27.664126000672695,12.740757999381458,ready,0.003125,-0.025000000000000005,400,369,True,
7,0.31484329700015223,7412086129000,0.034596728,True,30.036881000341964,11.260154999945371,ready,0.003125,-0.020312500000000008,400,368,True,
8,0.36339020600007643,7412133246000,0.036030396,True,33.155269999952,11.134878999655484,ready,0.003125,-0.025000000000000005,400,369,True,
9,0.4087623920004262,7412180359000,0.034306322,True,29.680480000024545,11.45470700066653,ready,0.00625,-0.026562500000000003,400,369,True,
10,0.4556391070000245,7412227475000,0.034046816,True,31.40600499955326,11.2108220000664,ready,0.003125,-0.025000000000000005,400,369,True,
11,0.503528472000653,7412274592000,0.034827921,True,31.731276999380498,11.905680000381835,ready,0.003125,-0.025000000000000005,400,369,True,
12,0.5504218720006975,7412321708000,0.034588729,True,30.79875700041157,11.82731100016099,ready,0.003125,-0.025000000000000005,400,369,True,
13,0.5976060450002478,7412368823000,0.034664735,True,31.088400000044203,11.835274000077334,ready,-0.003125,-0.017187500000000005,400,368,True,
14,0.6441313410005023,7412415938000,0.034070253,True,30.96075400026166,11.29793099971721,ready,0.01875,-0.03281250000000001,400,370,True,
15,0.6918389860002208,7412463056000,0.034673713,True,31.697295999947528,11.758091000046988,ready,0.0171875,-0.03203125000000001,400,370,True,
16,0.7386874430003445,7412510170000,0.034409633,True,31.091455000023416,11.507299000186322,ready,0.01875,-0.03281250000000001,400,370,True,
17,0.7859292260000075,7412557285000,0.034533491,True,31.752073000461678,11.233747999540356,ready,0.015625,-0.03593750000000001,400,370,True,
18,0.832794572000239,7412604400000,0.034267855,True,31.26708099989628,11.32865399995353,ready,0.0140625,-0.039843750000000004,400,371,True,
19,0.8803844420008318,7412651516000,0.034761854,True,31.534132000160753,11.805959999946936,ready,0.0125,-0.03437500000000002,400,370,True,
20,0.9272044910003387,7412698631000,0.034464885,True,30.987216000539775,11.580148999200901,ready,0.0046875,0.01874999999999999,400,362,True,
21,0.9753656480006612,7412745747000,0.035517634,True,32.96297799988679,10.956549000184168,ready,0.016666666666666607,-0.005208333333333197,400,366,True,
22,1.0221764750003786,7412792860000,0.03508389,True,30.236321999836946,12.199675000374555,ready,0.034375,-0.04062499999999994,400,371,True,
23,1.0687165490007828,7412839976000,0.034637202,True,30.513038999743003,11.777609000091616,ready,0.03125,-0.04374999999999994,400,372,True,
24,1.1159916280003017,7412887093000,0.034783281,True,31.654334999984712,11.363429999619257,ready,0.028125,-0.05624999999999994,400,373,True,
25,1.1636096640004325,7412934208000,0.035287891,True,31.196249999993597,12.163565000264498,ready,0.021875,-0.057812500000000024,400,374,True,
26,1.2109167240005263,7412981325000,0.035459581,True,30.472244000520732,12.556335999761359,ready,0.01875,-0.065625,400,375,True,
27,1.2567503460004446,7413028438000,0.034203055,True,30.385003999981564,11.196599999493628,ready,0.01875,-0.07031250000000001,400,376,True,
28,1.3039646670004004,7413075555000,0.034290635,True,31.67422299975442,11.278599000434042,ready,0.01875,-0.07968750000000002,400,377,True,
29,1.351210691000233,7413122670000,0.034447696,True,31.949218000590918,11.058435999984795,ready,0.01875,-0.0890625,400,378,True,
30,1.398854781999944,7413169785000,0.034953176,True,31.623298000340583,11.763663999772689,ready,0.015625,-0.08750000000000002,400,378,True,
31,1.4478830340003697,7413216901000,0.036831169,True,31.669037000028766,13.065529999948922,ready,0.0,-0.08437500000000002,400,378,True,
32,1.4946300300007351,7413264015000,0.036411222,True,29.586147999907553,12.808294000024034,ready,0.0140625,-0.09609375000000002,400,379,True,
33,1.5403588770004717,7413311129000,0.035120604,True,30.23228499932884,11.241951000556583,ready,0.0125,-0.062499999999999944,400,374,True,
34,1.5887966570007848,7413358247000,0.036448162,True,32.64146499986964,11.55063100031839,ready,0.0015625,-0.04999999999999996,400,372,True,
35,1.6348665170007735,7413405360000,0.03541867,True,29.59875899978215,12.239508000675414,ready,0.021875,-0.10937499999999989,400,381,True,
36,1.6824926819999746,7413452480000,0.035901243,True,30.673387999740953,12.698943999566836,ready,0.01875,-0.12656250000000005,400,384,True,
37,1.7290024230005656,7413499591000,0.035282761,True,30.134713000734337,12.103620999369014,ready,0.015625,-0.12500000000000006,400,384,True,
38,1.7770301550008298,7413546709000,0.036208142,True,30.97486500064406,12.795312999514863,ready,0.009375,-0.12187500000000001,400,383,True,
39,1.8229298330006714,7413593824000,0.034974282,True,30.078288000368048,11.54524199955631,ready,0.0125,-0.14218750000000002,400,386,True,
40,1.8703886860002967,7413640939000,0.035350228,True,31.183583999336406,12.032085000100778,ready,0.00625,-0.13906250000000003,400,386,True,
41,1.9174558800004888,7413688054000,0.035302163,True,31.066825999914727,11.756126999898697,ready,0.00625,-0.14375000000000004,400,387,True,
42,1.9644704820002516,7413735172000,0.035176191,True,30.827090000457247,11.921104999601084,ready,0.0046875,-0.13828125000000002,400,386,True,
43,2.0119955570007733,7413782285000,0.035565581,True,31.168176000392123,12.06886299951293,ready,0.0015625,-0.11562499999999992,400,382,True,
44,2.0594078930007527,7413829401000,0.035897343,True,30.620038000051863,12.536613000520447,ready,0.009375,-0.14999999999999988,400,388,True,
45,2.106339571000717,7413876517000,0.035719594,True,30.316394000692526,12.370338999971864,ready,0.00625,-0.13437499999999988,400,385,True,
46,2.154099086000315,7413923631000,0.036288685,True,30.31180299967673,13.125899000442587,ready,0.003125,-0.14687500000000006,400,387,True,
47,2.200885340000241,7413970748000,0.036029604,True,31.012196999654407,11.522687000251608,ready,0.003125,-0.14687500000000006,400,387,True,
48,2.24764968800082,7414017862000,0.035660693,True,30.349615999512025,12.145362000410387,ready,0.003125,-0.14687500000000006,400,387,True,
49,2.293871100000615,7414064979000,0.034790623,True,30.38561499943171,11.592445999667689,ready,0.0,-0.15000000000000005,400,388,True,
50,2.3410147000004145,7414112093000,0.034805723,True,31.440337999811163,11.423651999393769,ready,0.0015625,-0.16484375000000004,400,390,True,
51,2.3882100210003046,7414159210000,0.034894582,True,31.15343599984044,11.794164000093588,ready,-0.003125,-0.14843750000000003,400,387,True,
52,2.434781853000459,7414206324000,0.034351636,True,31.168397999863373,11.154507999890484,ready,-0.005208333333333215,-0.12083333333333347,400,383,True,
53,2.4825133500007723,7414253440000,0.03496967,True,31.902015000014217,11.581779000152892,ready,0.009375,-0.17812499999999987,400,392,True,
54,2.5295321749999857,7414300559000,0.034851439,True,31.21028700024908,11.542889999873296,ready,0.00625,-0.16718750000000004,400,390,True,
55,2.5776799420000316,7414347670000,0.035852096,True,31.569965000016964,12.27774800008774,ready,0.003125,-0.15156250000000007,400,388,True,
56,2.624223405000521,7414394788000,0.03527454,True,30.705480000506213,11.531039000146848,ready,-0.00625,-0.15156250000000002,400,388,True,
57,2.6699936029999662,7414441902000,0.03398433,True,30.68146199984767,10.837328999514284,ready,0.0,-0.14531250000000004,400,387,True,
58,2.7164086780003345,7414489018000,0.033281831,True,31.980143000509997,10.183413999584445,ready,-0.0046875,-0.12187499999999991,400,383,True,
59,2.7659534030008217,7414536133000,0.035677964,True,33.14940099971864,12.10780600013095,ready,0.0,-0.1218749999999999,400,383,True,
60,2.8162672070002372,7414583246000,0.038858361,True,32.6237620001848,13.382932000240544,ready,0.015625,-0.17187500000000006,400,391,True,
61,2.861735614000281,7414630363000,0.037265193,True,29.39248500024405,11.82334900022397,ready,0.0125,-0.16562500000000002,400,390,True,
62,2.905676752000545,7414677477000,0.034086812,True,28.516981999928248,11.16500799980713,ready,0.0125,-0.17031250000000003,400,391,True,
63,2.9532653620008205,7414724595000,0.034561441,True,32.03667899924767,11.300877000394394,ready,0.0125,-0.17500000000000004,400,391,True,
64,2.999541589000728,7414771710000,0.033720909,True,31.67309299988119,10.3496890005772,ready,0.0109375,-0.16953125000000005,400,390,True,
65,3.0462579560007725,7414818824000,0.033334349,True,32.34728499955963,10.12450800044462,ready,0.00625,-0.14374999999999985,400,387,True,
66,3.094040044000394,7414865944000,0.033955865,True,32.89086800032237,10.60700000016368,ready,0.01875,-0.16874999999999987,400,390,True,
67,3.1416837280003165,7414913057000,0.034528103,True,32.099103999826184,11.303209999823594,ready,0.01875,-0.16874999999999987,400,390,True,
68,3.188725015000273,7414960175000,0.034441428,True,31.63222399962251,11.155878999488777,ready,0.015625,-0.15312499999999987,400,388,True,
69,3.2346083780003028,7415007288000,0.033207587,True,31.756629000483372,9.872196999822336,unavailable,0.0125,,370,365,True,target_unavailable
