frame,elapsed_s,sensor_timestamp,frame_age_s,fresh,capture_ms,vision_ms,control_status,target_source,near_extrapolation,near_uncertainty_px,near_offset,preview_error,requested_throttle,requested_steering,pwm_enabled,stop_reason
1,0.08377301499967871,13596337914000,0.080553386,True,22.941215000173543,56.56978099978005,ready,paired,,,0.009375,-0.004687500000000002,370,366,True,
2,0.16315334600039932,13596432144000,0.067125286,True,32.3870510001143,44.12542299905908,ready,paired,,,0.009375,-0.004687500000000002,370,366,True,
3,0.23902757100040617,13596526376000,0.048862361,True,45.01942600109032,28.095383999243495,ready,paired,,,0.009375,-0.004687500000000002,370,366,True,
4,0.28605892500127084,13596573491000,0.048782974,True,16.375736000554753,27.903127998797572,ready,paired,,,0.009375,-0.004687500000000002,370,366,True,
5,0.3332360719996359,13596620606000,0.048851399,True,16.443364000224392,27.987052999378648,ready,paired,,,0.009375,-0.004687500000000002,400,366,True,
6,0.3803109990003577,13596667721000,0.048825918,True,16.47473400043964,27.867426000739215,ready,paired,,,0.009375,-0.004687500000000002,400,366,True,
7,0.4287956790012686,13596714838000,0.050190858,True,17.810303001169814,27.93996199943649,ready,paired,,,0.009375,-0.004687500000000002,400,366,True,
8,0.4749275670001225,13596761952000,0.049188413,True,15.08809099868813,28.29169600045134,ready,paired,,,0.009375,-0.004687500000000002,400,366,True,
9,0.5215689270007715,13596809067000,0.048737384,True,15.99085299858416,27.917776000322192,ready,paired,,,0.00625,-0.0031250000000000028,400,365,True,
10,0.568620928999735,13596856183000,0.048685885,True,16.37810600004741,27.952219999860972,ready,paired,,,0.009375,-0.009375000000000007,400,366,True,
11,0.6169889450011397,13596903298000,0.049929197,True,16.46708599946578,29.171718000725377,ready,paired,,,0.00625,-0.012500000000000006,400,367,True,
12,0.6632379969996691,13596950414000,0.049058527,True,15.315235001253313,28.200326998558012,ready,paired,,,0.003125,-0.015625000000000007,400,367,True,
13,0.7085178440011077,13596997530000,0.047232855,True,16.16848000048776,26.38643299906107,ready,paired,,,-0.003125,-0.0125,400,367,True,
14,0.754418013000759,13597044645000,0.045996507,True,17.94950399926165,25.206563999745413,ready,paired,,,-0.009375,-0.014062500000000002,400,367,True,
15,0.8036561799999618,13597091759000,0.048143303,True,19.219834000978153,27.29452899984608,ready,paired,,,-0.0125,-0.0171875,400,368,True,
16,0.8517214980001881,13597138875000,0.049059602,True,17.05924199995934,28.24899299957906,ready,paired,,,-0.015625,-0.025,400,369,True,
17,0.897676202999719,13597185991000,0.047925715,True,16.301607000059448,26.925441999992472,ready,paired,,,-0.00625,-0.03437500000000001,400,370,True,
18,0.9453307679996215,13597233107000,0.048461761,True,17.282831000557053,27.63961399978143,ready,paired,,,-0.016666666666666607,-0.0338541666666667,400,370,True,
19,0.993839669999943,13597280223000,0.049846293,True,16.775451000285102,28.99355400040804,ready,paired,,,-0.007291666666666608,-0.04791666666666671,400,372,True,
