frame,elapsed_s,sensor_timestamp,frame_age_s,fresh,capture_ms,vision_ms,control_status,target_source,near_extrapolation,near_uncertainty_px,near_offset,preview_error,requested_throttle,requested_steering,pwm_enabled,stop_reason
1,0.1155212110006687,13735087599000,0.094936194,True,42.683634001150494,70.10997599900293,ready,paired,,,0.0125,-0.010937500000000006,370,367,True,
2,0.16204840800128295,13735181830000,0.047238151,True,17.570195999724092,26.21945600003528,ready,paired,,,0.015625,-0.0171875,370,368,True,
3,0.20988054600093164,13735228943000,0.04795514,True,17.95124499949452,27.144514000610798,ready,paired,,,0.015625,-0.012500000000000004,370,367,True,
4,0.2571324340005958,13735276059000,0.048107362,True,17.326275001323665,27.20756799863011,ready,paired,,,0.0125,-0.01562500000000001,370,367,True,
5,0.30408714300028805,13735323174000,0.047936663,True,17.109649001213256,27.11347699914768,ready,paired,,,0.015625,-0.012500000000000004,400,367,True,
6,0.35129466200123716,13735370289000,0.048004071,True,17.24688699869148,27.205771000808454,ready,paired,,,0.015625,-0.012500000000000004,400,367,True,
7,0.4015537020004558,13735417405000,0.051179592,True,20.25018799940881,27.285418000246864,ready,paired,,,0.015625,-0.012500000000000004,400,367,True,
8,0.4457669020011963,13735464520000,0.048264589,True,15.500843999689096,25.976070000979234,ready,paired,,,0.0125,-0.01562500000000001,400,367,True,
9,0.4913599299998168,13735511635000,0.046746876,True,16.886671999600367,25.97212599903287,ready,paired,,,0.0125,-0.01562500000000001,400,367,True,
10,0.5380597910007054,13735558750000,0.04633996,True,18.419145000734716,25.552669998432975,ready,paired,,,0.009375,-0.014062500000000007,400,367,True,
11,0.5844683610011998,13735605866000,0.045626992,True,18.755158000203664,24.91895899947849,ready,paired,,,0.009375,-0.014062500000000007,400,367,True,
12,0.6338877119997051,13735652981000,0.047940325,True,19.532422000338556,27.160623998497613,ready,paired,,,0.009375,-0.0234375,400,369,True,
13,0.6810892310004419,13735700097000,0.048031047,True,17.267219998757355,27.21630800078856,ready,paired,,,0.00625,-0.01718750000000001,400,368,True,
14,0.7278772570007277,13735747213000,0.047695203,True,17.14624099986395,26.915294998616446,ready,paired,,,0.003125,-0.020312500000000008,400,368,True,
15,0.7754179740004474,13735794329000,0.048108994,True,17.522919999464648,27.280713999061845,ready,paired,,,0.013541666666666608,-0.030208333333333313,400,370,True,
16,0.8215628630005085,13735841444000,0.047149068,True,17.016244000842562,26.40065500054334,ready,paired,,,0.0125,-0.03437500000000002,400,370,True,
17,0.8751857160004874,13735888560000,0.053648125,True,21.39785299914365,29.489324000678607,ready,paired,,,0.0125,-0.03437500000000002,400,370,True,
18,0.9179282740005874,13735935675000,0.049289424,True,11.746555999707198,28.274512000280083,ready,paired,,,0.017708333333333392,-0.0416666666666667,400,371,True,
19,0.9651501450007345,13735982791000,0.04939048,True,15.885819000686752,28.61224699881859,ready,paired,,,0.00625,-0.021874999999999985,400,368,True,
20,1.013601734999611,13736029906000,0.050721051,True,15.811598001164384,29.906964999099728,ready,paired,,,0.025,-0.007812500000000007,400,366,True,
21,1.0608982339999784,13736077022000,0.050901735,True,14.544027000738424,30.021407999811345,ready,paired,,,0.015625,-0.007812500000000007,400,366,True,
22,1.1077347770005872,13736124137000,0.050617224,True,14.215180999599397,29.885058000218123,ready,paired,,,0.00625,-0.012500000000000006,400,367,True,
23,1.152788851999503,13736171252000,0.048560539,True,14.569193001079839,27.75078000013309,ready,paired,,,-0.003125,-0.0125,400,367,True,
24,1.2010284640000464,13736218368000,0.049688392,True,16.70724900031928,28.803021001294837,ready,paired,,,-0.003125,-0.021875000000000006,400,368,True,
25,1.2469706530009717,13736265483000,0.048520766,True,15.452882000317913,27.767094999944675,ready,paired,,,-0.003125,-0.026562500000000006,400,369,True,
26,1.2943675389997225,13736312599000,0.048792948,True,16.773433000707882,27.887277999980142,ready,paired,,,-0.0125,-0.03593750000000001,400,370,True,
27,1.3424700049999956,13736359714000,0.04978297,True,19.510218999130302,25.862627000606153,ready,paired,,,-0.015625,-0.03906250000000001,400,371,True,
28,1.3875639870002487,13736406830000,0.047773414,True,15.522935998887988,26.854407000428182,ready,paired,,,-0.003125,-0.05000000000000002,400,372,True,
29,1.43354567499955,13736453945000,0.046627991,True,17.474180000135675,25.77546300017275,ready,paired,,,-0.007291666666666608,-0.041666666666666755,400,371,True,
30,1.484706126000674,13736501059000,0.050664702,True,18.563753999842447,29.85676299977058,ready,paired,,,-0.00625,-0.020312500000000004,400,368,True,
31,1.5306466660003935,13736548177000,0.049482483,True,14.645562001533108,28.551933999551693,ready,paired,,,-0.015625,-0.025,400,369,True,
32,1.5775306539999292,13736595292000,0.049258785,True,15.738283998871339,28.406788000211236,ready,paired,,,-0.021875,-0.026562500000000003,400,369,True,
33,1.625083111001004,13736642407000,0.049702594,True,16.05583399941679,28.76700399974652,ready,paired,,,-0.025,-0.029687500000000002,400,369,True,
34,1.6700568350006506,13736689522000,0.047577522,True,15.52662100039015,26.732002001153887,ready,paired,,,-0.034375,-0.043750000000000004,400,372,True,
35,1.718313446999673,13736736638000,0.048703393,True,17.59521500025585,27.930537000429467,ready,paired,,,-0.053125,-0.04375,400,372,True,
36,1.7662407309999253,13736783753000,0.049506326,True,17.260647000512108,27.926795999519527,ready,paired,,,-0.0328125,-0.05859375000000001,400,374,True,
37,1.814361271000962,13736830868000,0.050512218,True,16.996078000374837,28.38687999974354,ready,paired,,,-0.04166666666666661,-0.038541666666666786,400,371,True,
38,1.8608305810012098,13736877985000,0.049866398,True,14.850632000161568,28.880668998681358,ready,paired,,,-0.03125,-0.03125,400,370,True,
39,1.906902953000099,13736925100000,0.048822288,True,15.555121000943473,27.77981699910015,ready,paired,,,-0.034375,-0.034375,400,370,True,
40,1.9547700900002383,13736972215000,0.049573981,True,16.433495000455878,28.694560000076308,ready,paired,,,-0.0375,-0.0421875,400,371,True,
41,1.9990398259997164,13737019330000,0.046731106,True,15.788135000548209,25.74301899949205,ready,paired,,,-0.04375,-0.053125000000000006,400,373,True,
42,2.046342547000677,13737066445000,0.046930419,True,18.621715998961008,25.95571900019422,ready,paired,,,-0.038541666666666606,-0.0604166666666667,400,374,True,
43,2.095486718000757,13737113560000,0.048923109,True,18.291721000423422,28.09040499960247,ready,paired,,,-0.034375,-0.06718750000000001,400,375,True,
44,2.1445912039998802,13737160676000,0.050920687,True,16.272237999146455,30.078611000135425,ready,paired,,,-0.03125,-0.03125,400,370,True,
45,2.189717314000518,13737207792000,0.048949501,True,14.439546999710728,27.952851000009105,ready,paired,,,-0.040625,-0.021874999999999995,400,368,True,
46,2.2369436290009617,13737254907000,0.049034057,True,16.346569998859195,28.120181999838678,ready,paired,,,-0.04375,-0.034374999999999996,400,370,True,
47,2.283114314001068,13737302023000,0.048110371,True,16.234886999882292,27.196123000976513,ready,paired,,,-0.04375,-0.034374999999999996,400,370,True,
48,2.32958938199954,13737349138000,0.047488365,True,17.25892499962356,26.496394000787404,ready,paired,,,-0.033333333333333395,-0.0489583333333333,400,372,True,
49,2.377308985000127,13737396254000,0.048089505,True,17.792434000512003,27.205603999391315,ready,paired,,,-0.030208333333333393,-0.02395833333333322,400,369,True,
50,2.429074629000752,13737443369000,0.052728538,True,17.302349999226863,31.72928599997249,ready,paired,,,-0.015625,-0.0203125,400,368,True,
51,2.475201889001255,13737490485000,0.051711002,True,12.651095999899553,30.713821999597712,ready,paired,,,-0.021875,-0.012499999999999997,400,367,True,
52,2.521130725999683,13737537601000,0.050527562,True,13.585951001005014,29.583451998405508,ready,paired,,,-0.021875,-0.026562500000000003,400,369,True,
53,2.567600147000121,13737584715000,0.049889371,True,14.68406200001482,29.033554001216544,ready,paired,,,-0.028125,-0.018749999999999996,400,368,True,
54,2.616110975999618,13737631831000,0.051300626,True,15.525750999586307,30.247774000599748,ready,paired,,,-0.0203125,-0.032031250000000004,400,370,True,
55,2.665627215001223,13737678947000,0.053705735,True,13.946204000603757,32.83928500059119,ready,paired,,,-0.00625,0.007812500000000005,400,364,True,
56,2.710745231999681,13737726062000,0.051705105,True,11.550485998668591,30.83089400024619,ready,paired,,,-0.015625,0.0031250000000000062,400,365,True,
57,2.7583273930013092,13737773178000,0.052167284,True,13.721653000175138,31.121148000238463,ready,paired,,,-0.015625,-0.0109375,400,367,True,
58,2.803747554000438,13737820293000,0.050472722,True,13.193976001275587,29.487176998372888,ready,paired,,,-0.025,-0.006249999999999995,400,366,True,
59,2.8512819000006857,13737867408000,0.050853366,True,14.675968999654287,30.078907000643085,ready,paired,,,-0.008333333333333392,-0.03333333333333331,400,370,True,
60,2.9004105710009753,13737914524000,0.052908407,True,14.430713999900036,31.962948000000324,ready,paired,,,-0.003125,-0.040624999999999974,400,371,True,
61,2.9469782870000927,13737961639000,0.05233127,True,12.217196001074626,31.587399998898036,ready,paired,,,-0.015625,-0.001562499999999998,400,365,True,
62,2.993474466000407,13738008755000,0.051763486,True,12.848295998992398,30.933856000046944,ready,paired,,,-0.01875,-0.014062499999999999,400,367,True,
63,3.0407210949997534,13738055871000,0.051876338,True,13.616320000437554,30.90117099964118,ready,paired,,,-0.028125,-0.018749999999999996,400,368,True,
64,3.0908703780005453,13738102986000,0.054902973,True,14.228773001377704,33.18301999934192,ready,paired,,,-0.011458333333333393,-0.03177083333333331,400,370,True,
65,3.1366416630007734,13738150102000,0.053571461,True,10.208063999016304,32.83615600048506,ready,paired,,,0.0,0.009375000000000003,400,364,True,
66,3.1825070930008224,13738197216000,0.052317077,True,11.661947000902728,31.472827999095898,ready,paired,,,-0.009375,-0.004687499999999999,400,366,True,
67,3.227459022000403,13738244332000,0.050143968,True,12.931369001307758,29.280864999236655,ready,paired,,,-0.0125,-0.0125,400,367,True,
68,3.2766918939996685,13738291448000,0.052266563,True,15.047314000184997,31.448847001229296,ready,paired,,,-0.0046875,-0.025781250000000002,400,369,True,
69,3.324286610000854,13738338564000,0.052734001,True,12.97901599900797,31.870062000962207,ready,paired,,,0.00625,-0.04062499999999997,400,371,True,
70,3.3696216990010726,13738385679000,0.050973811,True,12.399064000419457,30.209368000214454,ready,paired,,,-0.00625,0.021875000000000012,400,362,True,
71,3.4169959549999476,13738432794000,0.051232327,True,14.284883000073023,30.338365000716294,ready,paired,,,-0.009375,0.004687500000000002,400,364,True,
72,3.4628908120012056,13738479911000,0.050009999,True,14.073442000153591,29.09549799915112,ready,paired,,,-0.01875,-0.004687499999999997,400,366,True,
73,3.510013147000791,13738527025000,0.05000463,True,15.23036599974148,29.151737999200122,ready,paired,,,-0.0046875,-0.03515625000000001,400,370,True,
74,3.558985728001062,13738574140000,0.051868452,True,15.104887999768835,31.13051800028188,ready,paired,,,0.01875,-0.046875,400,372,True,
75,3.6034951640012878,13738621256000,0.049239148,True,13.44995300132723,28.30088199880265,ready,paired,,,0.0,-0.06093750000000001,400,374,True,
76,3.6503076150002016,13738668372000,0.048956895,True,15.925854999295552,28.149533000032534,ready,paired,,,-0.00625,-0.08593750000000003,400,378,True,
77,3.698832575000779,13738715488000,0.050363039,True,16.874505001396756,28.911815999890678,ready,paired,,,-0.028125,-0.11250000000000003,400,382,True,
78,3.7475520120005967,13738762603000,0.051965051,True,14.9296499985212,31.04203900147695,ready,paired,,,-0.039583333333333394,-0.1395833333333333,400,386,True,
79,3.795533851000073,13738809718000,0.052831093,True,13.107663000482717,32.13114900063374,ready,paired,,,-0.05625,-0.15937500000000002,400,389,True,
80,3.842098529001305,13738856833000,0.052291716,True,12.406785999701242,31.425347000549664,ready,paired,,,-0.075,-0.17343750000000002,400,391,True,
81,3.887711612000203,13738903949000,0.050802132,True,12.993035001272801,29.903557999205077,ready,paired,,,-0.090625,-0.19375,400,394,True,
82,3.9346701169997687,13738951064000,0.05059386,True,14.517360999889206,29.672525000933092,ready,paired,,,-0.09479166666666661,-0.2010416666666667,400,395,True,
