frame,elapsed_s,sensor_timestamp,frame_age_s,fresh,capture_ms,vision_ms,control_status,target_source,near_extrapolation,near_uncertainty_px,near_offset,preview_error,requested_throttle,requested_steering,pwm_enabled,stop_reason
1,0.09779408299982606,12473767952000,0.09857701,True,19.541898000170477,73.78495299963106,ready,paired,,,-0.078125,-0.22812499999999986,370,399,True,
2,0.1430315449997579,12473862184000,0.051320828,True,14.47932600058266,27.99381600016204,ready,paired,,,-0.078125,-0.22812499999999986,370,399,True,
3,0.1874070590001793,12473909296000,0.048574213,True,13.834207999025239,27.796357000624994,ready,paired,,,-0.078125,-0.22812499999999986,370,399,True,
4,0.23143470900140528,12473956411000,0.045460308,True,16.48278799984837,24.77150599952438,ready,paired,,,-0.078125,-0.246875,370,402,True,
5,0.2814805440011696,12474003526000,0.048400569,True,19.591472000684007,27.685506998750498,ready,paired,,,-0.078125,-0.2187499999999999,400,398,True,
6,0.3284247150004376,12474050642000,0.048256202,True,16.647082000417868,27.56095400036429,ready,paired,,,-0.078125,-0.2187499999999999,400,398,True,
7,0.37575895200097875,12474097758000,0.048475828,True,16.887059000509907,27.712303000953398,ready,paired,,,-0.075,-0.22499999999999987,400,399,True,
8,0.4228679710013239,12474144873000,0.048458033,True,16.587434000030044,27.772543000537553,ready,paired,,,-0.075,-0.22499999999999987,400,399,True,
9,0.46820380100143666,12474191988000,0.046688566,True,17.837614999734797,24.76102400032687,ready,paired,,,-0.078125,-0.24218750000000006,400,401,True,
10,0.5141234160000749,12474239103000,0.045499089,True,18.31488399875525,24.86915200097428,ready,paired,,,-0.078125,-0.24218750000000006,400,401,True,
11,0.5612116760003119,12474286218000,0.045486775,True,19.512306000251556,24.855449000824592,ready,paired,,,-0.078125,-0.23750000000000004,400,401,True,
12,0.6098962040014158,12474333334000,0.047056894,True,22.945984001125908,23.019574999125325,ready,paired,,,-0.078125,-0.23750000000000004,400,401,True,
13,0.6533747530011169,12474380451000,0.043409111,True,17.994260000705253,22.757042999728583,ready,paired,,,-0.078125,-0.23281250000000003,400,400,True,
14,0.7007210450010461,12474427564000,0.043637255,True,21.657302999301464,22.955799000556,ready,paired,,,-0.075,-0.23437500000000006,400,400,True,
15,0.7477779920009198,12474474680000,0.043577775,True,21.35432800059789,22.970964999331045,ready,paired,,,-0.075,-0.23906250000000007,400,401,True,
16,0.7950494340002479,12474521796000,0.043737625,True,21.580860999165452,22.962724000535673,ready,paired,,,-0.075,-0.24375000000000002,400,402,True,
17,0.8405526120004652,12474568911000,0.042125544,True,21.340327999496367,21.43377100037469,ready,paired,,,-0.075,-0.24375000000000002,400,402,True,
18,0.8884783760004211,12474616026000,0.042920401,True,23.05268499912927,22.12942500045756,ready,paired,,,-0.075,-0.24375000000000002,400,402,True,
19,0.935917815000721,12474663142000,0.043259043,True,22.27012600087619,22.441585999331437,ready,paired,,,-0.071875,-0.24062500000000006,400,401,True,
20,0.9830421120004758,12474710257000,0.043271025,True,21.832152999195387,22.566749999896274,ready,paired,,,-0.07109375,-0.23164062500000004,400,400,True,
21,1.030132798001432,12474757372000,0.043248452,True,21.920206001595943,22.44682699893019,ready,paired,,,-0.06875,-0.23281250000000006,400,400,True,
22,1.081497554001544,12474804487000,0.047485134,True,25.435252999159275,23.192053000457236,ready,paired,,,-0.06937499999999996,-0.22312500000000007,400,398,True,
23,1.1265755550011818,12474851605000,0.04546719,True,17.796690000977833,24.56565799911914,ready,paired,,,-0.059375,-0.21875000000000006,400,398,True,
24,1.1741016220003075,12474898719000,0.04587898,True,19.96244700058014,24.848060000294936,ready,paired,,,-0.053749999999999964,-0.21687500000000007,400,398,True,
