run,image,roi,status,points,offset0.65,status0.65,offset0.6,status0.6,offset0.55,status0.55,offset0.5,status0.5,offset0.45,status0.45
134442,000111_raw.jpg,0.4,selected,"[[0.5, 99.0], [0.55, 92.0], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 83.75]]",-0.046875,direct,0.05156250000000018,interpolated,0.15,direct,0.2375,direct,,unavailable
134442,000133_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000133_raw.jpg,0.4,selected,"[[0.5, 65.25], [0.55, 70.75], [0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,-0.115625,direct,-0.184375,direct,,unavailable
134442,000155_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 79.75], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000155_raw.jpg,0.4,selected,"[[0.5, 99.5], [0.55, 92.0], [0.65, 76.25], [0.75, 78.25], [0.8, 79.75], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,0.05156250000000018,interpolated,0.15,direct,0.24375,direct,,unavailable
134442,000177_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 80.25], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000177_raw.jpg,0.4,selected,"[[0.5, 65.25], [0.55, 70.75], [0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 80.25], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,-0.115625,direct,-0.184375,direct,,unavailable
134442,000199_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 80.75], [0.9, 83.5]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000199_raw.jpg,0.4,selected,"[[0.5, 98.5], [0.55, 92.0], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 80.75], [0.9, 83.5]]",-0.046875,direct,0.05156250000000018,interpolated,0.15,direct,0.23125,direct,,unavailable
134442,000221_raw.jpg,0.55,selected,"[[0.6, 74.0], [0.65, 76.25], [0.75, 78.5], [0.8, 79.75], [0.85, 81.0], [0.9, 83.75]]",-0.046875,direct,-0.075,direct,,unavailable,,unavailable,,unavailable
134442,000221_raw.jpg,0.4,selected,"[[0.5, 65.25], [0.55, 70.75], [0.6, 74.0], [0.65, 76.25], [0.75, 78.5], [0.8, 79.75], [0.85, 81.0], [0.9, 83.75]]",-0.046875,direct,-0.075,direct,-0.115625,direct,-0.184375,direct,,unavailable
134442,000243_raw.jpg,0.55,selected,"[[0.6, 74.0], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.075,direct,,unavailable,,unavailable,,unavailable
134442,000243_raw.jpg,0.4,selected,"[[0.5, 99.25], [0.55, 92.0], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,0.05156250000000018,interpolated,0.15,direct,0.240625,direct,,unavailable
134442,000265_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 79.75], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000265_raw.jpg,0.4,selected,"[[0.5, 99.0], [0.55, 92.0], [0.65, 76.25], [0.75, 78.25], [0.8, 79.75], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,0.05156250000000018,interpolated,0.15,direct,0.2375,direct,,unavailable
134442,000287_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.5], [0.8, 79.75], [0.85, 81.0], [0.9, 83.75]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000287_raw.jpg,0.4,selected,"[[0.5, 98.75], [0.55, 92.0], [0.65, 76.25], [0.75, 78.5], [0.8, 79.75], [0.85, 81.0], [0.9, 83.75]]",-0.046875,direct,0.05156250000000018,interpolated,0.15,direct,0.234375,direct,,unavailable
134442,000309_raw.jpg,0.55,selected,"[[0.6, 74.0], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.075,direct,,unavailable,,unavailable,,unavailable
134442,000309_raw.jpg,0.4,selected,"[[0.5, 65.25], [0.55, 70.75], [0.6, 74.0], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.075,direct,-0.115625,direct,-0.184375,direct,,unavailable
134442,000331_raw.jpg,0.55,selected,"[[0.6, 74.0], [0.65, 76.25], [0.75, 78.25], [0.8, 79.75], [0.85, 81.25], [0.9, 84.0]]",-0.046875,direct,-0.075,direct,,unavailable,,unavailable,,unavailable
134442,000331_raw.jpg,0.4,selected,"[[0.5, 99.25], [0.55, 92.0], [0.65, 76.25], [0.75, 78.25], [0.8, 79.75], [0.85, 81.25], [0.9, 84.0]]",-0.046875,direct,0.05156250000000018,interpolated,0.15,direct,0.240625,direct,,unavailable
134442,000353_raw.jpg,0.55,selected,"[[0.6, 74.0], [0.65, 76.25], [0.75, 78.25], [0.8, 79.75], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.075,direct,,unavailable,,unavailable,,unavailable
134442,000353_raw.jpg,0.4,selected,"[[0.5, 98.75], [0.55, 92.0], [0.65, 76.25], [0.75, 78.25], [0.8, 79.75], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,0.05156250000000018,interpolated,0.15,direct,0.234375,direct,,unavailable
134442,000375_raw.jpg,0.55,selected,"[[0.6, 74.0], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 84.25]]",-0.046875,direct,-0.075,direct,,unavailable,,unavailable,,unavailable
134442,000375_raw.jpg,0.4,selected,"[[0.5, 65.25], [0.55, 70.75], [0.6, 74.0], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 84.25]]",-0.046875,direct,-0.075,direct,-0.115625,direct,-0.184375,direct,,unavailable
134442,000397_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.5], [0.8, 80.0], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000397_raw.jpg,0.4,selected,"[[0.5, 65.25], [0.55, 70.75], [0.6, 73.75], [0.65, 76.25], [0.75, 78.5], [0.8, 80.0], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,-0.115625,direct,-0.184375,direct,,unavailable
134442,000419_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 79.5], [0.85, 81.25], [0.9, 83.75]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000419_raw.jpg,0.4,selected,"[[0.5, 98.5], [0.55, 92.0], [0.65, 76.25], [0.75, 78.25], [0.8, 79.5], [0.85, 81.25], [0.9, 83.75]]",-0.046875,direct,0.05156250000000018,interpolated,0.15,direct,0.23125,direct,,unavailable
134442,000441_raw.jpg,0.55,selected,"[[0.6, 74.0], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.25], [0.9, 83.5]]",-0.046875,direct,-0.075,direct,,unavailable,,unavailable,,unavailable
134442,000441_raw.jpg,0.4,selected,"[[0.5, 65.25], [0.55, 70.75], [0.6, 74.0], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.25], [0.9, 83.5]]",-0.046875,direct,-0.075,direct,-0.115625,direct,-0.184375,direct,,unavailable
134442,000463_raw.jpg,0.55,selected,"[[0.6, 74.0], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 83.75]]",-0.046875,direct,-0.075,direct,,unavailable,,unavailable,,unavailable
134442,000463_raw.jpg,0.4,selected,"[[0.5, 65.25], [0.55, 70.75], [0.6, 74.0], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 83.75]]",-0.046875,direct,-0.075,direct,-0.115625,direct,-0.184375,direct,,unavailable
134442,000485_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.5], [0.8, 80.0], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000485_raw.jpg,0.4,selected,"[[0.5, 99.25], [0.55, 92.0], [0.65, 76.25], [0.75, 78.5], [0.8, 80.0], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,0.05156250000000018,interpolated,0.15,direct,0.240625,direct,,unavailable
134442,000507_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 79.75], [0.85, 81.0], [0.9, 83.75]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000507_raw.jpg,0.4,selected,"[[0.5, 98.5], [0.55, 92.0], [0.65, 76.25], [0.75, 78.25], [0.8, 79.75], [0.85, 81.0], [0.9, 83.75]]",-0.046875,direct,0.05156250000000018,interpolated,0.15,direct,0.23125,direct,,unavailable
134442,000529_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 79.75], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000529_raw.jpg,0.4,selected,"[[0.5, 65.25], [0.55, 70.75], [0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 79.75], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,-0.115625,direct,-0.184375,direct,,unavailable
134442,000551_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000551_raw.jpg,0.4,selected,"[[0.5, 99.25], [0.55, 92.0], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,0.05156250000000018,interpolated,0.15,direct,0.240625,direct,,unavailable
134442,000573_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.5], [0.8, 79.75], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000573_raw.jpg,0.4,selected,"[[0.5, 99.0], [0.55, 92.0], [0.65, 76.25], [0.75, 78.5], [0.8, 79.75], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,0.05156250000000018,interpolated,0.15,direct,0.2375,direct,,unavailable
134442,000595_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 79.75], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000595_raw.jpg,0.4,selected,"[[0.5, 65.25], [0.55, 70.75], [0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 79.75], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,-0.115625,direct,-0.184375,direct,,unavailable
134442,000617_raw.jpg,0.55,selected,"[[0.6, 73.75], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,-0.078125,direct,,unavailable,,unavailable,,unavailable
134442,000617_raw.jpg,0.4,selected,"[[0.5, 99.0], [0.55, 92.0], [0.65, 76.25], [0.75, 78.25], [0.8, 80.0], [0.85, 81.0], [0.9, 84.0]]",-0.046875,direct,0.05156250000000018,interpolated,0.15,direct,0.2375,direct,,unavailable
134704,000001_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000001_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000023_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000023_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000045_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000045_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000067_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000067_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000089_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000089_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000111_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000111_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000133_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000133_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000155_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000155_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000177_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000177_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000199_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000199_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000221_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000221_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000243_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000243_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000265_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000265_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000287_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000287_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000309_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000309_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000331_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000331_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000353_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000353_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000375_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000375_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000397_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000397_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000419_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000419_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000441_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000441_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000463_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000463_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000485_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000485_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000507_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000507_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000529_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000529_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000551_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000551_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000573_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000573_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000595_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000595_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000617_raw.jpg,0.55,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
134704,000617_raw.jpg,0.4,no_track,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000001_raw.jpg,0.55,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000001_raw.jpg,0.4,selected,"[[0.55, 77.75]]",,unavailable,,unavailable,-0.028125,direct,,unavailable,,unavailable
150026,000023_raw.jpg,0.55,selected,"[[0.55, 71.5], [0.75, 69.0]]",,unavailable,,unavailable,-0.10625,direct,,unavailable,,unavailable
150026,000023_raw.jpg,0.4,selected,"[[0.4, 95.75], [0.75, 69.0]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000045_raw.jpg,0.55,selected,"[[0.55, 71.25]]",,unavailable,,unavailable,-0.109375,direct,,unavailable,,unavailable
150026,000045_raw.jpg,0.4,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000067_raw.jpg,0.55,selected,"[[0.7, 79.5], [0.75, 76.75]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000067_raw.jpg,0.4,selected,"[[0.55, 78.0], [0.75, 69.0]]",,unavailable,,unavailable,-0.025,direct,,unavailable,,unavailable
150026,000089_raw.jpg,0.55,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000089_raw.jpg,0.4,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000111_raw.jpg,0.55,selected,"[[0.55, 71.5], [0.6, 61.75], [0.75, 68.25]]",-0.20104166666666662,interpolated,-0.228125,direct,-0.10625,direct,,unavailable,,unavailable
150026,000111_raw.jpg,0.4,selected,"[[0.6, 61.75], [0.75, 68.25]]",-0.20104166666666662,interpolated,-0.228125,direct,,unavailable,,unavailable,,unavailable
150026,000133_raw.jpg,0.55,selected,"[[0.75, 69.0]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000133_raw.jpg,0.4,selected,"[[0.4, 94.75], [0.75, 69.0]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000155_raw.jpg,0.55,selected,"[[0.55, 71.75], [0.75, 69.0]]",,unavailable,,unavailable,-0.103125,direct,,unavailable,,unavailable
150026,000155_raw.jpg,0.4,selected,"[[0.75, 69.0]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000177_raw.jpg,0.55,selected,"[[0.7, 79.5]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000177_raw.jpg,0.4,selected,"[[0.4, 95.5], [0.55, 79.5]]",,unavailable,,unavailable,-0.00625,direct,0.060416666666666785,interpolated,0.12708333333333338,interpolated
150026,000199_raw.jpg,0.55,selected,"[[0.75, 68.75]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000199_raw.jpg,0.4,selected,"[[0.75, 68.75]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000221_raw.jpg,0.55,selected,"[[0.75, 68.75]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000221_raw.jpg,0.4,selected,"[[0.75, 68.75]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000243_raw.jpg,0.55,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000243_raw.jpg,0.4,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000265_raw.jpg,0.55,selected,"[[0.55, 79.0], [0.7, 69.0], [0.75, 68.25]]",-0.0958333333333334,interpolated,-0.054166666666666606,interpolated,-0.0125,direct,,unavailable,,unavailable
150026,000265_raw.jpg,0.4,selected,"[[0.55, 77.75], [0.7, 69.0], [0.75, 68.25]]",-0.10104166666666678,interpolated,-0.0645833333333334,interpolated,-0.028125,direct,,unavailable,,unavailable
150026,000287_raw.jpg,0.55,selected,"[[0.7, 79.5]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000287_raw.jpg,0.4,selected,"[[0.7, 79.5]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000309_raw.jpg,0.55,selected,"[[0.55, 71.75]]",,unavailable,,unavailable,-0.103125,direct,,unavailable,,unavailable
150026,000309_raw.jpg,0.4,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000331_raw.jpg,0.55,selected,"[[0.55, 72.0]]",,unavailable,,unavailable,-0.1,direct,,unavailable,,unavailable
150026,000331_raw.jpg,0.4,selected,"[[0.4, 92.5], [0.55, 79.25]]",,unavailable,,unavailable,-0.009375,direct,0.04583333333333339,interpolated,0.10104166666666661,interpolated
150026,000353_raw.jpg,0.55,selected,"[[0.7, 79.25], [0.75, 76.0]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000353_raw.jpg,0.4,selected,"[[0.4, 95.75], [0.75, 68.5]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000375_raw.jpg,0.55,selected,"[[0.7, 79.0], [0.75, 76.75]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000375_raw.jpg,0.4,selected,"[[0.55, 76.75], [0.75, 69.0]]",,unavailable,,unavailable,-0.040625,direct,,unavailable,,unavailable
150026,000397_raw.jpg,0.55,selected,"[[0.7, 79.5], [0.75, 76.5]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000397_raw.jpg,0.4,selected,"[[0.7, 79.5], [0.75, 76.5]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000419_raw.jpg,0.55,selected,"[[0.7, 60.5], [0.85, 60.5]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000419_raw.jpg,0.4,selected,"[[0.4, 97.5], [0.55, 79.0], [0.7, 60.5], [0.85, 60.5]]",-0.1666666666666668,interpolated,-0.08958333333333321,interpolated,-0.0125,direct,0.0645833333333334,interpolated,0.14166666666666677,interpolated
150026,000441_raw.jpg,0.55,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000441_raw.jpg,0.4,selected,"[[0.4, 91.75], [0.55, 79.25]]",,unavailable,,unavailable,-0.009375,direct,0.04270833333333339,interpolated,0.09479166666666661,interpolated
150026,000463_raw.jpg,0.55,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000463_raw.jpg,0.4,selected,"[[0.4, 92.25], [0.45, 121.0]]",,unavailable,,unavailable,,unavailable,,unavailable,0.5125,direct
150026,000485_raw.jpg,0.55,selected,"[[0.7, 69.5]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000485_raw.jpg,0.4,selected,"[[0.4, 95.25], [0.7, 69.5]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000507_raw.jpg,0.55,selected,"[[0.7, 79.0], [0.75, 76.25]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000507_raw.jpg,0.4,selected,"[[0.7, 79.0], [0.75, 76.25]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000529_raw.jpg,0.55,selected,"[[0.55, 71.0]]",,unavailable,,unavailable,-0.1125,direct,,unavailable,,unavailable
150026,000529_raw.jpg,0.4,selected,"[[0.55, 79.0]]",,unavailable,,unavailable,-0.0125,direct,,unavailable,,unavailable
150026,000551_raw.jpg,0.55,selected,"[[0.7, 79.5]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000551_raw.jpg,0.4,selected,"[[0.7, 79.5]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000573_raw.jpg,0.55,selected,"[[0.75, 76.25]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000573_raw.jpg,0.4,selected,"[[0.75, 76.25]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000595_raw.jpg,0.55,selected,"[[0.7, 79.0], [0.75, 76.75]]",,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
150026,000595_raw.jpg,0.4,selected,"[[0.4, 91.0], [0.55, 76.25], [0.75, 69.0]]",,unavailable,,unavailable,-0.046875,direct,0.014583333333333393,interpolated,0.0760416666666666,interpolated
150026,000617_raw.jpg,0.55,selected,"[[0.55, 79.0]]",,unavailable,,unavailable,-0.0125,direct,,unavailable,,unavailable
150026,000617_raw.jpg,0.4,selected,"[[0.4, 92.0], [0.55, 79.25]]",,unavailable,,unavailable,-0.009375,direct,0.04375,interpolated,0.096875,interpolated
152620,000001_raw.jpg,0.55,selected,"[[0.6, 86.75], [0.65, 88.25], [0.75, 85.75], [0.8, 87.5], [0.85, 87.75], [0.9, 89.25]]",0.103125,direct,0.084375,direct,,unavailable,,unavailable,,unavailable
152620,000001_raw.jpg,0.4,selected,"[[0.5, 86.0], [0.55, 87.25], [0.6, 86.75], [0.65, 88.25], [0.75, 85.75], [0.8, 87.5], [0.85, 87.75], [0.9, 89.25]]",0.103125,direct,0.084375,direct,0.090625,direct,0.075,direct,,unavailable
152620,000022_raw.jpg,0.55,selected,"[[0.55, 80.0], [0.6, 81.75], [0.7, 82.25], [0.75, 83.25], [0.8, 84.25]]",0.025,interpolated,0.021875,direct,0.0,direct,,unavailable,,unavailable
152620,000022_raw.jpg,0.4,selected,"[[0.5, 79.0], [0.55, 79.5], [0.6, 81.75], [0.7, 82.25], [0.75, 83.25], [0.8, 84.25]]",0.025,interpolated,0.021875,direct,-0.00625,direct,-0.0125,direct,,unavailable
