frame,elapsed_s,sensor_timestamp,frame_age_s,fresh,capture_ms,vision_ms,control_status,near_offset,preview_error,requested_throttle,requested_steering,pwm_enabled,stop_reason
1,0.04178029200011224,5701684929000,0.030243661,True,32.376874999499705,9.365085000354156,ready,-0.075,-0.2109375,370,397,False,
2,0.08786320699982753,5701732048000,0.029207594,True,37.57826200035197,8.43998699929216,ready,-0.075,-0.20625000000000004,370,396,False,
3,0.13464622199990117,5701779161000,0.028877683,True,38.52182199989329,8.216231000005791,ready,-0.075,-0.20625000000000004,370,396,False,
4,0.18202411699985532,5701826276000,0.029142078,True,38.85453899965796,8.480653000333405,ready,-0.075,-0.20625000000000004,370,396,False,
5,0.228937316000156,5701873392000,0.028938573,True,38.69174600004044,8.176620000085677,ready,-0.075,-0.20625000000000004,400,396,False,
6,0.27637471100024413,5701920508000,0.029259449,True,38.930316000005405,8.463412999844877,ready,-0.075,-0.20625000000000004,400,396,False,
7,0.32445344799998566,5701967623000,0.030222668,True,39.90783900007955,8.126861999699031,ready,-0.075,-0.20625000000000004,400,396,False,
8,0.37064810100036993,5702014738000,0.029261303,True,37.682298000618175,8.42668999939633,ready,-0.075,-0.2109375,400,397,False,
9,0.41731460000028164,5702061856000,0.028853764,True,38.49221200016473,8.131343000059132,ready,-0.075,-0.20625000000000004,400,396,False,
10,0.4645189789998767,5702108971000,0.028942329,True,38.82266900018294,8.335747999808518,ready,-0.075,-0.20625000000000004,400,396,False,
11,0.5113929190001727,5702156085000,0.028701917,True,38.74209700006759,8.08551099999022,ready,-0.075,-0.20625000000000004,400,396,False,
12,0.558871461000308,5702203202000,0.029064552,True,39.03231499953108,8.40145000074699,ready,-0.075,-0.2109375,400,397,False,
13,0.6056095700005244,5702250316000,0.028688494,True,38.57930300000589,8.11463999980333,ready,-0.075,-0.20625000000000004,400,396,False,
14,0.6531010930002594,5702297433000,0.02906385,True,39.14755400001013,8.299080999677244,ready,-0.075,-0.20625000000000004,400,396,False,
15,0.6998192210003253,5702344547000,0.028666459,True,38.62941299939848,8.043363000069803,ready,-0.075,-0.20625000000000004,400,396,False,
16,0.7472278010000082,5702391663000,0.028959817,True,39.03425899989088,8.330044000103953,ready,-0.075,-0.2109375,400,397,False,
17,0.7942165350004871,5702438779000,0.028831755,True,38.83257699999376,8.109991999845079,ready,-0.075,-0.2109375,400,397,False,
18,0.8413675450001392,5702485896000,0.028866932,True,38.803874000223004,8.303265999529685,ready,-0.075,-0.2109375,400,397,False,
19,0.8883726310004931,5702533010000,0.028756815,True,38.81024400016031,8.14854700001888,ready,-0.075,-0.20625000000000004,400,396,False,
20,0.935751249000532,5702580127000,0.029020543,True,39.00668599999335,8.327691999511444,ready,-0.075,-0.2109375,400,397,False,
21,0.9826397260003432,5702627241000,0.028792965,True,38.74067000015202,8.103121999738505,ready,-0.075,-0.20625000000000004,400,396,False,
22,1.02984368000034,5702674356000,0.028883122,True,38.825650999569916,8.334080999702564,ready,-0.075,-0.20625000000000004,400,396,False,
23,1.0769140239999615,5702721474000,0.028835004,True,38.87120600029448,8.153138999659859,ready,-0.075,-0.2109375,400,397,False,
24,1.1242522350003128,5702768589000,0.029057548,True,38.98424199996953,8.308747999763,ready,-0.075,-0.2109375,400,397,False,
25,1.171071380000285,5702815703000,0.028762859,True,38.6584119996769,8.114973999909125,ready,-0.075,-0.2109375,400,397,False,
26,1.2183409990002474,5702862820000,0.028917349,True,38.89050199995836,8.333802999914042,ready,-0.075,-0.20625000000000004,400,396,False,
27,1.2651439589999427,5702909935000,0.028603697,True,38.73550400021486,8.022975000130828,ready,-0.075,-0.20625000000000004,400,396,False,
28,1.3127897210006267,5702957051000,0.029132478,True,39.13114700026199,8.468707999782055,ready,-0.075,-0.2109375,400,397,False,
29,1.3596818089999942,5703004167000,0.028909733,True,38.7245410001924,8.12102899999445,ready,-0.075,-0.2109375,400,397,False,
30,1.4069067070004166,5703051281000,0.029021186,True,38.83139200024743,8.348655000190774,ready,-0.075,-0.20625000000000004,400,396,False,
31,1.4537183880001976,5703098397000,0.02871659,True,38.67206100039766,8.095158000287483,ready,-0.075,-0.20625000000000004,400,396,False,
32,1.5009591010002623,5703145514000,0.028840728,True,38.872946000083175,8.322693000081927,ready,-0.075,-0.20625000000000004,400,396,False,
33,1.5479919640001754,5703192628000,0.028759277,True,38.92944599920156,8.058807000452362,ready,-0.075,-0.2109375,400,397,False,
34,1.5953967670002385,5703239744000,0.029048154,True,38.99396399992838,8.365525000044727,ready,-0.075,-0.20625000000000004,400,396,False,
35,1.6516525690003618,5703286860000,0.038177678,True,42.68446399964887,13.5134130005099,ready,-0.075,-0.20625000000000004,400,396,False,
36,1.696994050000285,5703333976000,0.036403141,True,31.78610600025422,13.491357000020798,ready,-0.075,-0.2109375,400,397,False,
37,1.743872433999968,5703381092000,0.036165414,True,33.319158000267635,13.494320000063453,ready,-0.075,-0.2109375,400,397,False,
38,1.791085720999945,5703428209000,0.036260534,True,33.842576000097324,13.307248999808508,ready,-0.075,-0.20625000000000004,400,396,False,
39,1.838193806000163,5703475325000,0.036254211,True,33.62230099992303,13.42213600037212,ready,-0.075,-0.20625000000000004,400,396,False,
40,1.8850891350002712,5703522438000,0.036035855,True,33.62902400021994,13.200621000578394,ready,-0.075,-0.20625000000000004,400,396,False,
41,1.9326226210005188,5703569554000,0.036455082,True,34.0034070004549,13.468653999552771,ready,-0.075,-0.20625000000000004,400,396,False,
42,1.97933809999995,5703616672000,0.036052598,True,33.34178699969925,13.31060000029538,ready,-0.075,-0.20625000000000004,400,396,False,
43,2.0265628500001185,5703663788000,0.036158941,True,33.71854099987104,13.440321000416589,ready,-0.075,-0.2109375,400,397,False,
44,2.0738635060006345,5703710903000,0.0363448,True,33.787446999667736,13.418229000308202,ready,-0.075,-0.20625000000000004,400,396,False,
45,2.1207762049998564,5703758016000,0.036145925,True,33.58515499985515,13.265692999993917,ready,-0.075,-0.2109375,400,397,False,
46,2.167609738000465,5703805132000,0.035862977,True,33.604671999455604,13.16499200038379,ready,-0.075,-0.2109375,400,397,False,
47,2.2153248510003323,5703852248000,0.036461775,True,34.015870000075665,13.636558999678527,ready,-0.075,-0.2109375,400,397,False,
48,2.263662196000041,5703899363000,0.037685361,True,35.09118799956923,13.184602000364976,ready,-0.075,-0.2109375,370,365,False,time_limit
