frame,elapsed_s,sensor_timestamp,frame_age_s,fresh,capture_ms,vision_ms,control_status,near_offset,preview_error,requested_throttle,requested_steering,pwm_enabled,stop_reason
1,0.04124155499994231,8006564898000,0.029295183,True,32.699271000637964,8.50189499942644,ready,0.0125,-0.09531250000000001,370,379,False,
2,0.08721188300023641,8006612014000,0.028150512,True,38.61756100013736,7.283971999640926,ready,0.0125,-0.09531250000000001,370,379,False,
3,0.13405808599964075,8006659129000,0.02788051,True,39.73454300012236,7.064290000016626,ready,0.0125,-0.09531250000000001,370,379,False,
4,0.18122009800026717,8006706246000,0.027927356,True,39.93041000012454,7.186011000158032,ready,0.0125,-0.09531250000000001,370,379,False,
5,0.22826103799980046,8006753361000,0.027851944,True,39.9999459996252,6.992143000388751,ready,0.0125,-0.09531250000000001,400,379,False,
6,0.27546177200019883,8006800476000,0.027937493,True,39.99624300013238,7.15688099990075,ready,0.0125,-0.09531250000000001,400,379,False,
7,0.3222678639995138,8006847591000,0.027627455,True,39.82470900064072,6.933217999176122,ready,0.0125,-0.09531250000000001,400,379,False,
8,0.371172772999671,8006894708000,0.029407235,True,41.76060200006759,7.08621600006154,ready,0.0125,-0.09531250000000001,400,379,False,
9,0.4166408869996303,8006941822000,0.027771738,True,38.35110300042288,7.070159999784664,ready,0.0125,-0.09531250000000001,400,379,False,
10,0.4645358870002383,8006988939000,0.028549849,True,40.578084999651765,7.267379000040819,ready,0.0125,-0.09531250000000001,400,379,False,
11,0.5109922069996173,8007036054000,0.027893854,True,39.34629000013956,7.0641239999531535,ready,0.0125,-0.09531250000000001,400,379,False,
12,0.5578217800002676,8007083169000,0.027605724,True,39.82641200036596,6.954847999622871,ready,0.0125,-0.09531250000000001,400,379,False,
13,0.6050640499997826,8007130285000,0.027733549,True,40.05138999946212,7.14517699998396,ready,0.0125,-0.09531250000000001,400,379,False,
14,0.6521553410002525,8007177401000,0.027708248,True,40.068999999675725,6.974347000323178,ready,0.0125,-0.09531250000000001,400,379,False,
15,0.6993533340000795,8007224516000,0.027792315,True,40.04350099967269,7.108659000550688,ready,0.0125,-0.09531250000000001,400,379,False,
16,0.7461842779994186,8007271631000,0.02750748,True,39.86654100026499,6.916995999745268,ready,0.0125,-0.09531250000000001,400,379,False,
17,0.793779394000012,8007318747000,0.027987522,True,40.52091900030064,7.026049999694806,ready,0.0125,-0.09531250000000001,400,379,False,
18,0.8407057799995528,8007365862000,0.027798483,True,39.81863500030158,7.060844999614346,ready,0.0125,-0.09531250000000001,400,379,False,
19,0.8877361280001423,8007412977000,0.027712405,True,40.021389999310486,6.96223600061785,ready,0.0125,-0.09531250000000001,400,379,False,
20,0.9348349379997671,8007460094000,0.027694899,True,40.03409400047531,7.016808999651403,ready,0.0125,-0.09531250000000001,400,379,False,
21,0.9820662820002326,8007507208000,0.027813021,True,40.20072099956451,6.984401999943657,ready,0.0125,-0.09531250000000001,400,379,False,
22,1.0289420769995559,8007554323000,0.027572297,True,39.822042000196234,7.006308999734756,ready,0.0125,-0.09531250000000001,400,379,False,
23,1.0761727359995348,8007601440000,0.027688234,True,40.12905499985209,7.055345000480884,ready,0.0125,-0.09531250000000001,400,379,False,
24,1.1234155800002554,8007648554000,0.027816153,True,40.18386799998552,7.012717000179691,ready,0.0125,-0.09531250000000001,400,379,False,
25,1.1701736169998185,8007695670000,0.027457412,True,39.792689999558206,6.918662999851222,ready,0.0125,-0.09531250000000001,400,379,False,
26,1.2174548679995496,8007742785000,0.027624237,True,40.227276000223355,7.005457000559545,ready,0.0125,-0.09531250000000001,400,379,False,
27,1.2647189709996383,8007789900000,0.027773711,True,40.14144399934594,7.0769750000181375,ready,0.0125,-0.09531250000000001,400,379,False,
28,1.3118254470000466,8007837016000,0.027762076,True,40.05761200005509,7.000513000093633,ready,0.0125,-0.09531250000000001,400,379,False,
29,1.3591798079996806,8007884133000,0.028000992,True,40.260793999550515,7.045807999929821,ready,0.0125,-0.09531250000000001,400,379,False,
30,1.406064065999999,8007931247000,0.027773249,True,39.862929999799235,6.977421000556205,ready,0.0125,-0.09531250000000001,400,379,False,
31,1.4530005629994776,8007978362000,0.027592247,True,39.92220600048313,6.967680999878212,ready,0.0125,-0.09531250000000001,400,379,False,
32,1.5002574620002633,8008025480000,0.027730665,True,40.14859200015053,7.059900999593083,ready,0.0125,-0.09531250000000001,400,379,False,
33,1.5474308259999816,8008072593000,0.027792418,True,40.02700100045331,7.09999299942865,ready,0.0125,-0.09531250000000001,400,379,False,
34,1.5943837859995256,8008119709000,0.027628378,True,39.967558000171266,6.937033000212978,ready,0.0125,-0.09531250000000001,400,379,False,
35,1.6481859659998008,8008166826000,0.034303224,True,42.28575999968598,11.456273000476358,ready,0.0125,-0.09531250000000001,400,379,False,
36,1.6960196709997035,8008213941000,0.035023762,True,36.29128499960643,11.478680000436725,ready,0.0125,-0.09531250000000001,400,379,False,
37,1.7443608849998782,8008261059000,0.036242866,True,35.40639299990289,12.86485999935394,ready,0.0125,-0.09531250000000001,400,379,False,
38,1.7916247479997764,8008308173000,0.03639395,True,34.30400399975042,12.89072999952623,ready,0.0125,-0.09531250000000001,400,379,False,
39,1.838335675000053,8008355288000,0.035989433,True,34.025230999759515,12.61660500040307,ready,0.0125,-0.09531250000000001,400,379,False,
40,1.885644480999872,8008402404000,0.036181905,True,34.34878100051719,12.888008000118134,ready,0.0125,-0.09531250000000001,400,379,False,
41,1.9315280700002404,8008449519000,0.034953606,True,34.48281599958136,11.334015000102227,ready,0.0125,-0.09531250000000001,400,379,False,
42,1.9779893529994297,8008496634000,0.034299148,True,34.943178000503394,11.451772999862442,ready,0.0125,-0.09531250000000001,400,379,False,
43,2.0252416779994746,8008543750000,0.03443451,True,35.725479999200616,11.459920000561397,ready,0.0125,-0.09531250000000001,400,379,False,
44,2.0722509890001675,8008590864000,0.034332432,True,35.42978199948266,11.51529000071605,ready,0.0125,-0.09531250000000001,400,379,False,
45,2.1192185789996074,8008637981000,0.034179689,True,35.55370499998389,11.345274999257526,ready,0.0125,-0.09531250000000001,400,379,False,
46,2.166454330000306,8008685096000,0.03430407,True,35.63316599957034,11.536605000401323,ready,0.0125,-0.09531250000000001,400,379,False,
47,2.2134218639994288,8008732214000,0.034151474,True,35.592668000390404,11.310644999866781,ready,0.0125,-0.09531250000000001,400,379,False,
48,2.2626246760000868,8008779326000,0.036242101,True,36.234655999578536,12.902508000479429,ready,0.0125,-0.09531250000000001,370,365,False,time_limit
