frame,elapsed_s,capture_wait_ms,processing_ms,track_status,target_status,offset
40,1.8791564999996808,38.857454000208236,8.431018999999651,selected,interpolated,-0.055208333333333394
41,1.9265571749997434,39.16650499968455,8.155023000199435,selected,interpolated,-0.05625
42,1.9716018619997158,37.89778100008334,7.070611000017379,selected,interpolated,-0.055208333333333394
43,2.0189325749997806,40.1704549999522,7.092018000093958,selected,interpolated,-0.05625
44,2.0677216949998183,40.282621000187646,8.439555999757431,selected,interpolated,-0.055208333333333394
45,2.1148865029999797,38.67669700002807,8.412260000113747,selected,interpolated,-0.05625
46,2.159424473999934,10.325383999770565,6.737393000094016,selected,interpolated,-0.055208333333333394
47,2.2060524189996613,40.19178800035661,6.369879999965633,selected,interpolated,-0.05625
48,2.257787888999701,44.5022130002144,7.169665000219538,selected,interpolated,-0.05729166666666661
49,2.301434520999919,36.510428999918076,7.065943999805313,selected,interpolated,-0.05625
50,2.3493740399999297,39.99247500041747,7.876637999743252,selected,interpolated,-0.055208333333333394
51,2.3976842219999526,39.789497000128904,8.44401900030789,selected,interpolated,-0.05729166666666661
52,2.444152428000052,38.33423900005073,8.05743099999745,selected,interpolated,-0.05625
53,2.4902051760000177,38.822417999654135,7.158849999996164,selected,interpolated,-0.055208333333333394
54,2.537002895999649,39.68673899998976,7.037630000013451,selected,interpolated,-0.055208333333333394
55,2.58598869799971,40.4574699996374,8.45927800037316,selected,interpolated,-0.05833333333333339
56,2.6328100289997565,38.67677099970024,8.069875000273896,selected,interpolated,-0.05625
57,2.6799128190000374,39.847255000040605,7.180757999776688,selected,interpolated,-0.055208333333333394
58,2.726219841999864,38.67886299985912,7.555568000043422,selected,interpolated,-0.055208333333333394
59,2.7729831920000834,39.578870000241295,7.1138879998216,selected,interpolated,-0.055208333333333394
60,2.819818151999698,39.61673999992854,7.1482399998785695,selected,interpolated,-0.05625
61,2.868920952999815,41.95072800030175,7.083777999923768,selected,interpolated,-0.05729166666666661
62,2.9140614170000845,37.93717000007746,7.1327389996440616,selected,interpolated,-0.055208333333333394
63,2.9610046909997436,39.829736999763554,7.04259300027843,selected,interpolated,-0.055208333333333394
64,3.0081659610000315,39.97819899996102,7.111609999810753,selected,interpolated,-0.05625
65,3.055367138999827,40.012920000208396,7.1149440000226605,selected,interpolated,-0.055208333333333394
66,3.1042736459999105,40.36591599970052,8.46477799996137,selected,interpolated,-0.055208333333333394
67,3.151023756000086,38.619864000338566,8.054449999690405,selected,interpolated,-0.055208333333333394
68,3.201491446000091,11.291148000054818,6.847151000329177,selected,interpolated,-0.05625
69,3.242800144999819,34.77987699989171,6.463748999976815,selected,interpolated,-0.05729166666666661
70,3.2926111409997247,42.27663099982237,7.4692910002340795,selected,interpolated,-0.055208333333333394
71,3.337955712999701,38.16648099973463,7.106796000243776,selected,interpolated,-0.05833333333333339
72,3.386331227000028,39.85366200004137,8.453205000023445,selected,interpolated,-0.055208333333333394
73,3.43396150999979,39.11046900020665,8.441444999789383,selected,interpolated,-0.055208333333333394
74,3.4830764409998665,40.785890999814,8.252354999967793,selected,interpolated,-0.055208333333333394
75,3.5266725729998143,36.38083799978631,7.139740000184247,selected,interpolated,-0.05729166666666661
76,3.5736544940000385,39.76747900014743,7.143887999973231,selected,interpolated,-0.055208333333333394
77,3.6213517209998827,40.12536300024294,7.497160999719199,selected,interpolated,-0.05625
78,3.667968702000053,39.37283599998409,7.172997999987274,selected,interpolated,-0.055208333333333394
79,3.7178680669999267,41.732842000328674,8.096819999991567,selected,interpolated,-0.055208333333333394
80,3.7636673929996505,37.651859000106924,8.070449000115332,selected,interpolated,-0.055208333333333394
81,3.810284799999863,39.0390259999549,7.500698000058037,selected,interpolated,-0.05625
82,3.8564080099999956,38.9607120000619,7.094721000157733,selected,interpolated,-0.055208333333333394
83,3.90355407800007,39.74727500008157,7.164164999721834,selected,interpolated,-0.055208333333333394
84,3.9507045339996694,39.976642999590695,7.104703000095469,selected,interpolated,-0.055208333333333394
85,3.9979217669997524,39.70064699979048,7.446346000051562,selected,interpolated,-0.05625
86,4.0449043730000085,39.80312600015168,7.110184999874036,selected,interpolated,-0.055208333333333394
87,4.094168745999923,42.01798599979156,7.175962000019354,selected,interpolated,-0.055208333333333394
88,4.140480416999708,38.04692799985787,8.195374000024458,selected,interpolated,-0.055208333333333394
89,4.187818018999678,39.101171999845974,8.159133999924961,selected,interpolated,-0.05625
90,4.232372434999888,11.175131000072724,6.44630499982668,selected,interpolated,-0.055208333333333394
91,4.279165265999836,40.296824000051856,6.429618999845843,selected,interpolated,-0.055208333333333394
92,4.328798986000038,42.47092499963401,7.097685000189813,selected,interpolated,-0.055208333333333394
93,4.374737827999979,38.66691899975194,7.201552999958949,selected,interpolated,-0.055208333333333394
94,4.423048194999865,39.821738000227924,8.41451899987078,selected,interpolated,-0.05625
95,4.470378351999898,39.00237800007744,8.252853999692888,selected,interpolated,-0.05729166666666661
96,4.517580141000053,38.742417999856116,8.382872000311181,selected,interpolated,-0.05625
97,4.562878305999675,38.13190799974109,7.097388000147475,selected,interpolated,-0.055208333333333394
98,4.614070486999935,43.86925800008612,7.251960999838047,selected,interpolated,-0.055208333333333394
99,4.657318234999821,36.078305000046385,7.098518000020704,selected,interpolated,-0.055208333333333394
100,4.706941418000042,42.09255900013886,7.4600319999262865,selected,interpolated,-0.055208333333333394
101,4.753085257999828,37.98431699988214,8.088468000096327,selected,interpolated,-0.055208333333333394
102,4.800047568000082,38.811788000202796,8.035375999952521,selected,interpolated,-0.05625
103,4.845932188999996,38.57716100037578,7.233015999645431,selected,interpolated,-0.055208333333333394
104,4.892870222000056,39.83453399996506,7.033073999991757,selected,interpolated,-0.055208333333333394
105,4.942955842999709,41.56749200001286,8.448519000012311,selected,interpolated,-0.055208333333333394
106,4.988917536999907,37.4071940000249,8.478518999709195,selected,interpolated,-0.055208333333333394
107,5.034746639999867,38.63491999982216,7.115166000403406,selected,interpolated,-0.055208333333333394
108,5.08190559600007,39.559740999720816,7.531198000378936,selected,interpolated,-0.055208333333333394
109,5.128764481999951,39.38713200022903,7.400236000194127,selected,interpolated,-0.05833333333333339
110,5.175872179999715,39.568537000377546,7.468142999641714,selected,interpolated,-0.05625
111,5.222637936999945,39.59440700009509,7.103573999756918,selected,interpolated,-0.05625
112,5.270127202999902,14.220572999875003,7.239386000037484,selected,interpolated,-0.05625
113,5.319040265999774,41.66880499997205,7.175276999987545,selected,interpolated,-0.055208333333333394
114,5.362731989999702,37.236659999962285,6.382934999692225,selected,interpolated,-0.05625
115,5.409822261000045,40.648004000104265,6.376694000209682,selected,interpolated,-0.055208333333333394
116,5.461417252000047,42.87086399972395,8.657905000291066,selected,interpolated,-0.05625
117,5.506695214000047,37.16349399974206,8.03835800024899,selected,interpolated,-0.055208333333333394
118,5.554141480999988,40.194010000050184,7.175516999723186,selected,interpolated,-0.05625
119,5.59978625299982,38.40005200027008,7.174442999712483,selected,interpolated,-0.055208333333333394
120,5.647045892999813,39.84214499996597,7.348273999923549,selected,interpolated,-0.055208333333333394
121,5.693879148999713,39.60581399996954,7.155461999900581,selected,interpolated,-0.055208333333333394
122,5.740995679999742,39.936197999850265,7.108444000095915,selected,interpolated,-0.05625
123,5.78810737699996,39.864570000190724,7.175035999807733,selected,interpolated,-0.055208333333333394
124,5.8352771299996675,39.95436500008509,7.144573000005039,selected,interpolated,-0.055208333333333394
125,5.883912881000015,40.478043999883084,8.08798600019145,selected,interpolated,-0.05625
126,5.933376898999995,40.86292700003469,8.524387999841565,selected,interpolated,-0.05625
127,5.9780351659996995,36.50796600004469,8.074857000337943,selected,interpolated,-0.05625
128,6.025264601999879,38.9581750000616,8.195336999961,selected,interpolated,-0.05625
129,6.072247005000008,38.861028000155784,8.046709000154806,selected,interpolated,-0.05625
130,6.119305055000041,38.92871199968795,8.052320000388136,selected,interpolated,-0.05625
131,6.166650841999854,39.04309900008229,8.229373999711243,selected,interpolated,-0.05833333333333339
132,6.212122949999866,38.266238999767666,7.128721000299265,selected,interpolated,-0.05833333333333339
133,6.259210646999691,39.8821990002034,7.135962000120344,selected,interpolated,-0.05625
134,6.30669257999989,13.89352099977259,7.232386999930895,selected,interpolated,-0.05625
135,6.353513410999767,39.60046199972567,7.1507400002701615,selected,interpolated,-0.055208333333333394
136,6.3991584800000965,39.17520799996055,6.398953999905643,selected,interpolated,-0.055208333333333394
137,6.446365564999724,40.75835499997993,6.381674999829556,selected,interpolated,-0.055208333333333394
138,6.499487478999981,44.781838999824686,8.273873000234744,selected,interpolated,-0.05729166666666661
139,6.545668745000057,38.047687000016595,8.057339000060892,selected,interpolated,-0.055208333333333394
140,6.590870447999805,37.04977400002463,8.073449000221444,selected,interpolated,-0.05625
141,6.638025053000092,38.946063999901526,8.133301000270876,selected,interpolated,-0.05625
142,6.684809309999764,38.678473999880225,8.03209900004731,selected,interpolated,-0.05625
143,6.730866316999709,38.7897140003588,7.199164999747154,selected,interpolated,-0.055208333333333394
144,6.777597964000051,39.53233399988676,7.129980000172509,selected,interpolated,-0.05625
145,6.824672143000043,39.93317999993451,7.072889000028226,selected,interpolated,-0.05729166666666661
146,6.872182169000098,39.92614299977504,7.513402000313363,selected,interpolated,-0.055208333333333394
147,6.92045905499981,40.09001199983686,8.11463400032153,selected,interpolated,-0.055208333333333394
148,6.967717193999761,38.962840999829496,8.219022000048426,selected,interpolated,-0.055208333333333394
149,7.014556913999968,39.59409200024311,7.169183999849338,selected,interpolated,-0.055208333333333394
150,7.060060927999984,38.30625799992049,7.1242030003304535,selected,interpolated,-0.055208333333333394
151,7.108607921999919,40.37526699994487,8.101893999992171,selected,interpolated,-0.055208333333333394
152,7.157924330999776,41.157812000164995,8.082672000000457,selected,interpolated,-0.055208333333333394
153,7.203505289000077,36.95840499995029,8.547147000172117,selected,interpolated,-0.055208333333333394
154,7.248741806999988,37.77117099980387,7.39544099997147,selected,interpolated,-0.055208333333333394
155,7.296149705000062,39.84021899987056,7.499456999994436,selected,interpolated,-0.055208333333333394
156,7.343614489999709,13.712117000068247,7.663751000109187,selected,interpolated,-0.055208333333333394
157,7.3900919549996615,39.215968000007706,7.1910350002326595,selected,interpolated,-0.055208333333333394
158,7.436029629999666,39.44505700019363,6.421878999844921,selected,interpolated,-0.055208333333333394
159,7.483242363000045,40.59152299987545,6.552821999775915,selected,interpolated,-0.05729166666666661
160,7.53452469099966,42.6804409999022,8.536795000054553,selected,interpolated,-0.055208333333333394
161,7.580023131999951,37.32886200032226,8.092671999747836,selected,interpolated,-0.055208333333333394
162,7.6262453969998205,38.98609999987457,7.159850999869377,selected,interpolated,-0.055208333333333394
163,7.672702009999739,39.337910000085685,7.04887099982443,selected,interpolated,-0.055208333333333394
164,7.719832614000097,39.878884999779984,7.181702000252699,selected,interpolated,-0.055208333333333394
165,7.7688833229999545,41.747138000118866,7.086610999976983,selected,interpolated,-0.055208333333333394
166,7.813969195000027,37.905429000147706,7.111350999821298,selected,interpolated,-0.055208333333333394
167,7.861437591999675,39.95721699993737,7.440938999934588,selected,interpolated,-0.055208333333333394
168,7.908278144999713,39.58825900008378,7.184108999808814,selected,interpolated,-0.055208333333333394
169,7.956888414999867,40.451525999742444,8.088190000307804,selected,interpolated,-0.055208333333333394
170,8.00403887099992,39.02739599971028,8.047190000070259,selected,interpolated,-0.055208333333333394
171,8.0511006429997,38.908286999685515,8.076153000274644,selected,interpolated,-0.05729166666666661
172,8.09819145199981,38.918767999803094,8.096060000298166,selected,interpolated,-0.055208333333333394
173,8.144739341999866,39.33020700014822,7.139683999866975,selected,interpolated,-0.05625
174,8.191731374000028,39.424372000212315,7.4954759998036025,selected,interpolated,-0.055208333333333394
175,8.238569223000013,39.572611000039615,7.1945909999158175,selected,interpolated,-0.055208333333333394
176,8.28432788200007,39.264281000214396,6.420694000098592,selected,interpolated,-0.05625
177,8.33108117699976,40.239732000372896,6.447600999763381,selected,interpolated,-0.055208333333333394
178,8.382023398000001,18.157743999836384,7.304848999865499,selected,interpolated,-0.05625
179,8.426670257999831,37.37289900027463,7.203998000022693,selected,interpolated,-0.055208333333333394
180,8.472581692999938,39.452186999824335,6.38913800003138,selected,interpolated,-0.055208333333333394
181,8.519900665000023,40.5431160002081,6.7079679997732455,selected,interpolated,-0.055208333333333394
182,8.570579871000064,42.45442499995988,8.159429999977874,selected,interpolated,-0.055208333333333394
183,8.616518454000015,37.682784000026004,8.180114999959187,selected,interpolated,-0.055208333333333394
184,8.662674534999951,38.863638999828254,7.215220000034606,selected,interpolated,-0.055208333333333394
185,8.709750324999732,39.833736999753455,7.169480000356998,selected,interpolated,-0.05625
186,8.756346658999973,39.38039199965715,7.146610000290821,selected,interpolated,-0.05625
187,8.803636668999843,40.040419999968435,7.180498999787233,selected,interpolated,-0.055208333333333394
188,8.850705458999983,39.78277499982141,7.215665000330773,selected,interpolated,-0.05625
189,8.899279858999762,40.39450699974623,8.110264000151801,selected,interpolated,-0.055208333333333394
190,8.94635168700006,38.87765799981935,8.115967000321689,selected,interpolated,-0.055208333333333394
191,8.995425024999804,41.81178499993621,7.184499000231881,selected,interpolated,-0.055208333333333394
192,9.0393842819999,36.37676400012424,7.513124000070093,selected,interpolated,-0.05625
193,9.086143299000014,39.5312229998126,7.1582020000278135,selected,interpolated,-0.055208333333333394
194,9.133704916999704,39.99977199964633,7.489791000352852,selected,interpolated,-0.05625
195,9.180358212000101,39.47101899984773,7.112740000138729,selected,interpolated,-0.05625
196,9.22770009199985,40.03745699992578,7.235478999973566,selected,interpolated,-0.055208333333333394
197,9.275010989999828,40.081400999952166,7.158387999879778,selected,interpolated,-0.055208333333333394
198,9.321750803999748,39.42281699983141,7.246608000059496,selected,interpolated,-0.05625
199,9.369184755999868,39.87451399962083,7.488773000204674,selected,interpolated,-0.05625
200,9.415199670999755,13.571265999871684,6.45513800009212,selected,interpolated,-0.055208333333333394
201,9.462280239999927,40.16523200016309,6.849095999768906,selected,interpolated,-0.05729166666666661
202,9.510777399999824,41.199219999725756,7.2295160002795456,selected,interpolated,-0.05625
203,9.557548805999886,39.562314999784576,7.13990600024772,selected,interpolated,-0.055208333333333394
204,9.60881917100005,43.08439799979169,8.115690000067843,selected,interpolated,-0.055208333333333394
205,9.653323384000032,36.292246999892086,8.13230099993234,selected,interpolated,-0.055208333333333394
206,9.700333304999731,38.69601099995634,8.236614999987069,selected,interpolated,-0.055208333333333394
207,9.746053204999953,38.473921999866434,7.173962000251777,selected,interpolated,-0.055208333333333394
208,9.793576693999967,39.90116199975091,7.552160000159347,selected,interpolated,-0.055208333333333394
209,9.840667595000014,39.497038000263274,7.5222169998596655,selected,interpolated,-0.055208333333333394
210,9.887594257999808,39.374761000090075,7.480494999981602,selected,interpolated,-0.05833333333333339
211,9.934420624999802,39.574721999997564,7.179516999713087,selected,interpolated,-0.05625
212,9.981502694000028,39.8345519997747,7.178610000210028,selected,interpolated,-0.055208333333333394
213,10.031126820999816,41.45028999982969,8.10244900003454,selected,interpolated,-0.055208333333333394
214,10.077062477999789,37.767060000078345,8.09228299976894,selected,interpolated,-0.055208333333333394
215,10.123159226000098,38.81471300019257,7.20581299992773,selected,interpolated,-0.055208333333333394
216,10.16989733499986,39.51105699979962,7.158017000165273,selected,interpolated,-0.055208333333333394
217,10.217429008999716,40.31767599963132,7.141832000343129,selected,interpolated,-0.055208333333333394
218,10.264167506999911,39.457298000343144,7.209108999632008,selected,interpolated,-0.05625
219,10.3113077779999,39.94219800006249,7.129628999791748,selected,interpolated,-0.055208333333333394
220,10.35980740199966,40.32387900042522,8.104597999590624,selected,interpolated,-0.055208333333333394
221,10.407435740999972,39.032062999922346,8.520128999862209,selected,interpolated,-0.05625
222,10.451658680000037,10.0066089999018,6.449842000165518,selected,interpolated,-0.055208333333333394
223,10.498505473000023,40.36352599996462,6.416527000055794,selected,interpolated,-0.05625
224,10.547856103999948,42.13483700004872,7.151553999847238,selected,interpolated,-0.055208333333333394
225,10.59431251399974,38.8684539998394,7.517604999975447,selected,interpolated,-0.055208333333333394
226,10.641054568000072,39.53557400018326,7.134924999718351,selected,interpolated,-0.05625
227,10.689367581999704,40.42750700000397,7.816009000180202,selected,interpolated,-0.055208333333333394
228,10.735607790999893,38.92267500032176,7.246441999996023,selected,interpolated,-0.055208333333333394
229,10.782824154000082,39.640462000079424,7.5034199999208795,selected,interpolated,-0.055208333333333394
230,10.831662050999967,41.59691799986831,7.167906000177027,selected,interpolated,-0.055208333333333394
231,10.876874088000022,37.67946900006791,7.461698000042816,selected,interpolated,-0.055208333333333394
232,10.92400263699983,39.55940800005919,7.498511999983748,selected,interpolated,-0.05729166666666661
233,10.970894058999875,39.654646999679244,7.167091000155779,selected,interpolated,-0.055208333333333394
234,11.018270326999755,39.7937739999179,7.507476000228053,selected,interpolated,-0.055208333333333394
235,11.064986418999979,39.56903700009207,7.0754260000285285,selected,interpolated,-0.055208333333333394
236,11.112219150999863,39.9986419997731,7.162536000123509,selected,interpolated,-0.055208333333333394
237,11.16194203699979,41.52386299983846,8.128189999752067,selected,interpolated,-0.055208333333333394
238,11.208044987999983,37.85333699988769,8.170874999905209,selected,interpolated,-0.055208333333333394
239,11.254158791000009,38.83652800004711,7.198349999725906,selected,interpolated,-0.05625
240,11.301024768999923,39.329021999947145,7.467791000181023,selected,interpolated,-0.05833333333333339
241,11.34802902399997,39.37515000006897,7.552382999620022,selected,interpolated,-0.055208333333333394
242,11.394969833999767,39.72990600004778,7.140054000046803,selected,interpolated,-0.05625
243,11.442472303999693,40.30006400034836,7.133461999728752,selected,interpolated,-0.055208333333333394
244,11.489278043000013,13.221864000115602,7.215553999685653,selected,interpolated,-0.05625
245,11.536295314999734,39.79538599969601,7.1532950000801065,selected,interpolated,-0.05625
246,11.581529130000035,38.92526799972984,6.08542000009038,selected,interpolated,-0.055208333333333394
247,11.627991613999711,40.60220799965464,5.798813000183145,selected,interpolated,-0.055208333333333394
248,11.680318538999927,44.0976260001662,8.166614999936428,selected,interpolated,-0.05833333333333339
249,11.726653060999979,37.728301999777614,8.529684000222915,selected,interpolated,-0.055208333333333394
250,11.772377479999705,38.34188700011509,7.302866999907565,selected,interpolated,-0.05729166666666661
251,11.819352939000055,39.38437299984798,7.519549000335246,selected,interpolated,-0.055208333333333394
252,11.866211953999937,39.53929599992989,7.2482390000914165,selected,interpolated,-0.05625
253,11.913095673000043,39.69059099972583,7.124184000076639,selected,interpolated,-0.055208333333333394
254,11.960017353999774,39.65909199996531,7.151924000027066,selected,interpolated,-0.055208333333333394
255,12.008948954000061,40.70735599998443,8.151856000040425,selected,interpolated,-0.055208333333333394
256,12.056742345999737,39.59083300014754,8.124671000132366,selected,interpolated,-0.055208333333333394
257,12.103354438999759,39.01930300025924,7.51558699994348,selected,interpolated,-0.055208333333333394
258,12.14875850999988,38.17859199989471,7.153850000122475,selected,interpolated,-0.055208333333333394
259,12.195943687999716,39.95504999966215,7.158110000091256,selected,interpolated,-0.055208333333333394
260,12.242902183999831,39.72192299988819,7.165406000240182,selected,interpolated,-0.05625
261,12.290219508000064,40.04140200004258,7.205757000065205,selected,interpolated,-0.055208333333333394
262,12.337097874999927,39.699497999663436,7.107481000275584,selected,interpolated,-0.05625
263,12.384203109999817,39.88777399990795,7.111443000212603,selected,interpolated,-0.05625
264,12.433225114999914,40.43484100020578,8.516499000052136,selected,interpolated,-0.05625
265,12.480440995999743,38.63401199987493,8.505239999976766,selected,interpolated,-0.05625
266,12.523464468999919,8.131134000450402,5.83925699993415,selected,interpolated,-0.055208333333333394
267,12.570493057000022,41.148609000174474,5.818461000217212,selected,interpolated,-0.05625
268,12.62134546399966,43.56363299984878,7.227553000120679,selected,interpolated,-0.055208333333333394
269,12.667596561999744,39.0222110004288,7.155517999763106,selected,interpolated,-0.055208333333333394
270,12.714172024999698,39.319946999967215,7.178072999977303,selected,interpolated,-0.05625
271,12.761566903999665,39.81671899964567,7.507030999931885,selected,interpolated,-0.05625
272,12.808256792000066,39.491351999913604,7.127591999960714,selected,interpolated,-0.055208333333333394
273,12.855750632999843,39.93953200006217,7.481883999844285,selected,interpolated,-0.055208333333333394
274,12.902663536000091,39.66742499960674,7.173258000420901,selected,interpolated,-0.05625
275,12.95117115999983,40.36769300000742,8.070134999798029,selected,interpolated,-0.05625
276,12.998221246999947,38.854565000292496,8.119837999856827,selected,interpolated,-0.055208333333333394
277,13.045238259999678,39.78962600012892,7.149720999677811,selected,interpolated,-0.055208333333333394
278,13.0911243810001,38.598197999817785,7.214886999918235,selected,interpolated,-0.05625
279,13.138183893999667,39.85544099987237,7.135720999940531,selected,interpolated,-0.055208333333333394
280,13.185663957000088,39.94453199993586,7.4629209998420265,selected,interpolated,-0.05625
281,13.23273559900008,39.5468520000577,7.454125000094791,selected,interpolated,-0.05625
282,13.28053650999982,40.59833900009835,7.133368999802769,selected,interpolated,-0.05833333333333339
283,13.326796514999842,38.96278499996697,7.22560899976088,selected,interpolated,-0.055208333333333394
284,13.375458729000002,40.463895999891974,8.127634000175021,selected,interpolated,-0.05625
285,13.42238702099985,38.7604000002284,8.09142999969481,selected,interpolated,-0.055208333333333394
286,13.469396590000088,39.76605300022129,7.1638499998698535,selected,interpolated,-0.055208333333333394
287,13.51523413699988,38.62841899990599,7.136887999877217,selected,interpolated,-0.055208333333333394
288,13.561793137999757,14.082148999932542,6.2482700000146,selected,interpolated,-0.055208333333333394
289,13.607434872999875,39.499982000052114,6.078161000004911,selected,interpolated,-0.055208333333333394
290,13.654369442999723,40.793817000121635,6.0779390000789135,selected,interpolated,-0.055208333333333394
291,13.703921441999682,41.98250500030554,7.505679999667336,selected,interpolated,-0.05729166666666661
292,13.751016269000047,39.51120500005345,7.51258600030269,selected,interpolated,-0.055208333333333394
293,13.799547559000075,40.351860000100714,8.10868999997183,selected,interpolated,-0.055208333333333394
294,13.846073374999833,38.357794000148715,8.088375000170345,selected,interpolated,-0.055208333333333394
295,13.892765744999906,39.158080000106565,7.4571430000105465,selected,interpolated,-0.05625
296,13.939069322999785,39.08517300033054,7.149091999963275,selected,interpolated,-0.055208333333333394
297,13.988940854999782,41.664843000035034,8.136523000302986,selected,interpolated,-0.05625
298,14.035419911999725,38.244147000114026,8.156318999681389,selected,interpolated,-0.055208333333333394
299,14.081438586999866,38.42758899963883,7.513142000334483,selected,interpolated,-0.055208333333333394
300,14.127809070999774,39.13680200003,7.161054000334843,selected,interpolated,-0.05625
301,14.17487008399985,39.7454789999756,7.2477009998692665,selected,interpolated,-0.055208333333333394
302,14.22189607900009,39.78675600001225,7.167331999880844,selected,interpolated,-0.055208333333333394
303,14.268942017999962,39.86734800037084,7.1078510000006645,selected,interpolated,-0.05625
304,14.316416450999895,39.90451399977246,7.49829000005775,selected,interpolated,-0.055208333333333394
305,14.363556073999916,39.89571800002523,7.172423999691091,selected,interpolated,-0.055208333333333394
306,14.412935907999781,41.202736999821354,8.104875999833894,selected,interpolated,-0.055208333333333394
307,14.458893713999714,37.749356999938755,8.12985699985802,selected,interpolated,-0.055208333333333394
308,14.506136076000075,39.83294099998602,7.330404000185808,selected,interpolated,-0.055208333333333394
309,14.552085881000039,38.34759000028498,7.528271999944991,selected,interpolated,-0.055208333333333394
310,14.59947498199972,13.48237899992455,7.722250999904645,selected,interpolated,-0.05625
311,14.643703051000102,38.34142400000928,5.825979000292136,selected,interpolated,-0.055208333333333394
312,14.690718137999738,41.102109999883396,5.84988600030556,selected,interpolated,-0.05625
313,14.741728228999818,42.78843900010543,8.158949000062421,selected,interpolated,-0.05833333333333339
314,14.788702186999672,38.760732999890024,8.135133999985555,selected,interpolated,-0.05625
315,14.83567723799979,39.71483099985562,7.1832210001048225,selected,interpolated,-0.055208333333333394
316,14.881850577000023,38.59975400018811,7.501864000005298,selected,interpolated,-0.05729166666666661
317,14.92891833099975,39.88003300037235,7.116035999843007,selected,interpolated,-0.05833333333333339
318,14.976194841000051,39.64907299996412,7.5564010003290605,selected,interpolated,-0.055208333333333394
319,15.022978486999818,39.45379800006776,7.256848999986687,selected,interpolated,-0.055208333333333394
320,15.069983518999834,39.74749700000757,7.184517000041524,selected,interpolated,-0.055208333333333394
321,15.118922784999995,41.37232800030688,7.494363999740017,selected,interpolated,-0.055208333333333394
322,15.164413003999925,37.916076999863435,7.498068000131752,selected,interpolated,-0.055208333333333394
