frame,elapsed_s,ready,source,pwm,near,far,reason,ms
1,0.005646421001074486,True,paired,377,82.0,76.25,consistent,1.4470000751316547
2,0.05288335800105415,True,paired,377,82.0,76.25,consistent,1.280957949347794
3,0.0987836710010015,True,paired,377,82.0,76.5,consistent,1.2069579679518938
4,0.1453059920004307,True,paired,377,82.0,76.25,consistent,1.1955000227317214
5,0.19349226499980432,True,paired,377,82.0,76.5,consistent,1.2105830246582627
6,0.23942933600119432,True,paired,377,82.0,76.25,consistent,1.3076249742880464
7,0.2865344060010102,True,paired,377,82.0,76.25,consistent,1.3348329812288284
8,0.33382576900112326,True,paired,377,82.0,76.25,consistent,1.292416942305863
9,0.38090600600116886,True,paired,377,82.0,76.25,consistent,1.2807919410988688
10,0.42785335600092367,True,paired,377,82.0,76.25,consistent,1.1997499968856573
11,0.474981833000129,True,paired,377,82.0,76.25,consistent,1.1932499473914504
12,0.5221339760009869,True,paired,377,82.0,76.25,consistent,1.19666603859514
13,0.5692217310006527,True,paired,377,82.0,76.25,consistent,1.2891249498352408
14,0.6176480920003087,True,paired,377,82.0,76.25,consistent,1.2745419517159462
15,0.6656447759996809,True,paired,377,82.0,76.25,consistent,1.2548330705612898
16,0.7112402980001207,True,paired,377,82.0,76.25,consistent,1.1988331098109484
17,0.757717323000179,True,paired,377,82.0,76.25,consistent,1.207916997373104
18,0.8047920419994625,True,paired,377,82.0,76.5,consistent,1.2172090355306864
19,0.8526294690000213,True,paired,377,82.0,76.25,consistent,1.2072500539943576
20,0.8996267069996975,True,paired,377,82.0,76.25,consistent,1.3570829760283232
21,0.9470978080007626,True,paired,377,82.0,76.25,consistent,1.2825829908251762
22,0.9942441180010064,True,paired,377,82.0,76.5,consistent,1.3452080311253667
23,1.0411342099996546,True,paired,377,82.0,76.25,consistent,1.1960419360548258
24,1.0874502370006667,True,paired,377,82.0,76.25,consistent,1.1981669813394547
25,1.1373850729996775,True,paired,377,82.0,76.25,consistent,1.2106660287827253
26,1.1817115240010025,True,paired,377,82.0,76.25,consistent,1.2683329405263066
27,1.2306107660006091,True,paired,377,82.0,76.25,consistent,1.3683330034837127
28,1.276659503000701,True,paired,377,82.0,76.25,consistent,1.325167017057538
29,1.3236391860009462,True,paired,377,82.0,76.25,consistent,1.206416985951364
30,1.370788292000725,True,paired,377,82.0,76.25,consistent,1.2372499331831932
31,1.4178729360010038,True,paired,377,82.0,76.25,consistent,1.2134580174461007
32,1.464943562001281,True,paired,377,82.0,76.25,consistent,1.2418749975040555
33,1.5121379080010229,True,paired,377,82.0,76.25,consistent,1.39216601382941
34,1.5594161040007748,True,paired,377,82.0,76.25,consistent,1.2484579347074032
35,1.609654453000985,True,paired,377,82.0,76.25,consistent,1.4752079732716084
36,1.653596854999705,True,paired,377,82.0,76.5,consistent,1.1960830306634307
37,1.7000100300010672,True,paired,377,82.0,76.25,consistent,1.1715419823303819
38,1.7472718930002884,True,paired,377,82.0,76.25,consistent,1.1588340857997537
39,1.7960759329998837,True,paired,377,82.0,76.25,consistent,1.1754159349948168
40,1.8433954070005711,True,paired,378,81.75,76.0,consistent,1.1686669895425439
41,1.8890537050010607,True,paired,378,82.0,76.0,consistent,1.2604580260813236
