frame,elapsed_s,sensor_timestamp,frame_age_s,fresh,capture_ms,vision_ms,control_status,near_offset,preview_error,requested_throttle,requested_steering,pwm_enabled,stop_reason
1,0.03543495300027644,2800499838000,0.042582399,True,13.074670000150945,17.895621999741707,ready,0.03125,-0.0062500000000000125,370,366,True,
2,0.07497062700031165,2800546951000,0.035168274,True,23.52541399977781,11.686671000006754,ready,0.03125,-0.0015625000000000014,370,365,True,
3,0.12593273499987845,2800594065000,0.039005882,True,34.8376100000678,11.799391000295145,ready,0.03125,-0.0015625000000000014,370,365,True,
4,0.16975184900002205,2800641181000,0.035781644,True,29.029263999746036,10.537575999933324,ready,0.03125,-0.0062500000000000125,370,366,True,
5,0.21442496999998184,2800688297000,0.033340135,True,29.932213999927626,10.490244000266102,ready,0.03125,-0.0015625000000000014,400,365,True,
6,0.26449833100014075,2800735411000,0.036243941,True,34.11784199988688,11.64994900000238,ready,0.03125,-0.0062500000000000125,400,366,True,
7,0.31020727100030854,2800782526000,0.034828419,True,29.84121600002254,11.551154000244424,ready,0.03125,-0.0062500000000000125,400,366,True,
8,0.3575743000001239,2800829644000,0.035128891,True,31.427378999978828,11.672559999624355,ready,0.03125,-0.0062500000000000125,400,366,True,
9,0.4027224510000451,2800876760000,0.033169931,True,30.499706999762566,10.393041000043013,ready,0.03125,-0.0062500000000000125,400,366,True,
10,0.45047530700003335,2800923876000,0.033817565,True,32.49366000000009,11.014365999926667,ready,0.03125,-0.0062500000000000125,400,366,True,
11,0.4971701220001705,2800970991000,0.033388065,True,31.904834999750165,10.534390999964671,ready,0.028125,-0.004687500000000001,400,366,True,
12,0.5439758249999613,2801018107000,0.03307986,True,32.21927599997798,10.334505000173522,ready,0.03125,-0.0062500000000000125,400,366,True,
13,0.594805026999893,2801065222000,0.036750304,True,34.84172100024807,11.690744999668823,ready,0.028125,-0.004687500000000001,400,366,True,
14,0.6405965030003244,2801112336000,0.035417373,True,29.51259100018433,11.96905599999809,ready,0.028125,-0.004687500000000001,400,366,True,
15,0.6877938299999187,2801159452000,0.035516422,True,30.907440999726532,11.999223000202619,ready,0.028125,-0.004687500000000001,400,366,True,
16,0.7348637509999207,2801206567000,0.035474176,True,30.74368499983393,12.037813999995706,ready,0.025,-0.0031250000000000097,400,365,True,
17,0.7804830630002471,2801253683000,0.034032839,True,30.988569999863103,10.396577999927104,ready,0.021875,-0.0015625000000000014,400,365,True,
18,0.8268928820002657,2801300800000,0.033299732,True,31.916389999878447,10.236692000034964,ready,0.0359375,-0.008593750000000011,400,366,True,
19,0.876098236999951,2801347916000,0.035355736,True,33.300722999683785,11.613913000019238,ready,0.034375,-0.012500000000000011,400,367,True,
20,0.9226459239998803,2801395029000,0.034767924,True,30.87296100011372,11.359509000158141,ready,0.03125,-0.0062500000000000125,400,366,True,
21,0.9695208299999649,2801442145000,0.034584087,True,31.34051000006366,11.277842999788845,ready,0.0265625,-0.0039062500000000035,400,366,True,
22,1.0146900180002376,2801489263000,0.032638998,True,31.089438999970298,9.828159999869968,ready,0.025,0.0062500000000000125,400,364,True,
23,1.0646300110001903,2801536376000,0.035482083,True,35.64430200003699,10.059212999749434,ready,0.0171875,0.0125,400,363,True,
24,1.109191226999883,2801583492000,0.032926095,True,30.45135599995774,9.874529999706283,ready,0.046875,-0.037499999999999936,400,371,True,
25,1.1566434950000257,2801630610000,0.0332459,True,32.7308420000918,10.47231800021109,ready,0.04375,-0.04999999999999992,400,372,True,
26,1.2055727430001753,2801677725000,0.035011945,True,32.81330500021795,11.813872999937303,ready,0.040625,-0.03437499999999994,400,370,True,
27,1.2525493319999441,2801724839000,0.034880683,True,31.10153200032073,11.579487999824778,ready,0.03125,0.007812499999999993,400,364,True,
28,1.2997212519999266,2801771955000,0.034931159,True,31.17621599994891,11.676096999963193,ready,0.028125,0.004687499999999994,400,364,True,
29,1.3476468100002421,2801819072000,0.035730809,True,31.243937999988702,12.371662000077777,ready,0.03125,0.003124999999999996,400,365,True,
30,1.3930172370000946,2801866189000,0.03403705,True,31.485064000207785,9.629588999814587,ready,0.028125,-1.0408340855860843e-17,400,365,True,
31,1.4385917160002464,2801913303000,0.032494696,True,31.601691000105347,9.716624999782653,ready,0.025,0.0015624999999999944,400,365,True,
32,1.4886351150003065,2801960416000,0.03539928,True,34.49817000000621,11.260176999712712,ready,0.028125,0.004687499999999994,400,364,True,
33,1.5383511850000104,2802007533000,0.037986147,True,33.90160399976594,11.517080999965401,ready,0.025,0.0015624999999999944,400,365,True,
34,1.5819797660001313,2802054648000,0.034539301,True,28.15703599981134,11.212659000193526,ready,0.034375,-0.007812500000000014,400,366,True,
35,1.62692951300005,2802101765000,0.032387511,True,31.239380999977584,9.46999899997536,ready,0.03125,0.012500000000000018,400,363,True,
