frame,elapsed_s,ready,source,pwm,near,far,reason,ms
85,3.965733426999577,True,paired,402,70.25,63.5,consistent,1.2701249215751886
86,4.009885122000924,True,paired,404,69.5,62.5,consistent,1.3157919747754931
87,4.056146114000512,True,paired,404,69.0,62.5,consistent,1.4093330828472972
88,4.103062817001046,True,paired,405,68.25,61.75,consistent,1.5890829963609576
89,4.150823764000961,True,paired,406,68.41666666666667,61.5,consistent,1.5221249777823687
90,4.198280661001263,True,paired,405,68.08333333333333,61.75,consistent,1.4976669335737824
91,4.245092199000283,True,paired,403,67.33333333333333,64.75,consistent,1.492624985985458
92,4.292185287000393,True,paired,409,68.0,64.25,consistent,1.5228340635076165
93,4.339386282001215,True,paired,410,67.5,63.75,consistent,1.5524579212069511
94,4.3862985400010075,True,paired,408,67.0,63.75,consistent,1.5464170137420297
95,4.434115190000739,True,paired,408,66.75,63.5,consistent,1.4968749601393938
96,4.480861099000322,True,paired,407,66.5,60.5,consistent,1.5190000412985682
97,4.528077630000553,True,paired,407,66.0,60.25,consistent,1.3981659431010485
98,4.575116830999832,True,paired,406,65.25,60.5,consistent,1.3976249611005187
99,4.621733723999569,True,paired,406,65.25,60.5,consistent,1.4159579295665026
100,4.668485817999681,True,paired,406,65.25,60.5,consistent,1.4875830383971334
101,4.715692941999805,True,paired,404,65.75,61.25,consistent,1.3688750332221389
102,4.762695588000497,True,paired,402,67.5,62.75,consistent,1.3400419848039746
103,4.810133596000014,True,paired,397,69.0,65.0,consistent,1.261166064068675
104,4.857063446999746,True,paired,394,70.5,66.5,consistent,1.3334579998627305
105,4.909174317999714,True,paired,395,70.0,66.0,consistent,1.4674169942736626
106,4.951647838999634,True,paired,395,69.5,65.75,consistent,1.3272499199956656
107,4.998322176001238,True,paired,395,69.5,65.75,consistent,1.2674579629674554
108,5.045528114000263,True,paired,396,69.5,65.5,consistent,1.202083076350391
109,5.092871586999536,True,paired,396,69.25,65.5,consistent,1.257374999113381
110,5.140523850999671,True,paired,396,68.75,65.25,consistent,1.2446660548448563
111,5.186701696000455,True,paired,397,68.75,64.75,consistent,1.3455830048769712
112,5.233864339001229,True,paired,398,68.5,64.5,consistent,1.4181669102981687
113,5.28128857000047,True,paired,399,68.5,64.25,consistent,1.3492080615833402
114,5.328079979000904,True,paired,401,68.5,63.5,consistent,1.2692080345004797
115,5.3754173970010015,True,paired,400,68.25,63.75,consistent,1.2662500375881791
116,5.42241009800091,True,paired,400,68.16666666666667,63.75,consistent,1.3505000388249755
117,5.469418855000185,True,paired,402,68.25,63.0,consistent,1.309415907599032
118,5.516661089000991,True,paired,400,68.0,63.5,consistent,1.4884999254718423
119,5.563993062000009,True,paired,400,67.125,63.25,consistent,1.4590839855372906
120,5.61081761800051,True,paired,403,67.8125,62.5,consistent,1.3836669968441129
121,5.657814727001096,True,paired,402,67.125,62.5,consistent,1.3750410871580243
122,5.707020019999618,True,paired,404,67.05,61.75,consistent,1.3126670382916927
123,5.752762223999525,True,paired,404,67.25,62.0,consistent,1.4046250144019723
124,5.7998056470005395,True,paired,410,67.25,63.5,consistent,1.6014579450711608
125,5.849464450000596,True,paired,404,66.75,64.25,consistent,1.5305409906432033
126,5.893423814999551,True,paired,404,66.0,63.75,consistent,1.2829159386456013
127,5.940756343999965,True,paired,401,65.25,63.75,consistent,1.303166034631431
128,5.987819693000347,True,paired,399,66.25,64.75,consistent,1.2117080623283982
129,6.036550864000674,True,paired,394,67.0,66.25,consistent,1.3304579770192504
130,6.082628489000854,True,paired,398,68.25,64.5,consistent,1.2807920575141907
131,6.131704913001158,True,paired,397,68.0,64.5,consistent,1.19329197332263
132,6.176149974000509,True,paired,397,68.0,64.75,consistent,1.1749579571187496
133,6.223247784000705,True,paired,397,68.0,64.75,consistent,1.090291072614491
134,6.271190691000811,True,paired,395,68.0,65.25,consistent,1.094499952159822
135,6.318186597000022,True,paired,396,68.25,65.0,consistent,1.1196660343557596
136,6.364767267999923,True,paired,395,68.0,65.25,consistent,1.0989999864250422
137,6.411539603001074,True,paired,395,68.5,65.5,consistent,1.3096659677103162
138,6.4606153980003,True,paired,395,68.5,65.5,consistent,1.1334168957546353
139,6.506633893999606,True,paired,395,68.0,65.5,consistent,1.2812500353902578
140,6.55362583600072,True,paired,395,68.0,65.5,consistent,1.1459579691290855
141,6.600190766999731,True,paired,395,68.0,65.25,consistent,1.21104100253433
142,6.647307504001219,True,paired,395,68.0,65.5,consistent,1.1832499876618385
143,6.69433539000056,True,paired,393,67.0,65.75,consistent,1.2549998937174678
144,6.741536976000134,True,paired,394,68.875,66.0,consistent,1.2935420963913202
145,6.78966588000003,True,paired,392,69.375,66.75,consistent,1.3357920106500387
146,6.836344846000429,True,paired,393,69.75,66.75,consistent,1.290624961256981
147,6.883095921999484,True,paired,393,68.25,66.25,consistent,1.3385419733822346
148,6.929842090999955,True,paired,394,69.75,66.25,consistent,1.3274999801069498
149,6.979256083999644,True,paired,393,69.75,66.75,consistent,1.2812500353902578
150,7.025002825001138,True,paired,393,70.0,66.75,consistent,1.3431670377030969
151,7.071884584000145,True,paired,392,70.125,67.25,consistent,1.3414159184321761
152,7.118426164000994,True,paired,391,69.75,67.5,consistent,1.3428340898826718
153,7.165340626001125,True,paired,391,70.65,67.5,consistent,1.2143750209361315
154,7.213295052000831,True,paired,392,71.0625,67.5,consistent,1.2382080312818289
155,7.260485378999874,True,paired,388,70.8125,69.75,consistent,1.2279169168323278
156,7.306792019000568,True,paired,389,72.05,70.5,consistent,1.1534160003066063
157,7.35433824699976,True,paired,383,71.7,71.25,consistent,1.251750043593347
158,7.403064510999684,True,paired,390,73.5,71.25,consistent,1.2850830098614097
159,7.448977175999971,True,paired,389,73.0,71.0,consistent,1.1857920326292515
160,7.495861768000395,True,paired,389,72.25,70.5,consistent,1.1497909436002374
161,7.54244742100127,True,paired,390,72.5,70.5,consistent,1.0961249936372042
162,7.589786598000501,True,paired,389,72.0,68.75,consistent,1.136583974584937
163,7.637468324999645,True,paired,386,72.5,70.0,consistent,1.0968330316245556
164,7.684472674000062,True,paired,386,72.75,70.0,consistent,1.1435000924393535
165,7.732112142000915,True,paired,386,73.0,70.25,consistent,1.0269579943269491
166,7.778477003001171,True,paired,387,73.0,70.0,consistent,1.1225000489503145
167,7.825793310001245,True,paired,387,73.0,69.75,consistent,1.0489580454304814
168,7.87249360900023,True,paired,386,73.0,70.25,consistent,1.0932500008493662
169,7.919981801000176,True,paired,387,73.0,70.0,consistent,1.0968749411404133
170,7.966660842001147,True,paired,386,73.25,70.25,consistent,1.063833013176918
171,8.01407436900081,True,paired,386,73.0,70.25,consistent,1.047833007760346
172,8.061290326000744,True,paired,387,73.75,70.25,consistent,1.047791913151741
173,8.10802479099948,True,paired,387,73.25,70.0,consistent,1.162291970103979
174,8.155186508000043,True,paired,387,73.75,70.0,consistent,1.2058330466970801
175,8.202468520001275,True,paired,386,73.16666666666667,70.25,consistent,1.1528340401127934
176,8.249532812000325,True,paired,387,74.0,70.25,consistent,1.1395839974284172
177,8.296817324000585,True,paired,386,74.125,70.5,consistent,1.1425829725340009
178,8.343455161000747,True,paired,388,73.25,69.75,consistent,1.2079159496352077
179,8.390694747000452,True,paired,388,74.75,70.25,consistent,1.222333055920899
180,8.437666077999893,True,paired,388,74.4375,70.0,consistent,1.3961249496787786
181,8.485180085999673,True,paired,389,74.85,69.75,consistent,1.192959025502205
182,8.532207157000812,True,paired,391,75.25,69.0,consistent,1.3003329513594508
183,8.579584721999709,True,paired,390,75.5,69.5,consistent,1.3583749532699585
184,8.626394500999595,True,paired,390,75.0,72.25,consistent,1.1623329482972622
185,8.673937396000838,True,paired,389,74.5,72.0,consistent,1.1694999411702156
186,8.720585696999478,True,paired,391,74.25,71.5,consistent,1.3205839786678553
187,8.767787376000342,True,paired,389,73.75,71.5,consistent,1.3482089852914214
188,8.814760151999508,True,paired,394,73.75,70.75,consistent,1.065333024598658
189,8.861868185000276,True,independent_estimated,393,73.18762144125276,70.47984794141166,no_valid_path,2.067707944661379
190,8.909622946999662,False,unavailable,365,,,no_valid_path,1.777124940417707
191,8.957152343000416,False,unavailable,365,,,no_valid_path,1.9177079666405916
192,9.004304170999603,False,unavailable,365,,,no_valid_path,1.774333999492228
193,9.050553237000713,True,paired,396,71.25,66.0,consistent,1.0959580540657043
194,9.098110558999906,True,paired,396,70.75,65.75,consistent,1.1282919440418482
195,9.144632972000181,True,paired,397,70.25,65.25,consistent,1.1230420786887407
196,9.19180994800081,True,paired,398,69.8,65.0,consistent,1.1188340140506625
197,9.23869741099952,True,paired,397,69.2,65.0,consistent,1.2286660494282842
198,9.28601877300025,True,paired,400,68.83333333333334,64.0,consistent,1.2717919889837503
199,9.332871087999592,True,paired,399,68.55,64.25,consistent,1.2976669240742922
200,9.380403651000961,True,paired,400,68.60000000000001,63.75,consistent,1.2699590297415853
201,9.427074524999625,True,paired,399,67.4,63.75,consistent,1.289249979890883
202,9.474177649999547,True,paired,401,68.375,63.25,consistent,1.1795000173151493
203,9.521485031000338,True,paired,401,67.75,63.25,consistent,1.192667055875063
204,9.568492509999487,True,independent_estimated,400,67.86281238936886,63.606832917292444,no_valid_path,1.9370000809431076
205,9.615745651999532,True,independent_estimated,400,67.41518466847725,63.36167225433354,no_valid_path,1.975499908439815
206,9.663069533000453,True,paired,401,67.0,62.75,consistent,1.2094170087948442
207,9.710015808999742,True,independent_estimated,399,66.55158335976617,63.27786984098773,no_valid_path,1.8374999053776264
208,9.756940344999748,True,independent_estimated,400,65.75614463543388,62.90883936227137,no_valid_path,1.8032500520348549
209,9.804264115000478,True,independent_estimated,402,65.5702407305815,62.10841884783348,no_valid_path,1.9210840109735727
210,9.853059136999946,True,independent_estimated,403,65.66490202317178,61.76459088616457,no_valid_path,1.82208395563066
211,9.899302351001097,False,unavailable,365,,,no_valid_path,1.3094580499455333
212,9.946224925000934,False,unavailable,365,,,no_valid_path,1.3717920519411564
213,9.992565951999495,True,independent_estimated,404,65.67403926239729,63.46920333061156,no_valid_path,1.6929579433053732
214,10.03987253699961,True,independent_estimated,406,65.24879023530534,62.80081407269313,no_valid_path,1.9102919613942504
215,10.089370973000769,False,unavailable,365,,,no_valid_path,1.2743340339511633
216,10.133816626001135,False,unavailable,365,,,no_valid_path,1.184582943096757
217,10.180961955000384,False,unavailable,365,,,no_valid_path,1.2996250297874212
218,10.228720123999665,True,paired,407,64.25,59.75,consistent,1.0204579448327422
219,10.27687336100098,True,paired,406,64.75,60.25,consistent,1.026540994644165
220,10.323041687999648,True,paired,406,64.5,60.25,consistent,1.0779169388115406
221,10.37009462900096,True,paired,407,64.5,60.0,consistent,1.2193339643999934
222,10.416388564999579,True,paired,406,64.75,60.25,consistent,1.184416003525257
223,10.463556597000206,True,paired,406,64.75,60.25,consistent,1.071374979801476
224,10.511147250999784,True,paired,405,65.0,60.75,consistent,1.0619170498102903
225,10.56136984099976,True,paired,404,65.0,61.0,consistent,1.1849580332636833
226,10.60570403299971,True,paired,404,64.75,61.0,consistent,1.1435420019552112
227,10.652891805000763,True,paired,404,64.5,61.0,consistent,1.2037910055369139
228,10.699701843001094,True,paired,404,64.75,61.0,consistent,1.3541668886318803
229,10.747066760999587,True,paired,402,63.0,61.25,consistent,1.359958085231483
230,10.794146776001071,True,paired,403,65.0,61.5,consistent,1.2257080525159836
231,10.84070752200023,True,paired,402,65.41666666666667,62.0,consistent,1.309499959461391
232,10.887813592000384,True,paired,401,65.33333333333333,62.25,consistent,1.305915997363627
233,10.934773331000542,True,paired,399,65.16666666666667,63.0,consistent,1.3858749298378825
234,10.98198971400052,True,paired,400,66.875,63.25,consistent,1.4793339651077986
235,11.029548868000347,True,paired,400,66.125,63.0,consistent,1.442749984562397
236,11.076270723000562,True,paired,399,65.625,63.0,consistent,1.3599590165540576
237,11.123405348000233,True,paired,400,67.1875,63.25,consistent,1.319624949246645
238,11.170536658000856,True,paired,400,67.25,63.25,consistent,1.3397500151768327
239,11.219369252999968,True,paired,399,66.9375,63.5,consistent,1.3151250313967466
240,11.26538284200069,True,paired,400,67.35,63.25,consistent,1.4394170138984919
241,11.31256163299986,True,paired,402,68.0,63.0,consistent,1.4642919413745403
242,11.359623389000262,True,paired,400,68.0,63.5,consistent,1.2865409953519702
243,11.406281374000173,True,paired,398,67.75,66.0,consistent,1.294833025895059
244,11.453385703000095,True,paired,395,67.5,66.25,consistent,1.313959015533328
245,11.500630086000456,True,paired,396,67.25,66.0,consistent,1.408417010679841
246,11.548083816000144,True,paired,397,67.25,65.75,consistent,1.3210829347372055
247,11.594713876000242,True,paired,399,67.0,65.25,consistent,1.4093749923631549
248,11.642056683000192,True,paired,396,67.0,65.75,consistent,1.1654999107122421
249,11.688921885999662,True,independent_estimated,399,67.24026296784507,65.49445223188326,no_valid_path,1.8627080135047436
250,11.735862978001023,True,independent_estimated,399,67.22619208030626,65.38740529012787,no_valid_path,1.8378340173512697
251,11.782868124000743,True,paired,397,67.25,64.25,consistent,1.112291938625276
252,11.830008971001007,True,paired,396,67.25,64.75,consistent,1.213042065501213
253,11.878927490999558,True,paired,397,67.0,64.25,consistent,1.259499927982688
254,11.924990616000287,True,paired,396,67.0,64.5,consistent,1.1578340781852603
255,11.973188592999577,True,paired,397,66.75,64.25,consistent,1.1697500012814999
256,12.018442380000124,True,paired,396,66.25,64.25,consistent,1.2884170282632113
257,12.06537865700011,True,paired,397,67.25,64.25,consistent,1.2235839385539293
258,12.11295810699994,True,paired,398,66.5625,63.75,consistent,1.3152079191058874
259,12.159801108000465,True,paired,397,66.0,64.0,consistent,1.4625419862568378
260,12.206787106000775,True,paired,397,67.375,64.25,consistent,1.460083993151784
261,12.254039728999487,True,paired,398,66.375,63.75,consistent,1.360250054858625
262,12.303737882999485,True,paired,399,67.1,63.75,consistent,1.2900830479338765
263,12.348759712000174,True,paired,399,67.0,63.5,consistent,1.3370420783758163
264,12.395889392000754,True,paired,400,67.2,63.25,consistent,1.2798329116776586
265,12.442657968000276,True,paired,400,66.75,63.25,consistent,1.4780829660594463
266,12.490493470000729,True,paired,402,68.0,63.0,consistent,1.414958038367331
267,12.53718478799965,True,paired,398,67.5,64.25,consistent,1.2282079551368952
268,12.584229729000072,True,paired,400,67.25,65.25,consistent,1.2025419855490327
269,12.63108535900028,True,paired,397,66.5,64.0,consistent,1.1717909947037697
270,12.67809789400053,True,paired,398,66.25,63.75,consistent,1.1236249702051282
271,12.725359424000999,True,paired,399,66.25,63.5,consistent,1.355124986730516
272,12.773342590000539,True,paired,399,66.25,63.5,consistent,1.189333968795836
273,12.820059166000647,True,paired,399,66.25,63.25,consistent,1.216874923557043
274,12.8665946910005,True,paired,399,66.25,63.25,consistent,1.1588750639930367
275,12.913806980999652,True,paired,400,66.25,63.0,consistent,1.1416251072660089
276,12.961084974000187,True,paired,400,66.25,63.0,consistent,1.1995830573141575
277,13.010013308999987,True,paired,399,66.25,63.25,consistent,1.217666082084179
278,13.055245356001251,True,paired,399,66.5,63.25,consistent,1.3303329469636083
279,13.102159762000156,True,paired,399,66.5,63.25,consistent,1.3881660997867584
280,13.149798082000416,True,paired,399,66.5,63.5,consistent,1.3098340714350343
281,13.19690017100038,True,paired,397,66.5,64.0,consistent,1.25812494661659
282,13.243986408000637,True,paired,396,65.5,64.0,consistent,1.3545419787988067
283,13.291430805000346,True,paired,397,67.91666666666667,64.5,consistent,1.2765410356223583
284,13.338182900000902,True,paired,397,68.0,64.75,consistent,1.3245000736787915
285,13.38507178799955,True,paired,397,68.25,64.75,consistent,1.5179580077528954
286,13.431845457000236,True,paired,397,67.625,64.5,consistent,1.5266250120475888
287,13.479223243999513,True,paired,398,68.75,64.5,consistent,1.4055829960852861
288,13.52609842899983,True,paired,398,68.25,64.5,consistent,1.3851660769432783
289,13.57407804000104,True,paired,399,70.0,64.5,consistent,1.4959170948714018
290,13.62104418600029,True,paired,399,70.0,64.75,consistent,1.6087919939309359
291,13.668598378000752,True,paired,398,70.0,67.5,consistent,1.4961250126361847
292,13.71544080500098,True,paired,398,69.75,67.25,consistent,1.3922499492764473
293,13.76249139399988,True,paired,397,69.5,67.25,consistent,1.3787089847028255
294,13.808931087000019,True,paired,396,69.5,67.5,consistent,1.3969159917905927
295,13.85602963800011,True,paired,398,69.25,67.0,consistent,1.3382920296862721
296,13.903470610001023,True,paired,398,69.25,67.0,consistent,1.50245800614357
297,13.950456552000105,True,paired,395,68.75,65.5,consistent,1.3822080800309777
298,13.998334924001028,True,paired,394,68.5,65.75,consistent,1.3600420206785202
299,14.044458733000283,True,paired,395,68.5,65.5,consistent,1.3115420006215572
300,14.091782318000696,True,paired,395,68.5,65.5,consistent,1.2969579547643661
301,14.138936313000158,True,paired,396,68.5,65.0,consistent,1.2158328900113702
302,14.185905551999895,True,paired,397,68.0,64.75,consistent,1.389874960295856
303,14.232826366000154,True,paired,397,67.75,64.5,consistent,1.4346250100061297
304,14.279902158999903,True,paired,397,67.5,64.5,consistent,1.2692499440163374
305,14.327052542999809,True,paired,397,66.75,64.25,consistent,1.2601671041920781
306,14.373836970000411,True,paired,397,67.625,64.5,consistent,1.2597920140251517
307,14.421385143999942,True,paired,398,68.0,64.25,consistent,1.3177921064198017
308,14.468338234999464,True,paired,398,68.0,64.25,consistent,1.3742910232394934
309,14.517193904001033,True,paired,397,67.33333333333333,64.25,consistent,1.4716669684275985
310,14.56319649299985,True,paired,399,68.125,64.0,consistent,1.462250016629696
311,14.611616614000013,True,paired,398,68.0,64.25,consistent,1.3730000937357545
312,14.657403707000412,True,paired,399,67.75,64.0,consistent,1.3565830886363983
313,14.704525406999892,True,paired,399,68.16666666666667,64.0,consistent,1.4922500122338533
314,14.751809474000765,True,paired,399,67.83333333333333,63.75,consistent,1.5342499827966094
315,14.800416572999893,True,paired,400,68.4375,63.75,consistent,1.4301249757409096
316,14.846529401000225,True,paired,400,68.125,63.75,consistent,1.4967499300837517
317,14.89241145500091,True,paired,399,67.875,64.0,consistent,1.3718330301344395
318,14.939726095999504,True,paired,400,67.85,63.5,consistent,1.3344170292839408
319,14.986821537000651,True,paired,401,69.75,63.75,consistent,1.393208047375083
320,15.033866608000608,True,paired,402,69.0,63.25,consistent,1.4867499703541398
