image,track_status,height_ratio,white_x,yellow_x,center_x
1736_cam_image_array_.jpg,selected,0.7,129.0,,
1736_cam_image_array_.jpg,selected,0.65,119.5,36.5,78.0
1736_cam_image_array_.jpg,selected,0.6,109.0,36.5,72.75
1736_cam_image_array_.jpg,selected,0.55,98.5,,
179_cam_image_array_.jpg,selected,0.9,149.0,,
179_cam_image_array_.jpg,selected,0.85,144.0,12.0,78.0
179_cam_image_array_.jpg,selected,0.8,137.0,14.0,75.5
179_cam_image_array_.jpg,selected,0.75,129.0,,
179_cam_image_array_.jpg,selected,0.7,120.5,26.0,73.25
179_cam_image_array_.jpg,selected,0.65,111.0,26.0,68.5
179_cam_image_array_.jpg,selected,0.6,100.5,27.5,64.0
179_cam_image_array_.jpg,selected,0.55,90.0,31.5,60.75
1802_cam_image_array_.jpg,selected,0.9,135.0,2.0,68.5
1802_cam_image_array_.jpg,selected,0.85,128.5,0.5,64.5
1802_cam_image_array_.jpg,selected,0.8,122.0,,
1802_cam_image_array_.jpg,selected,0.75,116.0,15.0,65.5
1802_cam_image_array_.jpg,selected,0.7,109.5,18.0,63.75
1802_cam_image_array_.jpg,selected,0.65,103.0,22.0,62.5
1802_cam_image_array_.jpg,selected,0.6,95.5,28.0,61.75
1802_cam_image_array_.jpg,selected,0.55,87.5,29.0,58.25
1815_cam_image_array_.jpg,selected,0.9,143.5,7.5,75.5
1815_cam_image_array_.jpg,selected,0.85,138.0,11.5,74.75
1815_cam_image_array_.jpg,selected,0.8,133.0,13.0,73.0
1815_cam_image_array_.jpg,selected,0.75,127.0,,
1815_cam_image_array_.jpg,selected,0.7,120.5,28.5,74.5
1815_cam_image_array_.jpg,selected,0.65,113.5,30.5,72.0
1815_cam_image_array_.jpg,selected,0.6,105.0,32.5,68.75
1815_cam_image_array_.jpg,selected,0.55,97.5,37.5,67.5
188_cam_image_array_.jpg,selected,0.9,152.0,,
188_cam_image_array_.jpg,selected,0.85,145.0,,
188_cam_image_array_.jpg,selected,0.8,138.0,22.5,80.25
188_cam_image_array_.jpg,selected,0.75,129.5,21.5,75.5
188_cam_image_array_.jpg,selected,0.7,121.0,24.0,72.5
188_cam_image_array_.jpg,selected,0.65,112.5,25.5,69.0
188_cam_image_array_.jpg,selected,0.6,103.0,33.0,68.0
188_cam_image_array_.jpg,selected,0.55,93.5,33.5,63.5
1985_cam_image_array_.jpg,selected,0.9,127.5,,
1985_cam_image_array_.jpg,selected,0.85,123.0,,
1985_cam_image_array_.jpg,selected,0.8,118.0,8.0,63.0
1985_cam_image_array_.jpg,selected,0.75,113.0,11.5,62.25
1985_cam_image_array_.jpg,selected,0.7,108.0,16.5,62.25
1985_cam_image_array_.jpg,selected,0.65,102.5,,
1985_cam_image_array_.jpg,selected,0.6,97.5,31.0,64.25
1985_cam_image_array_.jpg,selected,0.55,92.5,34.5,63.5
1995_cam_image_array_.jpg,selected,0.9,133.5,,
1995_cam_image_array_.jpg,selected,0.85,129.5,,
1995_cam_image_array_.jpg,selected,0.8,125.0,16.5,70.75
1995_cam_image_array_.jpg,selected,0.75,120.5,18.0,69.25
1995_cam_image_array_.jpg,selected,0.7,116.0,23.5,69.75
1995_cam_image_array_.jpg,selected,0.65,111.0,25.0,68.0
1995_cam_image_array_.jpg,selected,0.6,106.5,40.0,73.25
1995_cam_image_array_.jpg,selected,0.55,101.5,43.0,72.25
2239_cam_image_array_.jpg,selected,0.9,153.5,,
2239_cam_image_array_.jpg,selected,0.85,147.5,17.0,82.25
2239_cam_image_array_.jpg,selected,0.8,141.0,17.5,79.25
2239_cam_image_array_.jpg,selected,0.75,134.0,,
2239_cam_image_array_.jpg,selected,0.7,125.5,33.0,79.25
2239_cam_image_array_.jpg,selected,0.65,117.0,34.0,75.5
2239_cam_image_array_.jpg,selected,0.6,108.0,36.5,72.25
2239_cam_image_array_.jpg,selected,0.55,98.0,36.5,67.25
2268_cam_image_array_.jpg,selected,0.9,158.0,27.0,92.5
2268_cam_image_array_.jpg,selected,0.85,155.0,29.5,92.25
2268_cam_image_array_.jpg,selected,0.8,149.0,32.0,90.5
2268_cam_image_array_.jpg,selected,0.75,142.5,,
2268_cam_image_array_.jpg,selected,0.7,133.5,,
2268_cam_image_array_.jpg,selected,0.65,123.5,38.0,80.75
2268_cam_image_array_.jpg,selected,0.6,113.0,39.0,76.0
2268_cam_image_array_.jpg,selected,0.55,101.5,39.0,70.25
2364_cam_image_array_.jpg,selected,0.9,145.0,9.5,77.25
2364_cam_image_array_.jpg,selected,0.85,140.5,16.0,78.25
2364_cam_image_array_.jpg,selected,0.8,136.5,17.0,76.75
2364_cam_image_array_.jpg,selected,0.75,131.5,,
2364_cam_image_array_.jpg,selected,0.7,127.0,37.5,82.25
2364_cam_image_array_.jpg,selected,0.65,121.5,41.5,81.5
2364_cam_image_array_.jpg,selected,0.6,,,
2364_cam_image_array_.jpg,selected,0.55,110.5,54.0,82.25
2414_cam_image_array_.jpg,selected,0.9,154.0,24.5,89.25
2414_cam_image_array_.jpg,selected,0.85,149.0,25.5,87.25
2414_cam_image_array_.jpg,selected,0.8,144.0,30.5,87.25
2414_cam_image_array_.jpg,selected,0.75,138.5,34.0,86.25
2414_cam_image_array_.jpg,selected,0.7,133.0,,
2414_cam_image_array_.jpg,selected,0.65,126.5,53.0,89.75
2414_cam_image_array_.jpg,selected,0.6,119.5,53.5,86.5
2414_cam_image_array_.jpg,selected,0.55,113.0,56.0,84.5
2447_cam_image_array_.jpg,selected,0.9,157.0,28.0,92.5
2447_cam_image_array_.jpg,selected,0.85,154.5,,
2447_cam_image_array_.jpg,selected,0.8,148.5,,
2447_cam_image_array_.jpg,selected,0.75,141.5,,
2447_cam_image_array_.jpg,selected,0.7,134.0,40.5,87.25
2447_cam_image_array_.jpg,selected,0.65,126.0,43.0,84.5
2447_cam_image_array_.jpg,selected,0.6,117.0,,
2447_cam_image_array_.jpg,selected,0.55,107.0,48.0,77.5
2487_cam_image_array_.jpg,selected,0.9,156.5,20.5,88.5
2487_cam_image_array_.jpg,selected,0.85,152.5,25.0,88.75
2487_cam_image_array_.jpg,selected,0.8,145.5,28.0,86.75
2487_cam_image_array_.jpg,selected,0.75,138.0,,
2487_cam_image_array_.jpg,selected,0.7,131.0,,
2487_cam_image_array_.jpg,selected,0.65,120.5,37.0,78.75
2487_cam_image_array_.jpg,selected,0.6,111.0,38.5,74.75
2487_cam_image_array_.jpg,selected,0.55,99.5,39.0,69.25
2521_cam_image_array_.jpg,selected,0.9,134.0,5.5,69.75
2521_cam_image_array_.jpg,selected,0.85,137.5,7.0,72.25
2521_cam_image_array_.jpg,selected,0.8,130.5,8.0,69.25
2521_cam_image_array_.jpg,selected,0.75,122.0,11.0,66.5
2521_cam_image_array_.jpg,selected,0.7,113.5,,
2521_cam_image_array_.jpg,selected,0.65,103.5,18.0,60.75
2521_cam_image_array_.jpg,selected,0.6,92.5,20.0,56.25
2521_cam_image_array_.jpg,selected,0.55,82.0,22.5,52.25
2638_cam_image_array_.jpg,selected,0.9,156.5,,
2638_cam_image_array_.jpg,selected,0.85,154.5,,
2638_cam_image_array_.jpg,selected,0.8,148.5,34.0,91.25
2638_cam_image_array_.jpg,selected,0.75,142.0,36.0,89.0
2638_cam_image_array_.jpg,selected,0.7,134.0,40.5,87.25
2638_cam_image_array_.jpg,selected,0.65,126.0,42.5,84.25
2638_cam_image_array_.jpg,selected,0.6,117.0,47.5,82.25
2638_cam_image_array_.jpg,selected,0.55,109.0,48.0,78.5
2650_cam_image_array_.jpg,selected,0.9,,,
2650_cam_image_array_.jpg,selected,0.85,156.0,34.0,95.0
2650_cam_image_array_.jpg,selected,0.8,151.5,38.0,94.75
2650_cam_image_array_.jpg,selected,0.75,145.5,40.0,92.75
2650_cam_image_array_.jpg,selected,0.7,138.0,,
2650_cam_image_array_.jpg,selected,0.65,130.5,50.0,90.25
2650_cam_image_array_.jpg,selected,0.6,121.5,50.5,86.0
2650_cam_image_array_.jpg,selected,0.55,113.0,52.5,82.75
2688_cam_image_array_.jpg,selected,0.9,,,
2688_cam_image_array_.jpg,selected,0.85,155.5,25.0,90.25
2688_cam_image_array_.jpg,selected,0.8,150.5,,
2688_cam_image_array_.jpg,selected,0.75,143.0,30.0,86.5
2688_cam_image_array_.jpg,selected,0.7,134.0,36.5,85.25
2688_cam_image_array_.jpg,selected,0.65,125.0,38.0,81.5
2688_cam_image_array_.jpg,selected,0.6,113.0,,
2688_cam_image_array_.jpg,selected,0.55,101.0,40.0,70.5
2729_cam_image_array_.jpg,selected,0.9,151.5,,
2729_cam_image_array_.jpg,selected,0.85,143.0,,
2729_cam_image_array_.jpg,selected,0.8,133.5,17.5,75.5
2729_cam_image_array_.jpg,selected,0.75,124.0,18.0,71.0
2729_cam_image_array_.jpg,selected,0.7,114.0,21.0,67.5
2729_cam_image_array_.jpg,selected,0.65,104.5,23.0,63.75
2729_cam_image_array_.jpg,selected,0.6,94.5,26.5,60.5
2729_cam_image_array_.jpg,selected,0.55,85.0,27.0,56.0
2860_cam_image_array_.jpg,selected,0.9,143.0,,
2860_cam_image_array_.jpg,selected,0.85,136.5,5.0,70.75
2860_cam_image_array_.jpg,selected,0.8,130.0,,
2860_cam_image_array_.jpg,selected,0.75,123.5,22.0,72.75
2860_cam_image_array_.jpg,selected,0.7,117.0,24.0,70.5
2860_cam_image_array_.jpg,selected,0.65,110.5,28.5,69.5
2860_cam_image_array_.jpg,selected,0.6,104.0,38.0,71.0
2860_cam_image_array_.jpg,selected,0.55,97.5,39.5,68.5
2930_cam_image_array_.jpg,selected,0.9,156.5,,
2930_cam_image_array_.jpg,selected,0.85,153.0,,
2930_cam_image_array_.jpg,selected,0.8,147.0,34.5,90.75
2930_cam_image_array_.jpg,selected,0.75,140.5,36.5,88.5
2930_cam_image_array_.jpg,selected,0.7,133.5,41.5,87.5
2930_cam_image_array_.jpg,selected,0.65,126.5,46.0,86.25
2930_cam_image_array_.jpg,selected,0.6,119.5,52.0,85.75
2930_cam_image_array_.jpg,selected,0.55,112.0,53.5,82.75
3006_cam_image_array_.jpg,selected,0.9,,,
3006_cam_image_array_.jpg,selected,0.85,156.0,,
3006_cam_image_array_.jpg,selected,0.8,151.0,,
3006_cam_image_array_.jpg,selected,0.75,144.0,36.5,90.25
3006_cam_image_array_.jpg,selected,0.7,135.5,40.0,87.75
3006_cam_image_array_.jpg,selected,0.65,126.5,41.5,84.0
3006_cam_image_array_.jpg,selected,0.6,116.0,42.5,79.25
3006_cam_image_array_.jpg,selected,0.55,105.5,43.5,74.5
3028_cam_image_array_.jpg,selected,0.9,151.5,,
3028_cam_image_array_.jpg,selected,0.85,144.0,9.5,76.75
3028_cam_image_array_.jpg,selected,0.8,135.5,12.5,74.0
3028_cam_image_array_.jpg,selected,0.75,126.5,13.5,70.0
3028_cam_image_array_.jpg,selected,0.7,117.0,,
3028_cam_image_array_.jpg,selected,0.65,107.5,21.0,64.25
3028_cam_image_array_.jpg,selected,0.6,97.0,22.5,59.75
3028_cam_image_array_.jpg,selected,0.55,86.5,25.0,55.75
3080_cam_image_array_.jpg,selected,0.9,134.0,4.0,69.0
3080_cam_image_array_.jpg,selected,0.85,127.5,5.5,66.5
3080_cam_image_array_.jpg,selected,0.8,120.5,5.5,63.0
3080_cam_image_array_.jpg,selected,0.75,113.5,,
3080_cam_image_array_.jpg,selected,0.7,106.0,,
3080_cam_image_array_.jpg,selected,0.65,98.0,20.0,59.0
3080_cam_image_array_.jpg,selected,0.6,90.0,22.5,56.25
3080_cam_image_array_.jpg,selected,0.55,81.5,,
3116_cam_image_array_.jpg,selected,0.9,140.5,12.5,76.5
3116_cam_image_array_.jpg,selected,0.85,135.0,12.0,73.5
3116_cam_image_array_.jpg,selected,0.8,129.5,14.5,72.0
3116_cam_image_array_.jpg,selected,0.75,123.0,18.0,70.5
3116_cam_image_array_.jpg,selected,0.7,116.5,,
3116_cam_image_array_.jpg,selected,0.65,109.0,29.0,69.0
3116_cam_image_array_.jpg,selected,0.6,101.5,31.5,66.5
3116_cam_image_array_.jpg,selected,0.55,93.0,30.5,61.75
3189_cam_image_array_.jpg,selected,0.9,142.0,6.0,74.0
3189_cam_image_array_.jpg,selected,0.85,136.5,7.5,72.0
3189_cam_image_array_.jpg,selected,0.8,130.0,8.0,69.0
3189_cam_image_array_.jpg,selected,0.75,123.0,,
3189_cam_image_array_.jpg,selected,0.7,115.5,21.5,68.5
3189_cam_image_array_.jpg,selected,0.65,108.0,24.0,66.0
3189_cam_image_array_.jpg,selected,0.6,99.5,26.0,62.75
3189_cam_image_array_.jpg,selected,0.55,90.0,31.0,60.5
3203_cam_image_array_.jpg,selected,0.9,142.0,,
3203_cam_image_array_.jpg,selected,0.85,136.5,7.0,71.75
3203_cam_image_array_.jpg,selected,0.8,129.0,11.5,70.25
3203_cam_image_array_.jpg,selected,0.75,122.0,13.0,67.5
3203_cam_image_array_.jpg,selected,0.7,115.0,,
3203_cam_image_array_.jpg,selected,0.65,106.5,26.0,66.25
3203_cam_image_array_.jpg,selected,0.6,97.5,27.5,62.5
3203_cam_image_array_.jpg,selected,0.55,88.0,,
321_cam_image_array_.jpg,selected,0.9,152.5,,
321_cam_image_array_.jpg,selected,0.85,145.5,23.0,84.25
321_cam_image_array_.jpg,selected,0.8,138.0,23.5,80.75
321_cam_image_array_.jpg,selected,0.75,130.5,28.0,79.25
321_cam_image_array_.jpg,selected,0.7,122.0,31.0,76.5
321_cam_image_array_.jpg,selected,0.65,114.5,,
321_cam_image_array_.jpg,selected,0.6,106.0,38.0,72.0
321_cam_image_array_.jpg,selected,0.55,97.5,39.0,68.25
3324_cam_image_array_.jpg,selected,0.9,146.5,,
3324_cam_image_array_.jpg,selected,0.85,141.0,,
3324_cam_image_array_.jpg,selected,0.8,134.0,,
3324_cam_image_array_.jpg,selected,0.75,127.0,24.0,75.5
3324_cam_image_array_.jpg,selected,0.7,120.5,27.5,74.0
3324_cam_image_array_.jpg,selected,0.65,113.0,31.0,72.0
3324_cam_image_array_.jpg,selected,0.6,106.5,39.0,72.75
3324_cam_image_array_.jpg,selected,0.55,99.5,42.0,70.75
343_cam_image_array_.jpg,selected,0.9,148.5,,
343_cam_image_array_.jpg,selected,0.85,143.0,13.0,78.0
343_cam_image_array_.jpg,selected,0.8,136.5,,
343_cam_image_array_.jpg,selected,0.75,129.5,,
343_cam_image_array_.jpg,selected,0.7,122.0,25.5,73.75
343_cam_image_array_.jpg,selected,0.65,113.5,26.0,69.75
343_cam_image_array_.jpg,selected,0.6,103.5,32.5,68.0
343_cam_image_array_.jpg,selected,0.55,93.5,32.5,63.0
3448_cam_image_array_.jpg,selected,0.9,157.5,28.0,92.75
3448_cam_image_array_.jpg,selected,0.85,154.5,31.5,93.0
3448_cam_image_array_.jpg,selected,0.8,148.5,34.5,91.5
3448_cam_image_array_.jpg,selected,0.75,142.5,,
3448_cam_image_array_.jpg,selected,0.7,136.0,47.0,91.5
3448_cam_image_array_.jpg,selected,0.65,128.5,49.0,88.75
3448_cam_image_array_.jpg,selected,0.6,121.5,51.0,86.25
3448_cam_image_array_.jpg,selected,0.55,114.5,55.0,84.75
3485_cam_image_array_.jpg,selected,0.9,157.0,27.0,92.0
3485_cam_image_array_.jpg,selected,0.85,154.5,28.0,91.25
3485_cam_image_array_.jpg,selected,0.8,148.5,,
3485_cam_image_array_.jpg,selected,0.75,142.0,,
3485_cam_image_array_.jpg,selected,0.7,135.0,47.0,91.0
3485_cam_image_array_.jpg,selected,0.65,127.5,48.0,87.75
3485_cam_image_array_.jpg,selected,0.6,120.0,50.5,85.25
3485_cam_image_array_.jpg,selected,0.55,111.0,52.0,81.5
3496_cam_image_array_.jpg,selected,0.9,157.0,30.0,93.5
3496_cam_image_array_.jpg,selected,0.85,153.5,33.0,93.25
3496_cam_image_array_.jpg,selected,0.8,147.5,36.0,91.75
3496_cam_image_array_.jpg,selected,0.75,140.5,36.5,88.5
3496_cam_image_array_.jpg,selected,0.7,133.5,,
3496_cam_image_array_.jpg,selected,0.65,125.0,43.5,84.25
3496_cam_image_array_.jpg,selected,0.6,115.5,44.5,80.0
3496_cam_image_array_.jpg,selected,0.55,106.0,,
3558_cam_image_array_.jpg,selected,0.9,153.0,,
3558_cam_image_array_.jpg,selected,0.85,146.5,15.5,81.0
3558_cam_image_array_.jpg,selected,0.8,139.0,,
3558_cam_image_array_.jpg,selected,0.75,131.0,,
3558_cam_image_array_.jpg,selected,0.7,122.5,28.5,75.5
3558_cam_image_array_.jpg,selected,0.65,116.5,29.0,72.75
3558_cam_image_array_.jpg,selected,0.6,107.0,32.0,69.5
3558_cam_image_array_.jpg,selected,0.55,95.5,33.5,64.5
3592_cam_image_array_.jpg,selected,0.9,154.5,,
3592_cam_image_array_.jpg,selected,0.85,148.0,,
3592_cam_image_array_.jpg,selected,0.8,140.5,,
3592_cam_image_array_.jpg,selected,0.75,131.0,21.0,76.0
3592_cam_image_array_.jpg,selected,0.7,121.5,23.0,72.25
3592_cam_image_array_.jpg,selected,0.65,112.0,25.0,68.5
3592_cam_image_array_.jpg,selected,0.6,101.5,30.0,65.75
3592_cam_image_array_.jpg,selected,0.55,91.0,30.5,60.75
3653_cam_image_array_.jpg,selected,0.9,145.0,,
3653_cam_image_array_.jpg,selected,0.85,138.0,10.0,74.0
3653_cam_image_array_.jpg,selected,0.8,131.0,12.0,71.5
3653_cam_image_array_.jpg,selected,0.75,122.0,16.5,69.25
3653_cam_image_array_.jpg,selected,0.7,114.5,,
3653_cam_image_array_.jpg,selected,0.65,106.0,24.0,65.0
3653_cam_image_array_.jpg,selected,0.6,96.5,26.5,61.5
3653_cam_image_array_.jpg,selected,0.55,87.0,24.0,55.5
3714_cam_image_array_.jpg,selected,0.9,149.0,,
3714_cam_image_array_.jpg,selected,0.85,142.0,13.0,77.5
3714_cam_image_array_.jpg,selected,0.8,135.0,16.5,75.75
3714_cam_image_array_.jpg,selected,0.75,127.5,14.0,70.75
3714_cam_image_array_.jpg,selected,0.7,117.0,,
3714_cam_image_array_.jpg,selected,0.65,111.5,28.0,69.75
3714_cam_image_array_.jpg,selected,0.6,103.0,29.5,66.25
3714_cam_image_array_.jpg,selected,0.55,93.5,33.0,63.25
3867_cam_image_array_.jpg,selected,0.9,143.0,7.0,75.0
3867_cam_image_array_.jpg,selected,0.85,137.5,11.0,74.25
3867_cam_image_array_.jpg,selected,0.8,131.0,15.0,73.0
3867_cam_image_array_.jpg,selected,0.75,124.5,13.0,68.75
3867_cam_image_array_.jpg,selected,0.7,117.5,,
3867_cam_image_array_.jpg,selected,0.65,111.0,29.5,70.25
3867_cam_image_array_.jpg,selected,0.6,104.5,34.0,69.25
3867_cam_image_array_.jpg,selected,0.55,97.5,41.0,69.25
3883_cam_image_array_.jpg,selected,0.9,147.5,13.5,80.5
3883_cam_image_array_.jpg,selected,0.85,142.5,16.5,79.5
3883_cam_image_array_.jpg,selected,0.8,137.5,20.5,79.0
3883_cam_image_array_.jpg,selected,0.75,132.0,24.0,78.0
3883_cam_image_array_.jpg,selected,0.7,126.5,40.0,83.25
3883_cam_image_array_.jpg,selected,0.65,120.5,40.5,80.5
3883_cam_image_array_.jpg,selected,0.6,114.5,44.5,79.5
3883_cam_image_array_.jpg,selected,0.55,108.5,53.5,81.0
3961_cam_image_array_.jpg,selected,0.9,,,
3961_cam_image_array_.jpg,selected,0.85,156.5,29.5,93.0
3961_cam_image_array_.jpg,selected,0.8,152.5,,
3961_cam_image_array_.jpg,selected,0.75,146.5,49.5,98.0
3961_cam_image_array_.jpg,selected,0.7,140.0,51.5,95.75
3961_cam_image_array_.jpg,selected,0.65,133.5,55.0,94.25
3961_cam_image_array_.jpg,selected,0.6,126.0,64.5,95.25
3961_cam_image_array_.jpg,selected,0.55,119.0,64.0,91.5
3968_cam_image_array_.jpg,selected,0.9,,,
3968_cam_image_array_.jpg,selected,0.85,156.5,39.5,98.0
3968_cam_image_array_.jpg,selected,0.8,152.5,42.0,97.25
3968_cam_image_array_.jpg,selected,0.75,146.5,45.5,96.0
3968_cam_image_array_.jpg,selected,0.7,140.0,48.0,94.0
3968_cam_image_array_.jpg,selected,0.65,133.5,,
3968_cam_image_array_.jpg,selected,0.6,126.0,58.0,92.0
3968_cam_image_array_.jpg,selected,0.55,118.5,60.0,89.25
3982_cam_image_array_.jpg,selected,0.9,,,
3982_cam_image_array_.jpg,selected,0.85,157.0,43.0,100.0
3982_cam_image_array_.jpg,selected,0.8,153.5,43.5,98.5
3982_cam_image_array_.jpg,selected,0.75,147.5,47.0,97.25
3982_cam_image_array_.jpg,selected,0.7,141.0,49.5,95.25
3982_cam_image_array_.jpg,selected,0.65,133.5,,
3982_cam_image_array_.jpg,selected,0.6,126.0,59.5,92.75
3982_cam_image_array_.jpg,selected,0.55,119.0,62.0,90.5
4197_cam_image_array_.jpg,selected,0.9,147.0,,
4197_cam_image_array_.jpg,selected,0.85,140.5,,
4197_cam_image_array_.jpg,selected,0.8,134.5,,
4197_cam_image_array_.jpg,selected,0.75,126.5,20.0,73.25
4197_cam_image_array_.jpg,selected,0.7,118.5,23.5,71.0
4197_cam_image_array_.jpg,selected,0.65,110.0,26.0,68.0
4197_cam_image_array_.jpg,selected,0.6,101.5,31.5,66.5
4197_cam_image_array_.jpg,selected,0.55,92.5,32.0,62.25
4212_cam_image_array_.jpg,selected,0.9,147.0,,
4212_cam_image_array_.jpg,selected,0.85,140.5,,
4212_cam_image_array_.jpg,selected,0.8,134.5,19.0,76.75
4212_cam_image_array_.jpg,selected,0.75,127.0,20.5,73.75
4212_cam_image_array_.jpg,selected,0.7,119.0,24.5,71.75
4212_cam_image_array_.jpg,selected,0.65,111.0,26.5,68.75
4212_cam_image_array_.jpg,selected,0.6,102.5,31.0,66.75
4212_cam_image_array_.jpg,selected,0.55,93.0,32.0,62.5
4251_cam_image_array_.jpg,selected,0.9,144.5,,
4251_cam_image_array_.jpg,selected,0.85,138.0,4.0,71.0
4251_cam_image_array_.jpg,selected,0.8,131.5,,
4251_cam_image_array_.jpg,selected,0.75,123.5,20.0,71.75
4251_cam_image_array_.jpg,selected,0.7,115.0,21.5,68.25
4251_cam_image_array_.jpg,selected,0.65,107.0,24.0,65.5
4251_cam_image_array_.jpg,selected,0.6,97.5,,
4251_cam_image_array_.jpg,selected,0.55,88.0,27.0,57.5
4294_cam_image_array_.jpg,selected,0.9,143.0,7.5,75.25
4294_cam_image_array_.jpg,selected,0.85,137.5,9.0,73.25
4294_cam_image_array_.jpg,selected,0.8,131.0,,
4294_cam_image_array_.jpg,selected,0.75,124.0,,
4294_cam_image_array_.jpg,selected,0.7,116.5,23.0,69.75
4294_cam_image_array_.jpg,selected,0.65,108.0,25.0,66.5
4294_cam_image_array_.jpg,selected,0.6,99.5,29.5,64.5
4294_cam_image_array_.jpg,selected,0.55,90.5,31.0,60.75
4366_cam_image_array_.jpg,selected,0.9,156.0,26.0,91.0
4366_cam_image_array_.jpg,selected,0.85,153.5,29.5,91.5
4366_cam_image_array_.jpg,selected,0.8,148.5,35.0,91.75
4366_cam_image_array_.jpg,selected,0.75,143.0,35.0,89.0
4366_cam_image_array_.jpg,selected,0.7,136.5,52.0,94.25
4366_cam_image_array_.jpg,selected,0.65,130.5,52.5,91.5
4366_cam_image_array_.jpg,selected,0.6,124.0,55.5,89.75
4366_cam_image_array_.jpg,selected,0.55,118.0,64.0,91.0
4371_cam_image_array_.jpg,selected,0.9,157.5,22.5,90.0
4371_cam_image_array_.jpg,selected,0.85,156.0,,
4371_cam_image_array_.jpg,selected,0.8,150.0,,
4371_cam_image_array_.jpg,selected,0.75,144.5,45.0,94.75
4371_cam_image_array_.jpg,selected,0.7,138.5,48.5,93.5
4371_cam_image_array_.jpg,selected,0.65,132.0,52.5,92.25
4371_cam_image_array_.jpg,selected,0.6,125.5,62.5,94.0
4371_cam_image_array_.jpg,selected,0.55,119.5,63.5,91.5
4374_cam_image_array_.jpg,selected,0.9,,,
4374_cam_image_array_.jpg,selected,0.85,155.0,36.5,95.75
4374_cam_image_array_.jpg,selected,0.8,150.5,40.0,95.25
4374_cam_image_array_.jpg,selected,0.75,145.0,45.5,95.25
4374_cam_image_array_.jpg,selected,0.7,139.0,44.0,91.5
4374_cam_image_array_.jpg,selected,0.65,132.5,58.5,95.5
4374_cam_image_array_.jpg,selected,0.6,126.0,60.5,93.25
4374_cam_image_array_.jpg,selected,0.55,119.5,64.5,92.0
4410_cam_image_array_.jpg,selected,0.9,,,
4410_cam_image_array_.jpg,selected,0.85,156.5,38.5,97.5
4410_cam_image_array_.jpg,selected,0.8,152.0,39.0,95.5
4410_cam_image_array_.jpg,selected,0.75,144.5,,
4410_cam_image_array_.jpg,selected,0.7,,,
4410_cam_image_array_.jpg,selected,0.65,131.5,51.0,91.25
4410_cam_image_array_.jpg,selected,0.6,124.0,53.5,88.75
4410_cam_image_array_.jpg,selected,0.55,116.5,60.0,88.25
4455_cam_image_array_.jpg,selected,0.9,154.5,21.0,87.75
4455_cam_image_array_.jpg,selected,0.85,150.0,26.0,88.0
4455_cam_image_array_.jpg,selected,0.8,144.5,28.5,86.5
4455_cam_image_array_.jpg,selected,0.75,139.0,,
4455_cam_image_array_.jpg,selected,0.7,133.0,,
4455_cam_image_array_.jpg,selected,0.65,125.5,47.0,86.25
4455_cam_image_array_.jpg,selected,0.6,119.0,49.5,84.25
4455_cam_image_array_.jpg,selected,0.55,111.0,52.0,81.5
4471_cam_image_array_.jpg,selected,0.9,156.5,25.0,90.75
4471_cam_image_array_.jpg,selected,0.85,153.0,,
4471_cam_image_array_.jpg,selected,0.8,147.0,,
4471_cam_image_array_.jpg,selected,0.75,139.5,35.5,87.5
4471_cam_image_array_.jpg,selected,0.7,132.0,37.0,84.5
4471_cam_image_array_.jpg,selected,0.65,124.0,40.5,82.25
4471_cam_image_array_.jpg,selected,0.6,114.5,43.5,79.0
4471_cam_image_array_.jpg,selected,0.55,104.5,45.5,75.0
4531_cam_image_array_.jpg,selected,0.9,150.5,,
4531_cam_image_array_.jpg,selected,0.85,143.0,11.0,77.0
4531_cam_image_array_.jpg,selected,0.8,135.5,12.0,73.75
4531_cam_image_array_.jpg,selected,0.75,127.0,,
4531_cam_image_array_.jpg,selected,0.7,117.5,24.5,71.0
4531_cam_image_array_.jpg,selected,0.65,109.0,26.0,67.5
4531_cam_image_array_.jpg,selected,0.6,100.0,28.5,64.25
4531_cam_image_array_.jpg,selected,0.55,90.5,31.0,60.75
4534_cam_image_array_.jpg,selected,0.9,148.0,,
4534_cam_image_array_.jpg,selected,0.85,141.0,,
4534_cam_image_array_.jpg,selected,0.8,133.0,,
4534_cam_image_array_.jpg,selected,0.75,124.5,20.0,72.25
4534_cam_image_array_.jpg,selected,0.7,115.5,22.0,68.75
4534_cam_image_array_.jpg,selected,0.65,107.5,24.0,65.75
4534_cam_image_array_.jpg,selected,0.6,98.5,26.5,62.5
4534_cam_image_array_.jpg,selected,0.55,89.5,28.0,58.75
4644_cam_image_array_.jpg,selected,0.9,154.5,,
4644_cam_image_array_.jpg,selected,0.85,149.5,20.0,84.75
4644_cam_image_array_.jpg,selected,0.8,142.0,,
4644_cam_image_array_.jpg,selected,0.75,133.5,,
4644_cam_image_array_.jpg,selected,0.7,125.0,33.0,79.0
4644_cam_image_array_.jpg,selected,0.65,116.5,33.5,75.0
4644_cam_image_array_.jpg,selected,0.6,107.0,38.5,72.75
4644_cam_image_array_.jpg,selected,0.55,97.5,40.0,68.75
4694_cam_image_array_.jpg,selected,0.9,136.5,4.0,70.25
4694_cam_image_array_.jpg,selected,0.85,131.0,4.5,67.75
4694_cam_image_array_.jpg,selected,0.8,124.5,,
4694_cam_image_array_.jpg,selected,0.75,118.0,,
