frame,elapsed_s,sensor_timestamp,frame_age_s,fresh,capture_ms,vision_ms,control_status,near_offset,preview_error,requested_throttle,requested_steering,pwm_enabled,stop_reason
1,0.040116842000315955,6857980853000,0.029488628,True,31.414276999385038,8.66341800065129,ready,0.01875,-0.037500000000000006,370,371,False,
2,0.08603353100079403,6858027969000,0.028290872,True,38.43004300051689,7.421369999974559,ready,0.01875,-0.037500000000000006,370,371,False,
3,0.13295188600022811,6858075084000,0.028091467,True,39.58342799978709,7.28855699981068,ready,0.01875,-0.037500000000000006,370,371,False,
4,0.18020327000067482,6858122201000,0.028226778,True,39.875587999631534,7.329222999942431,ready,0.01875,-0.037500000000000006,370,371,False,
5,0.2273343240003669,6858169315000,0.028243239,True,39.853680999840435,7.229262000691961,ready,0.01875,-0.037500000000000006,400,371,False,
6,0.27441049000026396,6858216432000,0.028204571,True,39.64887100028136,7.381333000012091,ready,0.01875,-0.037500000000000006,400,371,False,
7,0.32137067600069713,6858263546000,0.028049629,True,39.72734999933891,7.185393000327167,ready,0.01875,-0.037500000000000006,400,371,False,
8,0.36871705900011875,6858310663000,0.028273956,True,39.934032000019215,7.359332999840262,ready,0.01875,-0.037500000000000006,400,371,False,
9,0.4155292120003651,6858357777000,0.027978849,True,39.56609500073682,7.2004479998213355,ready,0.01875,-0.037500000000000006,400,371,False,
10,0.4627248570004667,6858404893000,0.028059364,True,39.78516400002263,7.363351999629231,ready,0.01875,-0.037500000000000006,400,371,False,
11,0.5110026649999782,6858452007000,0.029222191,True,41.02106499976799,7.207743999970262,ready,0.01875,-0.037500000000000006,400,371,False,
12,0.5569800570001462,6858499124000,0.028084083,True,38.61072499967122,7.321093000427936,ready,0.01875,-0.037500000000000006,400,371,False,
13,0.6041036110000277,6858546238000,0.028092841,True,39.746386999468086,7.331630999942718,ready,0.01875,-0.037500000000000006,400,371,False,
14,0.6513407180000286,6858593354000,0.028215078,True,39.83018200051447,7.360444999903848,ready,0.01875,-0.037500000000000006,400,371,False,
15,0.6982339989999673,6858640469000,0.027991989,True,39.609741999811376,7.23746600033337,ready,0.01875,-0.037500000000000006,400,371,False,
16,0.7454768850002438,6858687585000,0.028120022,True,39.884959000119125,7.313111999792454,ready,0.021875,-0.03906250000000001,400,371,False,
17,0.7926116240005285,6858734699000,0.028139502,True,39.95397500057152,7.132468000236258,ready,0.01875,-0.037500000000000006,400,371,False,
18,0.8398080100005245,6858781816000,0.028220591,True,39.82870100026048,7.323759999962931,ready,0.01875,-0.037500000000000006,400,371,False,
19,0.8867628450007032,6858828930000,0.028060093,True,39.66613000011421,7.244076999995741,ready,0.01875,-0.037500000000000006,400,371,False,
20,0.9338702510003714,6858876046000,0.028051944,True,39.72568399967713,7.335316000535386,ready,0.01875,-0.037500000000000006,400,371,False,
21,0.9813015220006491,6858923160000,0.02836864,True,40.18706399983785,7.198948000223027,ready,0.01875,-0.037500000000000006,400,371,False,
22,1.0281362480000098,6858970278000,0.028085608,True,39.54807699938101,7.240724999974191,ready,0.01875,-0.037500000000000006,400,371,False,
23,1.075216248000288,6859017391000,0.028053441,True,39.742703000229085,7.290538999768614,ready,0.01875,-0.037500000000000006,400,371,False,
24,1.1232158770008027,6859064506000,0.028937199,True,40.74666299948149,7.207393000498996,ready,0.01875,-0.037500000000000006,400,371,False,
25,1.1693823760006126,6859111623000,0.027988143,True,38.90655200029869,7.2155399993789615,ready,0.01875,-0.037500000000000006,400,371,False,
26,1.2165442630002872,6859158738000,0.028032752,True,39.8854589993789,7.2268920002898085,ready,0.01875,-0.037500000000000006,400,371,False,
27,1.263684483000361,6859205854000,0.028059121,True,39.79768299996067,7.298778999938804,ready,0.01875,-0.037500000000000006,400,371,False,
28,1.3107395020006152,6859252968000,0.027998436,True,39.84008900079061,7.168707999881008,ready,0.01875,-0.037500000000000006,400,371,False,
29,1.358347658000639,6859300084000,0.028491795,True,40.198841000346874,7.363833999988856,ready,0.01875,-0.037500000000000006,400,371,False,
30,1.405044980000639,6859347198000,0.028073172,True,39.480669999647944,7.1707819997755,ready,0.01875,-0.037500000000000006,400,371,False,
31,1.452051814000697,6859394315000,0.027965229,True,39.696314000138955,7.26613200004067,ready,0.01875,-0.037500000000000006,400,371,False,
32,1.499208441000519,6859441429000,0.028006468,True,39.895161999993434,7.214744000521023,ready,0.01875,-0.037500000000000006,400,371,False,
33,1.5463885500003016,6859488543000,0.028072428,True,39.80836699975043,7.3255010001958,ready,0.01875,-0.037500000000000006,400,371,False,
34,1.5931928150002932,6859535660000,0.027759841,True,39.65492699990136,7.102820000000065,ready,0.01875,-0.037500000000000006,400,371,False,
35,1.647156917000757,6859582777000,0.034595388,True,42.11376600051153,11.789188999500766,ready,0.01875,-0.037500000000000006,400,371,False,
36,1.6942617310005517,6859629892000,0.03458885,True,35.25749700020242,11.785114999838697,ready,0.01875,-0.03281250000000001,400,370,False,
37,1.7432612299999164,6859677008000,0.036468849,True,35.674284000378975,13.258678999591211,ready,0.01875,-0.037500000000000006,400,371,False,
38,1.7908105160004197,6859724124000,0.036901432,True,34.05048300010094,13.429583000288403,ready,0.01875,-0.037500000000000006,400,371,False,
39,1.8379467740005566,6859771239000,0.036924578,True,35.20305300025939,11.866392000229098,ready,0.01875,-0.0421875,400,371,False,
40,1.8831120720005856,6859818357000,0.034973691,True,33.32209000018338,11.778209000112838,ready,0.01875,-0.037500000000000006,400,371,False,
41,1.932338806000189,6859865469000,0.037085036,True,36.09758999937185,13.062386000456172,ready,0.01875,-0.037500000000000006,400,371,False,
42,1.9794642870001553,6859912586000,0.037093721,True,33.564049000233354,13.49441399997886,ready,0.01875,-0.037500000000000006,400,371,False,
43,2.025491752000562,6859959700000,0.036009593,True,34.333792999859725,11.626951999460289,ready,0.01875,-0.037500000000000006,400,371,False,
44,2.0716581410006256,6860006815000,0.035062278,True,34.229775999847334,11.87624300018797,ready,0.01875,-0.037500000000000006,400,371,False,
45,2.119833285000823,6860053930000,0.036116645,True,34.9719460000415,13.135587999386189,ready,0.01875,-0.037500000000000006,400,371,False,
46,2.1676894730007916,6860101046000,0.036859759,True,34.47404899998219,13.312326000232133,ready,0.01875,-0.037500000000000006,400,371,False,
47,2.214257650000036,6860148162000,0.036312862,True,33.84524699959002,12.656783000238647,ready,0.01875,-0.03281250000000001,400,370,False,
48,2.2600400460005403,6860195276000,0.034983369,True,33.818007000263606,11.903075999725843,ready,0.01875,-0.037500000000000006,370,365,False,time_limit
