frame,elapsed_s,capture_wait_ms,processing_ms,track_status,target_status,offset
45,2.1168527359996006,37.85765199972957,8.930568000323547,selected,direct,0.075
46,2.1615806499999053,11.058909999974276,7.258776000071521,selected,direct,0.075
47,2.208565034000003,39.68979399996897,7.237293999878602,selected,direct,0.075
48,2.259748066999691,42.233501999817236,8.891086999938125,selected,direct,0.075
49,2.305246062999686,36.683111999991524,8.746866999899794,selected,direct,0.075
50,2.352661404999708,38.333108999722754,9.015937000185659,selected,direct,0.075
51,2.3998983039996347,37.91781799964156,9.253008000086993,selected,direct,0.075
52,2.446490100999654,37.75795000001381,8.768199999849458,selected,direct,0.075
53,2.4923190559998147,37.90265200041176,7.863877999625402,selected,direct,0.075
54,2.5396481949996996,39.02650700001686,8.239668999976857,selected,direct,0.075
55,2.58960144699995,41.03433199998108,8.856069000103162,selected,direct,0.075
56,2.6350304259999575,36.55653899977551,8.80858900018211,selected,direct,0.075
57,2.6824776189996555,38.15629600012471,9.186416999909852,selected,direct,0.075
58,2.729786757999591,37.85404100017331,9.388190999743529,selected,direct,0.075
59,2.7766758469997512,37.607359000048746,9.214748999966105,selected,direct,0.075
60,2.8235987879997992,37.60976700004903,9.246674999758397,selected,direct,0.075
61,2.871157997999944,38.090667000233225,9.401969000009558,selected,direct,0.075
62,2.918169714999749,37.601636000090366,9.344247999706567,selected,direct,0.075
63,2.964736604999871,37.665284000013344,8.83636500020657,selected,direct,0.075
64,3.010663818000012,37.90511500028515,7.95404399968902,selected,direct,0.075
65,3.0581913239998357,39.108968999698845,8.353428000191343,selected,direct,0.075
66,3.1061291959999835,39.01967399997375,8.853366000039387,selected,direct,0.075
67,3.153169856999739,38.24814699964918,8.726700000352139,selected,direct,0.075
68,3.1981973969996034,11.151464999784366,7.424512999932631,selected,direct,0.075
69,3.245346407999932,39.41529799976706,7.6755660002163495,selected,direct,0.075
70,3.2962239079997744,41.40843899995161,9.410339000169188,selected,direct,0.075
71,3.3417417009995916,36.56403900004079,8.887143000265496,selected,direct,0.075
72,3.3889661559996966,38.163665999945806,8.994234000056167,selected,direct,0.075
73,3.436149870999998,37.843856000108644,9.272785999655753,selected,direct,0.075
74,3.483494565000001,37.95348399989962,9.324618000391638,selected,direct,0.075
75,3.530042195999613,37.748838999959844,8.7341439998454,selected,direct,0.075
76,3.577125892999902,38.261332000274706,8.755755999573012,selected,direct,0.075
77,3.6248820449995947,38.56284599987703,9.12177000009251,selected,direct,0.075
78,3.6717519489998267,37.70683900029326,9.092973999941023,selected,direct,0.075
79,3.7186272419999113,37.952872999994725,8.856365999690752,selected,direct,0.075
80,3.7661834149998867,38.29918299970814,9.190675999889208,selected,direct,0.075
81,3.8146459279996634,39.42796499995893,8.96806699984154,selected,direct,0.075
82,3.8601554429997122,36.56844600027398,8.87442099974578,selected,direct,0.075
83,3.907099012999879,38.00922399977935,8.868993999840313,selected,direct,0.075
84,3.954756146999898,38.38529300037408,9.204823999880318,selected,direct,0.075
85,4.001925344000028,37.79656000006071,9.306489000209694,selected,direct,0.075
86,4.048758378000002,37.58239599983426,9.185361000163539,selected,direct,0.075
87,4.095347249000042,37.63926600004197,8.883957999842096,selected,direct,0.075
88,4.142850885999906,38.55840199958038,8.879680000063672,selected,direct,0.075
89,4.190186857999834,38.26386900027501,9.005511999930604,selected,direct,0.075
90,4.235970646999704,12.591946000156895,8.13781899978494,selected,direct,0.075
91,4.282906438999817,38.61569700029577,8.259076999820536,selected,direct,0.075
92,4.330187337999632,38.84736100008013,8.371908999833977,selected,direct,0.075
93,4.376814855999783,38.61710499995752,7.943025999793463,selected,direct,0.075
94,4.427926704999663,41.77830399976301,9.267470999930083,selected,direct,0.075
95,4.472199587999967,35.472571999889624,8.734589000141568,selected,direct,0.075
96,4.519778259999839,38.613641999745596,8.898994999981369,selected,direct,0.075
97,4.566750514999967,38.08116800018979,8.824365999771544,selected,direct,0.075
98,4.614295150999624,38.290498000151274,9.188324000206194,selected,direct,0.075
99,4.659858701999838,37.338473000090744,8.162764000189782,selected,direct,0.075
100,4.7069512699999905,38.8927860003605,8.136226999795326,selected,direct,0.075
101,4.755981645999782,39.565315000345436,9.403190999819344,selected,direct,0.075
102,4.8026601079996,37.46389800016914,8.982437999748072,selected,direct,0.075
103,4.8496930659998725,38.06250200022987,8.904734999759967,selected,direct,0.075
104,4.897047389999898,38.02881599995089,9.255786000267108,selected,direct,0.075
105,4.943687723000039,37.784929999816086,8.786977999989176,selected,direct,0.075
106,4.99105695399976,38.44545899983132,8.855847000177164,selected,direct,0.075
107,5.03811165199977,37.95683599992117,8.99401200013017,selected,direct,0.075
108,5.0853395889998865,38.205979999929696,8.955475999755436,selected,direct,0.075
109,5.132531951999681,38.101038000149856,9.023029999752907,selected,direct,0.075
110,5.177946726999835,37.390380000033474,7.951340000090568,selected,direct,0.075
111,5.225602249999611,39.180468000267865,8.411149000039586,selected,direct,0.075
112,5.272536838999713,15.027858999928867,8.07133900025292,selected,direct,0.075
113,5.319747571999869,38.9330829998471,8.213835999868024,selected,direct,0.075
114,5.366459718999977,38.644456999918475,8.003617000213126,selected,direct,0.075
115,5.413842208999995,39.049969999723544,8.269687000392878,selected,direct,0.075
116,5.463359059999675,40.53376499996375,8.91927200018472,selected,direct,0.075
117,5.509151348999694,36.837276999904134,8.888198000022385,selected,direct,0.075
118,5.556364062999819,38.306590000047436,8.836848000100872,selected,direct,0.075
119,5.60375714599968,38.04672299975209,9.277767000185122,selected,direct,0.075
120,5.652892149999843,39.85347800016825,9.214786000029562,selected,direct,0.075
121,5.697843097999794,35.89582600034191,8.987029999843799,selected,direct,0.075
122,5.744883073999972,37.95502100001613,9.016660000270349,selected,direct,0.075
123,5.79194814199991,38.09679699998014,8.903031000045303,selected,direct,0.075
124,5.839437259999613,38.16420399971321,9.257618999981787,selected,direct,0.075
125,5.886516957999902,37.803689999691414,9.209861000272213,selected,direct,0.075
126,5.93323258700002,37.72231999982978,8.92321700030152,selected,direct,0.075
127,5.980254822000006,38.193833000150335,8.762552000007418,selected,direct,0.075
128,6.027776106999681,38.29444299981333,9.158602000297833,selected,direct,0.075
129,6.075110430999757,37.89002200028335,9.37817299973176,selected,direct,0.075
130,6.121615968999777,37.537100999998074,8.898772000065946,selected,direct,0.075
131,6.169248566999613,38.270424000074854,9.29502600001797,selected,direct,0.075
132,6.216030768999644,37.79683800030398,8.918271999846183,selected,direct,0.075
133,6.263143206999757,38.047223999910784,8.996288999696844,selected,direct,0.075
134,6.3108249709998745,12.273598000319907,9.280879000016284,selected,direct,0.075
135,6.35753365499977,37.5085460000264,9.131027999956132,selected,direct,0.075
136,6.401942535999751,36.9494050000867,7.39242200006629,selected,direct,0.075
137,6.448904679999941,39.56364900022891,7.341143999838096,selected,direct,0.075
138,6.502168129999973,42.491886999869166,10.712526000133948,selected,direct,0.075
139,6.547861826999906,35.36148100010905,10.256681000100798,selected,direct,0.075
140,6.5939021129997855,36.69679700033157,9.269786000004387,selected,direct,0.075
141,6.640394836999803,37.455101999967155,8.970363999651454,selected,direct,0.075
142,6.68766251299985,37.999910000053205,9.197712000059255,selected,direct,0.075
143,6.734848616999898,37.776931000280456,9.339858999737771,selected,direct,0.075
144,6.781704687999991,37.608673999784514,9.179657000004227,selected,direct,0.075
145,6.8284523719999015,37.84594900025695,8.836291000079655,selected,direct,0.075
146,6.877734632999818,40.37858199990296,8.837884000058693,selected,direct,0.075
147,6.923239758999898,36.18650699991122,9.253231000002415,selected,direct,0.075
148,6.970428084999639,37.72241300021051,9.400451000146859,selected,direct,0.075
149,7.016911993999656,37.69722800007003,8.720273999642814,selected,direct,0.075
150,7.064288076999674,38.03600099990945,9.270563999962178,selected,direct,0.075
151,7.111275423999814,37.984575999871595,8.938087000387895,selected,direct,0.075
152,7.158084311000039,37.91807700008576,8.822773000247253,selected,direct,0.075
153,7.205116527999962,38.25420200018925,8.711311999832105,selected,direct,0.075
154,7.252750606999598,38.294812999993155,9.270860000015091,selected,direct,0.075
155,7.30029657599971,38.14279600010195,9.335008000107337,selected,direct,0.075
156,7.3473793670000305,11.225074999856588,9.35033999985535,selected,direct,0.075
157,7.394060772999637,37.36839900011546,9.24630499957857,selected,direct,0.075
158,7.438808390999839,36.9292929999574,7.753288000003522,selected,direct,0.075
159,7.485189634999642,39.22222600021996,7.101980999777879,selected,direct,0.075
160,7.5380790149997665,42.73316300032093,10.09986700000809,selected,direct,0.075
161,7.58423853999966,36.078953000014735,10.008535999986634,selected,direct,0.075
162,7.629929107999942,36.492614000053436,9.124713999881351,selected,direct,0.075
163,7.676700790999803,37.33210300015344,9.37252499988972,selected,direct,0.075
164,7.723896599,37.913799000307336,9.215490999849862,selected,direct,0.075
165,7.769511185999818,37.278104000051826,8.274836000055075,selected,direct,0.075
166,7.816164203999961,38.76319600021816,7.82437799989566,selected,direct,0.075
167,7.864809065999907,39.83046000030299,8.753514999625622,selected,direct,0.075
168,7.912595569999667,38.29122099978122,9.428338999896368,selected,direct,0.075
169,7.959186866999971,37.54154499983997,8.981993000361399,selected,direct,0.075
170,8.006661447999704,38.19185099973765,9.216490000198974,selected,direct,0.075
171,8.05369821999966,37.73087600029612,9.239452999736386,selected,direct,0.075
172,8.100739658999828,37.882929000261356,9.091139999782172,selected,direct,0.075
173,8.148539513999822,38.23462799982735,9.497172000010323,selected,direct,0.075
174,8.194630855000014,37.294771000233595,8.726384999590664,selected,direct,0.075
175,8.242303471000014,38.307313000132126,9.297396999954799,selected,direct,0.075
176,8.287617320999743,37.2802709998723,7.970062000367761,selected,direct,0.075
177,8.335024791999786,38.97006299985151,8.374798000204464,selected,direct,0.075
178,8.383745986999656,13.714671999878192,9.359211000173673,selected,direct,0.075
179,8.430438116000005,37.76020899977084,8.863772000040626,selected,direct,0.075
180,8.474698442999852,37.10193999995681,7.09135100032654,selected,direct,0.075
181,8.521997952999754,39.74747900019793,7.4939020000783785,selected,direct,0.075
182,8.574322525999833,42.345371000010346,9.92068499999732,selected,direct,0.075
183,8.620820490999904,35.896140999739146,10.52904700009094,selected,direct,0.075
184,8.666873812999711,36.58522399973663,9.392339999976684,selected,direct,0.075
185,8.713771309999629,37.506082999698265,9.324396000010893,selected,direct,0.075
186,8.76036764399987,37.3824359999162,9.146676999989722,selected,direct,0.075
187,8.805909360999976,37.40987999981371,8.0662459999985,selected,direct,0.075
188,8.85332272100004,39.010118000078364,8.342428000105429,selected,direct,0.075
189,8.901773808999678,39.2731509996338,9.11515900043014,selected,direct,0.075
190,8.948613286999716,37.867891999667336,8.90571700028886,selected,direct,0.075
191,8.996280070000012,38.20190700025705,9.397840000019642,selected,direct,0.075
192,9.042832496999836,37.48472999996011,9.001420000004146,selected,direct,0.075
193,9.090137691999644,38.023946000066644,9.21484300033626,selected,direct,0.075
194,9.137371795000035,37.85822600002575,9.305192999818246,selected,direct,0.075
195,9.184763247999854,38.04413099987869,9.28067499989993,selected,direct,0.075
196,9.2305684439998,37.35460300003979,8.382519999940996,selected,direct,0.075
197,9.277375811999718,38.762732000122924,7.98274799990395,selected,direct,0.075
198,9.326070487999914,39.66599900013534,8.96614099974613,selected,direct,0.075
199,9.372884596999938,37.736395000138145,9.011788999941928,selected,direct,0.075
200,9.417402512999615,10.528140000133135,7.344366999859631,selected,direct,0.075
201,9.464604412999961,39.80866300025809,7.3347009997632995,selected,direct,0.075
202,9.515465598999981,41.96148700020785,8.837199000026885,selected,direct,0.075
203,9.5618098799996,36.83792400033781,9.286766999593965,selected,direct,0.075
204,9.607730648999677,37.5755449999815,8.277594999981375,selected,direct,0.075
205,9.653760359999978,38.13200100012182,7.8358229998229945,selected,direct,0.075
206,9.701082017999852,39.28559600035442,7.972617999712384,selected,direct,0.075
207,9.749223737999728,39.35770699990826,8.721570000034262,selected,direct,0.075
208,9.797057129999757,38.49647700008063,9.268748999602394,selected,direct,0.075
209,9.844506952999836,38.353164000000106,9.028197000134242,selected,direct,0.075
210,9.891366467999887,37.840300000425486,8.949826999923971,selected,direct,0.075
211,9.938253167999846,37.79700400036745,9.02038200001698,selected,direct,0.075
212,9.985915747000035,38.3279229999971,9.267007999824273,selected,direct,0.075
213,10.03305503699994,37.67609900023672,9.39535799989244,selected,direct,0.075
214,10.079262338999797,37.32645499985665,8.814866000193433,selected,direct,0.075
215,10.12674806799987,38.64636400021482,8.77271799981827,selected,direct,0.075
216,10.173540639999828,37.971853999806626,8.755108000059408,selected,direct,0.075
217,10.221199626999805,38.20096200024636,9.390765999796713,selected,direct,0.075
218,10.266981414999918,37.64080299970374,8.077153000158432,selected,direct,0.075
219,10.314328868999837,38.886213000296266,8.39824199965733,selected,direct,0.075
220,10.362216351999905,39.057784999840806,8.766792000187706,selected,direct,0.075
221,10.410042947999955,38.45871800012901,9.30130399956397,selected,direct,0.075
222,10.454462587999842,8.489684999858582,7.60706700020819,selected,direct,0.075
223,10.501007921999644,39.25993000029848,7.226330999856145,selected,direct,0.075
224,10.55383437799992,43.836148000082176,8.932031000313145,selected,direct,0.075
225,10.598149426999953,35.324796000168135,8.922846000132267,selected,direct,0.078125
226,10.645582434999596,38.0621119998068,9.301508000135073,selected,direct,0.075
227,10.692090454999743,37.6406550003594,8.799106999958894,selected,direct,0.075
228,10.739457518999643,38.258553999639844,9.04125200031558,selected,direct,0.075
229,10.784893849999662,37.489378999907785,7.883915000093111,selected,direct,0.075
230,10.83220511799982,39.11672799995358,8.130577999963862,selected,direct,0.075
231,10.880809740999666,39.610979999906704,8.930456999678427,selected,direct,0.075
232,10.927456980999978,37.63847000027454,8.93977099985932,selected,direct,0.075
233,10.974917210999592,38.50966199979666,8.88297599976795,selected,direct,0.075
234,11.022206275999906,38.192500000150176,9.027344000060111,selected,direct,0.075
235,11.069135364999966,37.963057999604644,8.895402000234753,selected,direct,0.075
236,11.116183137000007,38.08016699986183,8.898810000118829,selected,direct,0.075
237,11.163602255999649,38.264646000243374,9.08578899998247,selected,direct,0.075
238,11.210925654999755,38.06718700025158,9.188156999698549,selected,direct,0.075
239,11.257846984000025,37.66798800006654,9.18682399969839,selected,direct,0.075
240,11.303624290999778,37.288715000158845,8.42200099987167,selected,direct,0.075
241,11.3508992269999,38.71951100018123,8.491332999710721,selected,direct,0.075
242,11.399453516999984,39.064302999577194,9.427321000202937,selected,direct,0.075
243,11.446555417999662,37.656970000170986,9.375951000038185,selected,direct,0.075
244,11.490865910999673,10.182439999880444,7.42347699997481,selected,direct,0.075
245,11.53806877399984,39.33416900008524,7.810157000221807,selected,direct,0.075
246,11.588352207999833,41.33579200015447,8.88812399989547,selected,direct,0.075
247,11.634430751999844,37.129198999991786,8.883939000043028,selected,direct,0.075
248,11.681735650999599,38.288886999907845,8.94803100027275,selected,direct,0.075
249,11.728951716999745,38.001909000286105,9.146009999767557,selected,direct,0.075
250,11.775583642999663,37.65624699963155,8.907921000172792,selected,direct,0.075
251,11.821737575000043,38.01131699992766,8.080449999852135,selected,direct,0.075
252,11.868622830999811,38.921729999856325,7.902101000127004,selected,direct,0.075
253,11.91722706399969,39.72110899985637,8.819940000194038,selected,direct,0.075
254,11.964354001999709,37.90098499985106,9.158546999969985,selected,direct,0.075
255,12.013620448999973,38.44295899989447,10.7540069998322,selected,direct,0.075
256,12.059898582999722,36.10341600005995,10.102404000008391,selected,direct,0.075
257,12.106941854999604,37.960818000101426,9.009381999931065,selected,direct,0.075
258,12.15272127399976,36.64635299992369,9.063196000170137,selected,direct,0.075
259,12.200043708999601,38.09659299986379,9.158861000287288,selected,direct,0.075
260,12.246627912999884,37.78391199966791,8.73312600015197,selected,direct,0.075
261,12.293848590999914,38.23866499988071,8.913291000226309,selected,direct,0.075
262,12.340815733999989,38.18025900000066,8.719755999663903,selected,direct,0.075
263,12.388294074999976,38.33518300007199,9.075881000171648,selected,direct,0.075
264,12.435261996999998,37.960761999784154,8.939179000208242,selected,direct,0.075
265,12.482300694999594,38.119517999803065,8.850940000229457,selected,direct,0.075
266,12.530195511999864,12.305190000006405,9.35891500012076,selected,direct,0.075
267,12.57648438599972,37.426342999879125,8.79181000027529,selected,direct,0.075
268,12.622241952999957,37.81198599972413,7.877415000166366,selected,direct,0.075
269,12.669588647999717,39.16172799972628,8.122597000237874,selected,direct,0.075
270,12.719412864999867,40.68852299997161,9.06963999977961,selected,direct,0.075
271,12.764997803999904,36.60670499994012,8.910567999919294,selected,direct,0.075
272,12.812351553999633,38.422069999796804,8.863883999765676,selected,direct,0.075
273,12.859735673999694,37.92865100012932,9.387895000145363,selected,direct,0.075
274,12.906394524999996,37.655042999631405,8.935291000398138,selected,direct,0.075
275,12.953646683999978,38.163889000315976,9.020917999805533,selected,direct,0.075
276,13.00102085899971,37.943001999792614,9.362489000068308,selected,direct,0.075
277,13.047922206999829,37.61796900016634,9.214897999754612,selected,direct,0.075
278,13.095197068999823,37.868633000016416,9.33943400013959,selected,direct,0.075
279,13.1421894719997,37.79891200019847,9.119953999743302,selected,direct,0.075
280,13.18912654199994,37.761653999950795,9.107325000059063,selected,direct,0.078125
281,13.237094671999785,38.5572349996437,9.34091500039358,selected,direct,0.075
282,13.283594747999814,37.11881000026551,9.314025999628939,selected,direct,0.075
283,13.330872220999936,38.01133600018147,9.197859999858338,selected,direct,0.075
284,13.377737532999618,37.542100999871764,9.253527000055328,selected,direct,0.075
285,13.424724879999758,37.911355000233016,9.007530999951996,selected,direct,0.075
286,13.472103480999976,37.89550400006192,9.413747000053263,selected,direct,0.075
287,13.518502279999666,37.52759999997579,8.80349599992769,selected,direct,0.075
288,13.566084934999708,12.408986000082223,8.906845999717916,selected,direct,0.075
289,13.613057985999603,38.00763199978974,8.896198000002187,selected,direct,0.075
290,13.653672156999619,35.696625000127824,4.84932499966817,selected,direct,0.075
291,13.700766077000026,42.10654099961175,4.941472000155045,selected,direct,0.075
292,13.747919217999879,42.07631899998887,5.031082000186871,selected,direct,0.075
293,13.79554175999965,42.359982000107266,5.217431999881228,selected,direct,0.075
294,13.842296424999859,41.663935000087804,5.044840999744338,selected,direct,0.075
295,13.88916184799973,41.87895099994421,4.938656999911473,selected,direct,0.075
296,13.936668169999848,42.3305940003047,5.131635999987338,selected,direct,0.075
297,13.983655868999904,41.90046900021116,5.04154500004006,selected,direct,0.075
298,14.030459106999842,41.81893300028605,4.938879999826895,selected,direct,0.075
299,14.077808819999973,42.20127999997203,5.103895999582164,selected,direct,0.075
300,14.12506520099987,42.037745000016,5.173228999865387,selected,direct,0.075
301,14.171739236999656,41.687027999614656,4.942398000366666,selected,direct,0.075
302,14.219039450999844,42.26711199999045,4.987601999800972,selected,direct,0.075
303,14.26617023999961,41.97457999998733,4.966304999925342,selected,direct,0.075
304,14.313264270999753,41.95420899986857,5.095248000088759,selected,direct,0.075
305,14.360683352999786,42.32668599979661,5.047174000083032,selected,direct,0.075
306,14.407392962999893,41.745582000203285,4.9188060002052225,selected,direct,0.075
307,14.454598103999615,42.19118800028809,4.968063999967853,selected,direct,0.075
308,14.501723782999761,42.08324499995797,4.998268000235839,selected,direct,0.075
309,14.548779035999814,42.09331900028701,4.916417000004003,selected,direct,0.075
310,14.596268135999708,27.823541999623558,5.263542000193411,selected,direct,0.075
311,14.643164668999816,41.770526000163954,5.07911900012914,selected,direct,0.075
312,14.690050609999616,41.929190999780985,4.911288000130298,selected,direct,0.075
313,14.737463210999977,42.26459399978921,5.102970000280038,selected,direct,0.075
314,14.78476449899972,42.07570800008398,5.1812840001730365,selected,direct,0.075
315,14.831978749999962,42.16172499991444,5.0081009999303205,selected,direct,0.075
316,14.878358345999914,41.44310499987114,4.8909540000749985,selected,direct,0.075
317,14.925872333999905,42.62842300022385,4.840157999751682,selected,direct,0.075
318,14.973076085999764,42.03311599985682,5.127321000145457,selected,direct,0.075
319,15.020138135999787,41.90591399992627,5.110026000238577,selected,direct,0.075
320,15.06698900299989,41.975319999892236,4.83014000019466,selected,direct,0.075
321,15.114275216999886,42.21555799995258,5.025767999995878,selected,direct,0.078125
322,15.16143607999993,42.01735699962228,5.09682200026873,selected,direct,0.075
323,15.208643794999716,41.974671999923885,5.1885799998672155,selected,direct,0.075
324,15.255525347000003,41.896858000200154,4.939823999848159,selected,direct,0.075
325,15.30269546999989,42.234649999954854,4.891176999990421,selected,direct,0.075
326,15.349649927999963,42.07018900024195,4.838862999804405,selected,direct,0.075
327,15.39689153099971,42.10202300009769,5.09365500010972,selected,direct,0.075
328,15.444211318999805,42.259148999619356,5.015916000047582,selected,direct,0.075
329,15.491580716000044,42.186503000266384,5.137431999628461,selected,direct,0.075
330,15.538279140999748,41.67230599978211,4.9797120000221184,selected,direct,0.075
331,15.58531209900002,42.08935500037114,4.89869600005477,selected,direct,0.075
332,15.632705366999744,24.175516000013886,5.037749000166514,selected,direct,0.075
333,15.679707564999717,41.90545099982046,5.050064000442944,selected,direct,0.075
334,15.726713096999902,42.0568929998808,4.904120999981387,selected,direct,0.075
335,15.773809479999727,42.13572499975271,4.914769000151864,selected,direct,0.075
336,15.820918306999829,42.025486000056844,5.0389709999763,selected,direct,0.075
337,15.868208113000037,42.24148400044214,5.003211999792256,selected,direct,0.075
338,15.915506640999865,42.08098600020094,5.1729500000874395,selected,direct,0.075
339,15.962580172999878,41.93509900005665,5.093618000046263,selected,direct,0.075
340,16.009287448999657,41.69310099996437,4.967675999978383,selected,direct,0.075
341,16.056581367000035,42.24074300009306,5.008248999729403,selected,direct,0.075
342,16.10366145299986,42.073225999956776,4.962397999861423,selected,direct,0.075
343,16.152239519999966,43.464245999984996,5.0665260000641865,selected,direct,0.075
344,16.19789362499978,40.631726999890816,4.97626800006401,selected,direct,0.078125
345,16.245170820999647,42.08789300037097,5.143654999756109,selected,direct,0.075
346,16.29209646499976,41.9595430003028,4.920471999867004,selected,direct,0.075
347,16.33912464499963,41.93917300017347,5.043304000082571,selected,direct,0.075
348,16.386491449999994,42.200576000141155,5.120006999732141,selected,direct,0.075
349,16.433386908999637,41.94319099997301,4.907880000246223,selected,direct,0.075
350,16.480404849000024,42.12731799998437,4.846047000228282,selected,direct,0.075
351,16.527747709999858,42.283427999791456,5.0141930000791035,selected,direct,0.075
352,16.574654372999703,41.964727999584284,4.895510000096692,selected,direct,0.075
353,16.62224748999961,42.452443999991374,5.095377000088774,selected,direct,0.075
354,16.669190929999786,27.650840999740467,4.96449100000973,selected,direct,0.075
355,16.71624168399967,42.05798599969057,4.945342000155506,selected,direct,0.075
356,16.763466656999753,42.11963299985655,5.059581999830698,selected,direct,0.075
357,16.810511465999753,41.894598999988375,5.105506999825593,selected,direct,0.075
358,16.857797383999696,42.092782000054285,5.148562000158563,selected,direct,0.075
359,16.904579696999917,41.88693299965962,4.849639999974897,selected,direct,0.075
360,16.95167881999987,42.18472499997006,4.870473999744718,selected,direct,0.075
361,16.998772387999907,42.149059000166744,4.899380000097153,selected,direct,0.075
362,17.045850085999973,42.16865099988354,4.861714000071515,selected,direct,0.075
363,17.093364888999986,42.48216499991031,4.988398000023153,selected,direct,0.075
364,17.140219849000005,41.94422799992026,4.865122000410338,selected,direct,0.075
365,17.187353712999993,42.18441000011808,4.902842999854329,selected,direct,0.075
366,17.23436261500001,42.10722500010888,4.85552899999675,selected,direct,0.075
367,17.281749937999848,42.128262000005634,5.212376000145014,selected,direct,0.075
368,17.329047632999846,42.12881900002685,5.122246999690105,selected,direct,0.075
369,17.375719781000043,41.668010000194045,4.95858300018881,selected,direct,0.075
370,17.422837829999935,42.20031699969695,4.871398999966914,selected,direct,0.075
371,17.471614431000035,43.71190800020486,5.018916000153695,selected,direct,0.075
372,17.517124298,40.541079999911744,4.922360999898956,selected,direct,0.075
373,17.56414460699989,42.028634999951464,4.947082999933627,selected,direct,0.075
374,17.61167020699986,42.26066799992623,5.217987999913021,selected,direct,0.075
375,17.658664553999643,41.81560000006357,5.1346730001569085,selected,direct,0.075
376,17.705921581999974,27.637377999781165,5.185394999898563,selected,direct,0.075
377,17.752978520999932,41.961301999890566,5.047693000051368,selected,direct,0.075
378,17.800176439999632,41.94006099987746,5.212173000018083,selected,direct,0.075
379,17.84704826999996,41.831877999811695,4.991194000012911,selected,direct,0.075
380,17.89424292900003,42.003800999736995,5.111026000122365,selected,direct,0.075
381,17.941243516999748,42.01411600024585,4.939750000175991,selected,direct,0.075
382,17.988316047999888,42.0985959999598,4.928101999666978,selected,direct,0.075
383,18.03566463099969,42.15802199996688,5.145433000052435,selected,direct,0.075
384,18.082592200999898,41.961041999911686,4.9218990002373175,selected,direct,0.075
