frame,elapsed_s,sensor_timestamp,frame_age_s,fresh,capture_ms,vision_ms,control_status,near_offset,preview_error,requested_throttle,requested_steering,pwm_enabled,stop_reason
29,1.4186556290005683,8828421686000,0.049926361,True,15.653272001145524,28.968291999262874,ready,0.00625,-0.12968750000000004,400,384,True,
30,1.46748340799968,8828468802000,0.051637918,True,16.997246000755695,29.085733998726937,ready,0.003125,-0.13750000000000007,400,386,True,
31,1.5125773519994254,8828515917000,0.049636343,True,13.609773999633035,28.76014800131088,ready,0.003125,-0.14218750000000005,400,386,True,
32,1.5590650840003946,8828563033000,0.049018519,True,15.68571499956306,28.08625400029996,ready,0.0,-0.14062500000000006,400,386,True,
33,1.6052170069997374,8828610149000,0.048046553,True,16.711640000721673,26.717557999290875,ready,0.0,-0.14531250000000004,400,387,True,
34,1.6513000249997276,8828657264000,0.047024663,True,17.37257199965825,25.99633099998755,ready,-0.003125,-0.153125,400,388,True,
35,1.699447761000556,8828704377000,0.048060437,True,18.560881999292178,26.873721999436384,ready,-0.003125,-0.153125,400,388,True,
36,1.747510147999492,8828751494000,0.049001416,True,17.42331099922012,27.923405999899842,ready,-0.00625,-0.14687500000000006,400,387,True,
37,1.7956912169993302,8828798609000,0.0500618,True,16.6231789989979,28.835535000325763,ready,-0.0010416666666666075,-0.15885416666666674,400,389,True,
38,1.844352500000241,8828845724000,0.051590342,True,15.445497998371138,30.47506000075373,ready,0.003125,-0.1562499999999999,400,388,True,
39,1.8921897979998903,8828892839000,0.052328974,True,14.077301999350311,31.035808000524412,ready,0.003125,-0.15625000000000006,400,388,True,
40,1.9373801660003664,8828939954000,0.050395823,True,13.051878000624129,29.406636000203434,ready,0.0,-0.15000000000000005,400,388,True,
41,1.9854694589994324,8828987071000,0.051369191,True,15.21033599965449,30.145546999847284,ready,0.0,-0.15000000000000005,400,388,True,
42,2.03108580099979,8829034187000,0.049886421,True,14.158281999698374,28.74161100044148,ready,0.0,-0.14531250000000004,400,387,True,
43,2.076474628000142,8829081300000,0.048147896,True,15.60018000054697,27.060865999374073,ready,-0.003125,-0.153125,400,388,True,
44,2.1223044090002077,8829128416000,0.046870233,True,17.47242200144683,25.636652999310172,ready,0.0,-0.15000000000000005,400,388,True,
45,2.1697733069995593,8829175530000,0.047224446,True,18.72275000096124,26.02421899973706,ready,0.0,-0.15000000000000005,400,388,True,
46,2.217005414000596,8829222649000,0.047320256,True,18.17268599916133,26.321269000618486,ready,0.00625,-0.15781250000000005,400,389,True,
47,2.264899006999258,8829269762000,0.048108035,True,18.221889000415104,26.93875700060744,ready,0.010416666666666607,-0.14583333333333334,400,387,True,
48,2.3130532249997486,8829316877000,0.049154604,True,17.379498000082094,28.0510319989844,ready,0.0109375,-0.14609375000000005,400,387,True,
49,2.359975281999141,8829363993000,0.048963957,True,16.25151899861521,27.95066399994539,ready,0.01875,-0.15468750000000006,400,388,True,
50,2.406716082999992,8829411109000,0.048582314,True,16.474440999445505,27.538468000784633,ready,0.01875,-0.14062500000000006,400,386,True,
51,2.4517597499998374,8829458223000,0.046515629,True,16.995838999719126,25.324510999780614,ready,0.01875,-0.14062500000000006,400,386,True,
52,2.4975277920002554,8829505338000,0.045176579,True,18.8892099995428,24.16319999974803,ready,0.01875,-0.13593750000000007,400,385,True,
53,2.54453460699915,8829552453000,0.045057393,True,20.01470700088248,24.262957000246388,ready,0.009375,-0.13125000000000006,400,385,True,
54,2.5920630040000106,8829599568000,0.045490642,True,20.290108001063345,24.530914999559172,ready,0.015625,-0.13437500000000005,400,385,True,
55,2.638845248000507,8829646684000,0.045152665,True,19.74791500106221,24.32402999875194,ready,0.016666666666666607,-0.13489583333333335,400,385,True,
56,2.687796543999866,8829693800000,0.046981516,True,20.1393890001782,26.092440999491373,ready,0.021875,-0.146875,400,387,True,
57,2.7358547460007685,8829740915000,0.04791968,True,18.210074998933123,27.12538300147571,ready,0.0203125,-0.14609375000000002,400,387,True,
58,2.78397989000041,8829788031000,0.048938103,True,18.583992999992915,26.829481999811833,ready,0.025,-0.15312500000000004,400,388,True,
59,2.8297803579989704,8829835146000,0.047608793,True,16.14467000035802,26.927590999548556,ready,0.021875,-0.15156250000000004,400,388,True,
60,2.8756797120004194,8829882262000,0.046390907,True,17.52993899935973,25.641005000579753,ready,0.025,-0.15781250000000005,400,389,True,
61,2.9218847270003607,8829929376000,0.045497829,True,18.736083000476356,24.756003000220517,ready,0.025,-0.16250000000000006,400,389,True,
62,2.9684783649991004,8829976492000,0.044976022,True,19.849579000947415,24.02951799922448,ready,0.01875,-0.16406250000000006,400,390,True,
63,3.0156346389994724,8830023607000,0.045010148,True,20.642323999709333,23.792707001121016,ready,0.021875,-0.15625000000000003,400,388,True,
64,3.0630490759995155,8830070722000,0.045311325,True,20.333421998657286,24.362289001146564,ready,0.01875,-0.1406249999999999,400,386,True,
65,3.111988074999317,8830117837000,0.047133103,True,20.172128999547567,26.04447900012019,ready,0.028125,-0.15937499999999985,400,389,True,
66,3.161970683999243,8830164954000,0.04999236,True,18.28179500080296,28.972533000342082,ready,0.028125,-0.16874999999999984,400,390,True,
67,3.205732913000247,8830212069000,0.046652274,True,15.519126000071992,25.53072999944561,ready,0.021875,-0.18437500000000004,400,393,True,
68,3.2523126619998948,8830259184000,0.046110967,True,18.85306199983461,25.00390599925595,ready,0.021875,-0.19375,400,394,True,
69,3.2945602719992166,8830306299000,0.041241281,True,19.469049999315757,20.035835001181113,ready,0.01875,-0.19687500000000002,400,395,True,
70,3.3434351989999413,8830353415000,0.043005059,True,24.1833290001523,21.97651999995287,ready,0.009375,-0.19687500000000002,400,395,True,
71,3.3916698600005475,8830400530000,0.044137628,True,22.382735000064713,23.14879299956374,ready,0.0078125,-0.20078125000000005,400,395,True,
72,3.4410061849994236,8830447645000,0.046317139,True,21.390531999713858,25.201586999173742,ready,0.00625,-0.20000000000000004,400,395,True,
73,3.4859737980004866,8830494760000,0.044194381,True,18.943171000501025,23.301605999222375,ready,0.0,-0.1921875,400,394,True,
74,3.5332850699996925,8830541876000,0.044384875,True,21.29840399902605,23.28466099970683,ready,0.008333333333333392,-0.2057291666666667,400,396,True,
75,3.580591841999194,8830588991000,0.044595721,True,21.166961998460465,23.43302900044364,ready,0.00625,-0.19062500000000004,400,394,True,
76,3.6249383379999927,8830636107000,0.04181181,True,20.758340000611497,20.864430000074208,unavailable,,,370,365,True,target_unavailable
